team,L3,Year
Missouri,60.5,60.5
Oklahoma,53.5,53.5
Tulsa,50.5,50.5
Penn St,50.0,50.0
Oklahoma St,47.5,47.5
Oregon,47.3,47.3
Texas,47.0,47.0
Arizona,46.3,46.3
Kansas St,45.0,45.0
North Carolina,44.0,44.0
California,43.7,43.7
USC,43.5,43.5
BYU,43.5,43.5
Utah,41.7,41.7
Florida,41.0,41.0
LSU,41.0,41.0
Nebraska,40.0,40.0
Rice,39.7,39.7
Texas Tech,39.0,39.0
Ball St,38.0,38.0
Colorado,38.0,38.0
Minnesota,36.5,36.5
Wake Forest,35.5,35.5
Georgia,35.0,35.0
W Michigan,34.7,34.7
Mississippi,34.5,34.5
Kansas,34.3,34.3
S Florida,34.0,34.0
Wisconsin,34.0,34.0
Houston,32.5,32.5
Vanderbilt,32.0,32.0
Alabama,31.7,31.7
Indiana,31.0,31.0
Illinois,31.0,31.0
Troy,31.0,31.0
Duke,30.5,30.5
Arizona St,30.5,30.5
Southern Miss,30.3,30.3
Michigan St,30.0,30.0
Tennessee,29.5,29.5
Iowa,29.5,29.5
Buffalo,29.3,29.3
Oregon St,29.0,29.0
Baylor,29.0,29.0
UConn,28.5,28.5
Toledo,28.5,28.5
TCU,28.5,28.5
Arkansas,28.0,28.0
Notre Dame,28.0,28.0
Akron,27.7,27.7
Navy,27.0,27.0
Northwestern,27.0,27.0
Air Force,27.0,27.0
N Illinois,26.5,26.5
Iowa St,26.5,26.5
E Carolina,26.3,26.3
Cincinnati,26.0,26.0
Purdue,26.0,26.0
Memphis,25.0,25.0
Maryland,24.5,24.5
Temple,24.0,24.0
C Michigan,24.0,24.0
UCF,24.0,24.0
UNLV,23.7,23.7
San Jose St,23.5,23.5
Kentucky,23.5,23.5
Stanford,22.3,22.3
Pittsburgh,22.0,22.0
Auburn,21.3,21.3
Texas A&M,21.0,21.0
Arkansas St,21.0,21.0
Virginia Tech,21.0,21.0
Ohio,20.7,20.7
New Mexico,20.3,20.3
Boise St,20.0,20.0
UAB,19.7,19.7
Florida Atlantic,19.7,19.7
South Carolina,19.3,19.3
Louisiana,19.0,19.0
Michigan,18.7,18.7
Boston College,18.5,18.5
Clemson,18.5,18.5
Middle Tenn,18.3,18.3
Nevada,18.0,18.0
Georgia Tech,18.0,18.0
Washington,17.0,17.0
SMU,17.0,17.0
Fresno St,17.0,17.0
Syracuse,17.0,17.0
Utah St,17.0,17.0
Bowling Green,17.0,17.0
Colorado St,17.0,17.0
Marshall,15.5,15.5
Tulane,15.0,15.0
UTEP,15.0,15.0
Ohio St,14.5,14.5
Idaho,14.0,14.0
Kent St,14.0,14.0
E Michigan,13.5,13.5
UCLA,13.5,13.5
UL Monroe,13.5,13.5
Wyoming,12.0,12.0
N Texas,11.7,11.7
San Diego St,11.5,11.5
Washington St,11.0,11.0
Louisiana Tech,11.0,11.0
W Kentucky,10.0,10.0
Miami OH,9.5,9.5
Rutgers,9.5,9.5
Virginia,8.5,8.5
Hawai'i,8.5,8.5
Mississippi St,8.0,8.0
Army,7.0,7.0
New Mexico St,7.0,7.0
Florida Intl,5.0,5.0
NC State,4.5,4.5
Miami,3.0,3.0
West Virginia,3.0,3.0
Louisville,2.0,2.0
