team,L3,Year
Michigan,7.6,7.6
Ohio St,7.3,7.3
Texas,7.0,7.0
Notre Dame,6.5,6.5
USC,6.4,6.4
Minnesota,5.6,5.6
Northwestern,5.4,5.4
Penn St,5.3,5.3
S Florida,5.2,5.2
Tennessee,4.6,4.6
Oklahoma,4.1,4.1
Colorado,3.9,3.9
Michigan St,3.5,3.5
Arizona St,3.4,3.4
Purdue,3.4,3.4
Oregon,3.3,3.3
LSU,3.2,3.2
Miami,3.2,3.2
North Carolina,3.1,3.1
Washington,2.8,2.8
New Mexico St,2.5,2.5
Wisconsin,2.1,2.1
Georgia Tech,2.0,2.0
Texas Tech,1.6,1.6
West Virginia,1.6,1.6
Oregon St,1.5,1.5
Clemson,1.5,1.5
Florida,1.2,1.2
Colorado St,1.0,1.0
Rice,0.8,0.8
BYU,0.7,0.7
Army,0.3,0.3
New Mexico,0.2,0.2
Florida St,0.2,0.2
Virginia Tech,0.1,0.1
Wake Forest,0.0,0.0
Syracuse,-0.2,-0.2
Virginia,-0.3,-0.3
TCU,-0.3,-0.3
Maryland,-0.3,-0.3
Arkansas,-0.4,-0.4
Nebraska,-0.4,-0.4
Ball St,-0.4,-0.4
Stanford,-0.5,-0.5
Wyoming,-0.5,-0.5
Louisville,-0.7,-0.7
Temple,-0.7,-0.7
Arizona,-0.7,-0.7
Illinois,-0.8,-0.8
Cincinnati,-0.9,-0.9
Alabama,-0.9,-0.9
Baylor,-1.0,-1.0
NC State,-1.1,-1.1
N Illinois,-1.1,-1.1
UCLA,-1.1,-1.1
Texas A&M,-1.2,-1.2
San Diego St,-1.2,-1.2
Iowa,-1.2,-1.2
Iowa St,-1.3,-1.3
Miami OH,-1.3,-1.3
E Michigan,-1.4,-1.4
Boston College,-1.4,-1.4
Mississippi St,-1.5,-1.5
Missouri,-1.5,-1.5
Air Force,-1.6,-1.6
Houston,-1.7,-1.7
Southern Miss,-1.8,-1.8
Washington St,-1.9,-1.9
South Carolina,-1.9,-1.9
Auburn,-2.0,-2.0
Pittsburgh,-2.1,-2.1
SMU,-2.1,-2.1
Tulsa,-2.1,-2.1
UCF,-2.5,-2.5
Indiana,-2.5,-2.5
C Michigan,-2.8,-2.8
Fresno St,-2.8,-2.8
Kansas,-3.0,-3.0
Georgia,-3.0,-3.0
Memphis,-3.0,-3.0
Kentucky,-3.1,-3.1
Utah,-3.2,-3.2
Buffalo,-3.2,-3.2
Mississippi,-3.4,-3.4
Vanderbilt,-3.4,-3.4
Kansas St,-3.5,-3.5
Ohio,-3.5,-3.5
California,-3.9,-3.9
Akron,-3.9,-3.9
Duke,-4.0,-4.0
Rutgers,-4.3,-4.3
E Carolina,-4.5,-4.5
Kent St,-4.5,-4.5
Hawai'i,-4.5,-4.5
UNLV,-4.8,-4.8
UTEP,-4.9,-4.9
Marshall,-5.0,-5.0
Idaho,-5.3,-5.3
Oklahoma St,-5.4,-5.4
UConn,-5.4,-5.4
Boise St,-5.5,-5.5
Louisiana Tech,-5.8,-5.8
Florida Atlantic,-6.1,-6.1
Tulane,-6.8,-6.8
Utah St,-7.1,-7.1
Nevada,-7.3,-7.3
Navy,-7.5,-7.5
Bowling Green,-7.6,-7.6
Louisiana,-7.7,-7.7
N Texas,-7.7,-7.7
Toledo,-7.9,-7.9
UAB,-8.4,-8.4
UL Monroe,-8.7,-8.7
Middle Tenn,-8.7,-8.7
San Jose St,-9.8,-9.8
W Michigan,-9.9,-9.9
Florida Intl,-11.1,-11.1
Troy,-11.9,-11.9
Arkansas St,-12.2,-12.2
