team,L3,Year
UConn,0.0,0.0
Nebraska,3.0,3.0
Oklahoma St,3.0,3.0
Texas Tech,3.0,3.0
Iowa St,3.0,3.0
Boston College,5.0,5.0
Mississippi,6.0,6.0
N Texas,7.0,7.0
West Virginia,7.0,7.0
Florida St,7.0,7.0
Syracuse,7.5,7.5
Virginia Tech,8.0,8.0
Florida,8.5,8.5
Miami,10.0,10.0
Tennessee,10.0,10.0
Memphis,10.0,10.0
Auburn,11.5,11.5
Iowa,11.5,11.5
UAB,12.0,12.0
Texas,12.5,12.5
Indiana,13.0,13.0
Alabama,14.0,14.0
Colorado,14.0,14.0
Michigan St,14.0,14.0
Georgia,14.0,14.0
TCU,15.5,15.5
Notre Dame,15.5,15.5
Utah,15.5,15.5
Oklahoma,16.0,16.0
South Carolina,16.0,16.0
Wyoming,16.0,16.0
USC,17.0,17.0
Minnesota,17.0,17.0
California,17.0,17.0
UTEP,17.0,17.0
Michigan,17.0,17.0
Georgia Tech,17.5,17.5
Penn St,18.5,18.5
E Michigan,19.0,19.0
SMU,19.0,19.0
Virginia,19.0,19.0
Kansas,19.0,19.0
Ohio St,19.5,19.5
NC State,20.0,20.0
BYU,20.0,20.0
Kansas St,20.0,20.0
Middle Tenn,20.0,20.0
UCLA,21.0,21.0
E Carolina,21.0,21.0
Marshall,21.0,21.0
Wisconsin,21.0,21.0
Vanderbilt,22.0,22.0
Toledo,23.0,23.0
S Florida,23.0,23.0
Baylor,23.0,23.0
Air Force,23.0,23.0
Washington St,23.5,23.5
Maryland,24.0,24.0
Oregon,24.0,24.0
Purdue,24.0,24.0
Ohio,24.0,24.0
Clemson,24.0,24.0
Louisville,24.0,24.0
UCF,24.0,24.0
Illinois,24.5,24.5
Texas A&M,25.0,25.0
Northwestern,25.5,25.5
Arizona St,25.5,25.5
Florida Atlantic,26.5,26.5
Arizona,27.0,27.0
North Carolina,27.0,27.0
Oregon St,27.0,27.0
Troy,27.0,27.0
Wake Forest,27.5,27.5
UNLV,27.5,27.5
Arkansas,28.0,28.0
Mississippi St,28.0,28.0
C Michigan,28.5,28.5
New Mexico,28.5,28.5
Pittsburgh,29.0,29.0
Southern Miss,30.0,30.0
Missouri,31.0,31.0
Kentucky,31.0,31.0
Utah St,31.0,31.0
LSU,31.0,31.0
Navy,32.0,32.0
Rutgers,33.0,33.0
Cincinnati,34.0,34.0
Duke,34.5,34.5
Buffalo,34.5,34.5
N Illinois,35.5,35.5
Miami OH,36.0,36.0
Idaho,36.0,36.0
Tulsa,36.0,36.0
New Mexico St,36.5,36.5
Washington,38.0,38.0
UL Monroe,38.0,38.0
Houston,38.0,38.0
Stanford,38.0,38.0
Boise St,39.0,39.0
San Jose St,40.0,40.0
Louisiana Tech,41.0,41.0
San Diego St,42.5,42.5
Bowling Green,43.5,43.5
W Michigan,43.5,43.5
Colorado St,43.5,43.5
Army,44.0,44.0
Arkansas St,44.0,44.0
Louisiana,45.5,45.5
Florida Intl,45.5,45.5
Ball St,48.0,48.0
Akron,49.0,49.0
Kent St,49.0,49.0
Hawai'i,52.5,52.5
Nevada,55.0,55.0
Rice,63.0,63.0
Temple,64.0,64.0
