team,L3,Year
Ohio,0.3,0.5
Florida,0.7,0.6
Kansas St,0.3,0.7
Indiana,0.7,0.7
Pittsburgh,0.3,0.8
West Virginia,1.3,0.8
Mississippi St,1.0,0.8
Rutgers,1.0,0.8
Alabama,1.3,0.9
Texas,1.3,0.9
Cincinnati,1.3,1.0
Kent St,1.0,1.0
Louisville,1.0,1.0
Oregon St,1.0,1.0
Louisiana Tech,1.0,1.0
Penn St,1.0,1.0
N Texas,1.0,1.0
Northwestern,0.3,1.0
Michigan St,0.7,1.1
Notre Dame,1.3,1.1
Toledo,2.0,1.1
Iowa,1.3,1.2
Georgia Tech,1.7,1.2
Clemson,1.7,1.2
Wake Forest,2.0,1.2
Oklahoma,1.0,1.2
Louisiana,1.7,1.2
Wisconsin,1.0,1.3
N Illinois,1.3,1.3
New Mexico,1.0,1.3
UL Monroe,1.0,1.3
LSU,1.3,1.3
UCF,0.7,1.3
Florida St,1.7,1.3
Florida Atlantic,1.3,1.3
Kentucky,0.0,1.4
Stanford,1.7,1.4
Utah St,1.0,1.4
North Carolina,1.3,1.4
Bowling Green,1.0,1.4
Georgia,1.3,1.4
Nevada,1.7,1.4
Vanderbilt,1.7,1.5
C Michigan,1.3,1.5
Rice,1.3,1.5
Ball St,2.7,1.5
Texas Tech,1.7,1.5
E Michigan,1.3,1.5
Army,1.7,1.5
Boise St,1.7,1.6
San Diego St,0.3,1.6
Miami,1.3,1.6
Texas St,1.7,1.6
Temple,1.7,1.6
UTEP,2.3,1.6
Ohio St,2.0,1.6
San Jose St,1.7,1.7
Boston College,1.3,1.7
Wyoming,1.7,1.7
Air Force,2.3,1.7
Navy,0.0,1.7
Missouri,1.7,1.7
Fresno St,1.3,1.7
Tulsa,1.0,1.7
E Carolina,1.0,1.7
UNLV,2.0,1.7
South Carolina,2.0,1.8
UTSA,2.0,1.8
Florida Intl,2.0,1.8
Oklahoma St,1.3,1.8
Memphis,2.3,1.8
Arkansas St,1.7,1.8
Purdue,2.0,1.8
Middle Tenn,2.0,1.8
W Kentucky,1.3,1.8
Utah,2.3,1.8
Colorado St,2.7,1.8
Miami OH,2.3,1.8
USC,1.7,1.9
BYU,2.0,1.9
UMass,2.7,1.9
California,2.7,2.0
UAB,1.7,2.0
Arizona St,2.0,2.0
Michigan,1.0,2.0
Tulane,1.7,2.0
NC State,2.3,2.0
Virginia Tech,2.3,2.1
Akron,2.0,2.1
Tennessee,2.7,2.2
Marshall,2.7,2.2
Minnesota,3.0,2.2
Oregon,2.0,2.2
Arizona,1.7,2.2
Buffalo,2.3,2.2
Kansas,2.7,2.2
Iowa St,1.3,2.2
Texas A&M,4.3,2.2
Baylor,3.0,2.2
UConn,2.7,2.3
Southern Miss,3.3,2.3
Duke,1.7,2.3
UCLA,2.7,2.3
SMU,1.3,2.3
Mississippi,1.7,2.3
Syracuse,1.7,2.3
New Mexico St,3.3,2.3
Arkansas,1.7,2.3
Troy,2.3,2.4
Washington,4.0,2.5
Nebraska,3.0,2.5
Maryland,2.0,2.5
S Florida,2.7,2.5
W Michigan,3.0,2.6
S Alabama,2.0,2.7
TCU,2.7,2.7
Washington St,3.0,2.7
Auburn,2.3,2.7
Illinois,2.3,2.8
Virginia,2.3,2.9
Colorado,3.0,3.0
Hawai'i,3.0,3.0
Idaho,3.0,3.3
Houston,3.3,3.3
