f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
156.0,-35.099999999999994,-103.1,39.0,-6.100000000000001,0.5,0.10000000000000009,-1.1999999999999997,2.700000000000003,-5.1,-2.4000000000000004,1
-76.10000000000002,-56.400000000000006,42.900000000000006,-25.400000000000006,-2.6000000000000014,-6.699999999999999,0.09999999999999987,0.6,11.099999999999994,7.8,5.7,0
102.60000000000001,-23.30000000000001,46.19999999999999,-72.9,17.099999999999998,-15.2,-0.10000000000000009,0.7,-10.0,26.6,10.9,1
70.5,-188.0,62.0,-10.5,7.0,-28.5,0.0,1.0,46.7,34.7,5.300000000000001,0
-108.0,38.0,-130.29999999999998,-40.099999999999994,-36.800000000000004,8.100000000000001,0.6999999999999997,-0.7999999999999998,-10.0,-16.2,12.399999999999999,1
105.0,-56.0,171.5,-77.5,39.5,-7.0,-2.5,-0.5,44.4,10.3,-12.8,0
-0.8000000000000114,43.599999999999994,-23.399999999999977,93.79999999999998,-0.8000000000000007,-0.20000000000000284,0.0,0.3999999999999999,20.0,5.1,7.6000000000000005,1
102.0,2.8000000000000114,-24.700000000000045,-23.100000000000023,-1.7000000000000028,-12.400000000000002,0.30000000000000004,-0.7000000000000001,-32.7,9.700000000000001,1.0,0
12.900000000000006,-138.2,16.100000000000023,47.5,0.1999999999999993,-9.900000000000002,-0.5,0.5,-11.100000000000001,12.6,4.6,0
-50.900000000000006,-11.099999999999994,-39.19999999999999,159.60000000000002,-5.799999999999997,11.3,0.7000000000000001,1.0,20.0,-12.0,-3.999999999999999,1
78.00000000000001,-20.0,132.7,142.5,18.900000000000002,12.5,0.5,0.19999999999999996,-42.7,10.100000000000001,-2.3000000000000007,1
51.0,-2.0999999999999943,-13.5,-60.69999999999999,7.599999999999998,-9.8,0.10000000000000009,1.9,-20.0,14.200000000000001,3.799999999999999,1
-71.0,-22.0,81.19999999999999,7.600000000000023,2.5,0.29999999999999716,-0.30000000000000004,-0.9999999999999999,22.300000000000004,-5.6,-2.4000000000000004,1
60.80000000000001,-140.3,303.7,63.5,32.8,-1.7999999999999972,0.8,0.30000000000000004,37.8,30.0,21.2,1
32.30000000000001,-110.10000000000001,55.5,-7.900000000000006,1.1999999999999993,-13.3,0.7,-1.0,-43.6,16.8,1.0,1
98.39999999999999,-68.30000000000001,-64.19999999999999,185.7,17.5,10.5,-0.2999999999999998,1.2,10.0,-3.0000000000000004,-5.699999999999999,1
-149.20000000000002,-56.5,220.7,58.60000000000002,7.099999999999994,2.599999999999998,-0.30000000000000004,0.09999999999999987,-22.199999999999996,-4.0,-5.0,1
252.7,-37.7,-125.69999999999999,119.5,4.5,-2.1999999999999993,0.19999999999999996,2.0,-20.0,10.6,16.6,0
-20.5,67.19999999999999,5.099999999999994,-17.399999999999977,-5.800000000000001,9.700000000000003,1.1,-0.7,50.0,-9.0,-4.5,1
50.79999999999998,111.5,-62.20000000000002,52.099999999999994,5.600000000000001,4.5,-0.9999999999999998,0.3999999999999999,-20.0,-4.199999999999999,-2.2,1
101.69999999999999,-54.5,-20.69999999999999,-3.5,15.999999999999996,-2.6999999999999993,-1.3,-0.2999999999999998,8.900000000000006,24.5,9.3,1
-51.69999999999999,-41.60000000000001,54.900000000000006,-26.600000000000023,-5.800000000000004,-9.3,0.40000000000000013,-0.4999999999999998,-30.0,1.7000000000000002,1.9000000000000004,1
70.30000000000001,43.29999999999998,18.80000000000001,-46.20000000000002,2.6999999999999993,1.2999999999999972,0.40000000000000013,-1.2,-17.1,10.1,4.799999999999999,1
-99.79999999999998,-29.700000000000003,119.30000000000001,6.0,-1.0999999999999979,-6.300000000000001,0.5999999999999999,-0.4999999999999998,22.300000000000004,7.8,1.5,0
-152.4,32.30000000000001,-98.30000000000001,-94.39999999999998,-25.0,4.800000000000004,-0.30000000000000004,-0.10000000000000009,-10.0,-15.2,3.2,1
-5.5,132.0,216.5,152.0,8.0,26.0,2.5,-2.0,-22.199999999999996,6.4,7.8999999999999995,1
102.19999999999999,-30.30000000000001,94.5,11.0,14.200000000000003,-4.0,-0.19999999999999996,0.5,10.0,13.0,9.3,0
75.6,-29.80000000000001,-143.5,11.5,-5.799999999999997,1.6999999999999993,0.10000000000000009,-0.09999999999999987,10.0,-9.5,-3.9000000000000004,0
-41.099999999999994,-86.70000000000002,17.0,54.69999999999999,-2.1000000000000014,-4.4999999999999964,0.19999999999999996,0.8999999999999999,0.0,1.3999999999999995,2.4,1
-18.799999999999997,-16.60000000000001,-154.90000000000003,-79.69999999999999,-11.7,-11.5,-0.7,0.5,41.8,-3.4000000000000004,-2.4000000000000004,1
-20.5,8.5,37.89999999999998,68.1,-3.8000000000000007,10.3,0.3999999999999999,-1.0,-10.0,-16.1,-9.8,0
2.3000000000000114,-7.299999999999983,-175.5,-46.70000000000002,-6.100000000000001,-10.7,-1.0000000000000002,1.0,11.100000000000001,10.5,10.5,0
147.7,-30.0,-8.800000000000011,-89.0,14.3,-11.7,-1.2,-0.9999999999999998,30.0,22.4,9.0,0
-1.0,-200.0,82.0,-12.0,25.0,-31.0,1.0,2.0,0.0,20.799999999999997,-13.000000000000002,0
66.5,-75.30000000000001,-13.399999999999977,-94.99999999999997,7.700000000000003,-20.6,-0.19999999999999996,0.8,33.400000000000006,19.5,0.40000000000000036,1
-52.5,-117.0,140.0,-133.0,18.0,-40.0,-1.0,2.5,50.900000000000006,27.200000000000003,17.3,0
24.900000000000006,-3.200000000000003,-37.5,-67.79999999999998,-3.6999999999999957,0.5,0.30000000000000004,0.5999999999999999,30.0,-5.800000000000001,-1.0999999999999999,1
-9.699999999999989,-0.799999999999983,38.400000000000034,29.400000000000006,-7.599999999999998,3.0,1.1,-0.7999999999999998,-40.0,-4.5,4.6,1
2.0,-5.300000000000011,-9.0,28.600000000000023,12.399999999999999,-0.5999999999999943,-0.3999999999999999,1.0,13.600000000000001,11.600000000000001,5.6,1
-60.30000000000001,-19.900000000000006,15.5,-56.5,-0.3999999999999986,-8.200000000000003,-0.10000000000000009,0.0,40.0,9.1,5.199999999999999,0
-44.0,32.5,155.0,-15.0,16.5,4.5,-1.5,0.5,0.0,11.599999999999998,20.7,0
-115.0,39.500000000000014,-111.0,28.099999999999994,-21.299999999999997,-0.9000000000000021,0.8,-0.10000000000000009,-33.3,-20.4,-5.6,0
-37.5,-69.5,-16.5,96.5,-21.5,-28.0,-3.0,1.0,-45.6,9.100000000000001,10.5,0
50.500000000000014,-60.0,-17.0,-57.0,10.7,-23.499999999999996,-2.3,0.7999999999999998,10.0,18.099999999999998,4.300000000000001,0
-11.599999999999994,-27.0,83.4,16.599999999999994,14.399999999999999,-2.400000000000002,-0.5,0.5,60.0,13.7,3.6999999999999993,1
-28.599999999999994,112.00000000000001,187.4,24.5,8.0,5.699999999999999,-0.5,0.3999999999999999,10.0,5.1,6.8,0
-10.399999999999977,-2.3000000000000114,-64.0,6.399999999999977,-22.0,-2.0,-0.2999999999999998,-2.3,68.9,-2.8,3.6999999999999997,0
30.900000000000006,10.5,79.89999999999998,89.80000000000001,20.6,-5.100000000000001,-1.1,1.7999999999999998,10.0,15.500000000000002,0.8000000000000007,1
25.600000000000023,-78.19999999999999,-6.0,-40.30000000000001,-0.8999999999999986,-15.0,0.09999999999999964,1.0,-11.8,6.5,-0.5,0
-82.4,3.5999999999999943,214.6,102.0,7.400000000000006,15.0,1.2000000000000002,-0.19999999999999996,20.900000000000006,-7.4,-5.800000000000001,1
52.39999999999998,161.3,-107.0,-7.0,-13.0,13.600000000000001,1.3,-0.30000000000000004,-40.0,-16.3,3.4999999999999996,1
-105.50000000000001,8.899999999999991,32.69999999999999,-75.5,-3.8000000000000007,-1.1999999999999993,0.2999999999999998,0.7,0.0,0.09999999999999964,0.7999999999999998,0
-24.5,11.300000000000011,-40.69999999999999,-50.5,-7.300000000000001,-10.5,-0.19999999999999996,0.3999999999999999,0.0,0.09999999999999998,-3.8,0
-24.900000000000006,56.099999999999994,12.099999999999994,-42.10000000000002,-6.899999999999999,0.1999999999999993,-0.2999999999999998,0.0,25.6,6.8,9.8,1
44.70000000000002,12.099999999999994,2.6000000000000227,21.799999999999983,11.7,1.0,0.10000000000000009,0.7000000000000001,23.6,14.2,5.8999999999999995,1
-30.600000000000023,-52.10000000000001,-4.0,-63.69999999999999,-4.700000000000003,-11.0,0.8,0.0,70.0,4.199999999999999,0.3999999999999999,0
30.599999999999994,-30.69999999999999,23.19999999999999,-1.3000000000000114,11.5,-13.700000000000003,-1.3,0.3999999999999999,0.0,16.2,3.3999999999999986,1
334.0,-84.0,-196.8,-83.5,4.200000000000003,-3.5,1.7,-0.8,44.50000000000001,3.5999999999999996,-6.5,0
-2.5,-9.899999999999977,181.7,-54.80000000000001,26.299999999999997,-17.700000000000003,0.3999999999999999,1.3,-10.0,33.7,5.3999999999999995,0
-133.0,94.0,140.0,-18.0,2.0,13.0,1.0,0.0,-55.599999999999994,-16.900000000000002,-13.1,0
2.0,88.29999999999998,-36.0,5.0,-6.099999999999998,4.600000000000001,0.20000000000000018,-0.19999999999999996,2.700000000000003,-7.7,-4.2,1
-92.5,-110.5,-14.5,137.5,-2.5,-7.0,-3.0,-2.0,0.0,20.3,32.1,1
132.6,-6.200000000000003,-1.9000000000000057,43.19999999999999,14.700000000000003,4.399999999999999,-0.10000000000000009,0.0,-53.6,10.299999999999999,3.1999999999999997,0
119.90000000000003,-62.30000000000001,-89.5,21.5,0.5,-3.0,-1.1,-0.7,-20.9,-1.9,-3.7,1
35.0,-286.5,-125.5,97.0,16.5,-30.0,-1.0,3.0,50.0,25.8,-0.30000000000000027,1
3.0,-36.099999999999994,42.30000000000001,-36.69999999999999,11.900000000000002,-3.799999999999997,-0.09999999999999987,0.0,-50.0,5.799999999999999,-4.700000000000001,1
-53.0,-85.0,-45.0,119.0,6.0,-1.0,0.0,0.0,23.6,0.7999999999999989,26.6,1
31.30000000000001,-59.79999999999998,57.400000000000006,-47.70000000000002,2.8999999999999986,-9.399999999999999,0.19999999999999996,0.19999999999999996,-81.8,10.3,1.0999999999999996,1
99.0,-29.0,-77.5,56.0,-12.5,6.5,0.5,-3.0,0.0,-3.7,13.4,0
-31.099999999999994,5.0,-138.60000000000002,2.5999999999999943,-15.199999999999996,5.399999999999999,-0.8999999999999999,-0.40000000000000013,20.0,-6.200000000000001,10.2,0
28.400000000000006,1.5,-16.0,-4.599999999999994,2.3999999999999986,2.1999999999999957,-0.10000000000000009,-0.5,-20.0,-0.5,2.5999999999999996,1
-33.29999999999998,-89.89999999999998,129.99999999999997,-4.0,11.899999999999999,-10.599999999999998,0.19999999999999973,0.7,-77.80000000000001,23.2,6.1000000000000005,0
49.400000000000006,-18.100000000000023,-75.5,-22.099999999999994,-0.6000000000000014,-6.100000000000001,-0.4,0.10000000000000009,-10.0,-1.8999999999999995,-3.3,0
-70.0,55.0,-156.0,25.0,-38.0,24.0,1.0,-1.0,11.200000000000003,3.1000000000000005,37.7,0
22.80000000000001,-16.200000000000003,-77.6,-61.5,-1.2000000000000028,-9.900000000000002,-1.0000000000000002,-0.19999999999999996,0.0,7.9,3.0,0
27.599999999999994,-3.8000000000000114,-43.19999999999999,62.599999999999994,-4.399999999999999,6.0,0.0,-0.6000000000000001,60.0,2.5999999999999996,5.4,0
78.3,-53.69999999999999,-78.79999999999998,-48.19999999999999,-9.8,-13.8,-0.7,-0.7,30.0,0.5,-2.0,1
-27.5,-43.19999999999999,85.69999999999999,-9.099999999999994,4.100000000000001,-2.5,-0.19999999999999996,0.09999999999999987,20.0,5.3999999999999995,2.5999999999999996,0
86.6,-47.599999999999994,-73.19999999999999,-116.4,3.6000000000000014,-19.400000000000002,0.19999999999999996,0.09999999999999987,-10.0,19.1,0.5,1
17.000000000000014,-58.099999999999994,-92.6,2.0999999999999943,-6.299999999999997,-5.5,0.10000000000000009,1.0,-20.0,-2.0,-1.6000000000000005,0
103.0,-19.099999999999994,166.89999999999998,60.29999999999998,20.4,-7.4999999999999964,-0.40000000000000013,0.9000000000000001,-5.600000000000001,25.9,6.0,0
160.8,-64.80000000000001,-101.8,38.0,4.699999999999999,7.200000000000003,1.5,-0.30000000000000004,15.600000000000001,-2.8000000000000007,1.8000000000000007,0
41.599999999999994,24.5,29.19999999999999,-17.19999999999999,3.5,-0.8000000000000007,-0.5000000000000002,-0.19999999999999996,70.9,6.7,5.300000000000001,0
59.099999999999966,-59.0,60.69999999999999,-45.69999999999999,13.699999999999996,-11.299999999999999,0.10000000000000009,-0.5999999999999999,34.4,21.7,4.7,1
-11.799999999999997,-99.0,26.799999999999983,63.099999999999994,3.1999999999999993,-5.299999999999997,-0.8999999999999999,0.9000000000000001,30.0,0.5,-4.4,1
29.700000000000003,-97.30000000000001,-153.8,95.69999999999999,-5.800000000000001,15.799999999999997,1.4999999999999998,-1.0,-22.199999999999996,-6.800000000000001,-2.0,1
-69.9,-76.6,45.599999999999994,-136.5,-5.399999999999999,-14.399999999999999,0.5999999999999999,0.8,-2.200000000000003,5.0,0.6999999999999993,1
74.80000000000001,12.5,133.3,59.19999999999999,18.7,0.5,-2.8,0.0,10.0,11.8,-5.4,0
-2.8999999999999773,60.10000000000002,90.00000000000003,68.10000000000002,11.399999999999999,11.400000000000002,0.30000000000000004,-0.5999999999999999,70.0,-0.9000000000000004,-0.9000000000000004,1
28.0,78.9,-85.69999999999999,11.199999999999989,-4.299999999999997,6.100000000000001,-1.2000000000000002,0.0,-10.0,-3.6999999999999993,-0.5,1
32.70000000000002,-121.1,96.0,20.100000000000023,11.0,-12.099999999999998,-0.2999999999999998,0.0,40.0,17.9,4.0,1
10.199999999999989,86.80000000000001,-15.600000000000023,61.69999999999999,-2.5,10.0,0.0,0.5,10.0,-7.4,-1.5999999999999996,1
-40.0,-76.5,108.0,45.0,15.5,-14.0,0.0,0.0,20.0,13.3,-3.700000000000001,0
30.099999999999994,32.80000000000001,-44.20000000000002,-89.69999999999999,-1.3999999999999986,-12.0,-0.3999999999999999,1.7,10.0,9.1,2.0,1
37.10000000000001,-78.80000000000001,-7.700000000000017,27.5,3.3000000000000007,-8.400000000000002,-0.7000000000000002,-0.8,20.0,14.6,5.699999999999999,0
224.3,-70.5,81.30000000000001,32.5,27.0,-21.2,-0.7,0.7999999999999998,2.200000000000003,23.3,4.9,0
-133.7,-13.5,-7.099999999999994,-26.200000000000017,-10.200000000000003,-6.0,0.10000000000000009,0.6000000000000001,21.799999999999997,-7.9,-5.9,1
-319.4,0.5999999999999943,217.8,-21.900000000000006,-13.600000000000001,-0.5,0.0,0.6000000000000001,-5.600000000000001,-4.9,2.0,1
174.8,-14.100000000000023,184.7,-38.69999999999999,34.099999999999994,-9.500000000000004,-0.30000000000000004,1.7000000000000002,11.200000000000003,21.1,-4.6000000000000005,0
35.599999999999994,0.6999999999999886,63.30000000000001,62.30000000000001,8.700000000000001,-4.5,-0.30000000000000004,0.19999999999999996,-40.0,3.1999999999999993,-1.0999999999999996,1
-155.10000000000002,66.4,88.30000000000001,47.0,-7.399999999999999,14.8,0.4999999999999998,-0.9999999999999998,-8.200000000000003,-9.0,0.6000000000000001,0
-115.2,66.2,210.0,-65.80000000000001,0.1999999999999993,0.0,0.8000000000000003,0.20000000000000018,-70.9,11.899999999999999,11.8,0
-50.19999999999999,24.0,-45.60000000000002,41.69999999999999,-12.299999999999997,5.199999999999999,0.5,-1.3,9.099999999999994,-3.1999999999999997,6.8999999999999995,0
292.0,113.5,154.5,-100.5,35.0,7.5,-1.0,-1.0,44.5,20.400000000000002,-4.0,0
-2.5,-62.39999999999998,81.90000000000003,-18.599999999999994,6.899999999999999,-13.7,-0.9000000000000001,0.30000000000000004,11.100000000000001,13.600000000000001,2.0,0
62.0,-85.5,-66.0,116.5,-2.0,-9.5,0.5,2.0,10.0,10.8,4.6,0
64.30000000000001,-27.80000000000001,49.400000000000034,-26.19999999999999,11.0,-9.100000000000001,-0.6000000000000001,-0.19999999999999996,22.300000000000004,15.999999999999998,6.9,1
120.80000000000001,-39.80000000000001,-149.5,-11.699999999999989,2.0,0.3000000000000007,1.0,1.0,10.0,-1.7000000000000002,-2.5,1
53.89999999999999,-51.8,-39.30000000000001,126.19999999999999,14.700000000000003,-3.3000000000000007,-2.0999999999999996,-0.19999999999999996,-80.9,8.4,-4.0,1
26.600000000000023,-96.1,87.0,4.300000000000011,7.399999999999999,-6.600000000000001,0.10000000000000009,0.0,10.0,7.600000000000001,1.299999999999999,0
38.80000000000001,-88.9,-0.29999999999998295,-58.5,-3.1000000000000014,-13.399999999999999,-0.30000000000000004,-0.5,-10.0,13.0,6.5,1
107.5,-20.80000000000001,-146.3,-148.3,-14.299999999999997,-24.5,0.5,0.19999999999999996,-5.600000000000001,11.7,0.30000000000000027,1
-94.0,49.0,3.0,179.0,-12.0,6.5,-1.0,1.5,20.0,-1.7000000000000002,21.5,0
23.30000000000001,-28.299999999999997,-146.7,-91.30000000000001,3.6999999999999993,-19.3,1.0,1.3,60.0,14.8,11.2,1
201.8,32.60000000000002,14.800000000000011,-28.19999999999999,17.5,7.099999999999998,1.0,0.6000000000000001,10.0,3.1999999999999993,7.1000000000000005,1
33.69999999999999,114.0,-42.0,-20.0,-8.0,11.7,0.9999999999999998,-3.0,-60.0,-9.7,1.2999999999999998,1
-3.5999999999999943,103.99999999999999,54.89999999999998,-100.5,-4.600000000000001,0.5,0.20000000000000018,0.40000000000000036,0.0,-0.7999999999999998,5.699999999999999,0
113.2,-153.7,52.69999999999999,4.5,23.7,-12.7,-0.5,1.0,40.0,33.0,6.3999999999999995,0
39.400000000000006,-7.100000000000023,-22.69999999999999,-95.30000000000001,-6.799999999999997,-5.099999999999998,2.1999999999999997,-1.0,11.099999999999994,-6.700000000000001,-3.4,1
2.8999999999999773,-50.7,29.19999999999999,-34.5,7.399999999999999,-17.6,-0.8,-0.30000000000000004,-40.0,23.7,1.2,1
-55.20000000000002,-68.4,53.19999999999999,21.399999999999977,-2.299999999999997,-0.8999999999999986,-0.30000000000000004,-0.8999999999999999,-4.399999999999999,-13.4,-10.3,0
10.399999999999977,-49.5,12.5,-49.0,-0.5,-15.600000000000001,-0.19999999999999996,0.10000000000000009,22.300000000000004,2.0,-7.2,1
42.30000000000001,-96.3,-192.8,-100.00000000000003,-7.699999999999996,-22.299999999999997,-0.10000000000000009,0.19999999999999996,-40.0,15.400000000000002,5.700000000000001,0
19.19999999999999,53.099999999999994,52.0,38.30000000000001,14.100000000000001,13.399999999999999,-0.20000000000000018,1.2000000000000002,0.0,-1.2,-2.5,1
86.70000000000002,40.69999999999999,-136.49999999999997,-38.39999999999998,3.3999999999999986,0.3000000000000007,-0.6000000000000001,1.2999999999999998,46.7,-6.3,-6.1,0
-47.400000000000006,-31.69999999999999,-60.39999999999998,43.30000000000001,-11.100000000000001,-3.5,0.5999999999999999,0.10000000000000009,-20.0,-4.4,-1.299999999999999,0
89.5,53.3,12.5,8.800000000000011,3.9999999999999964,-2.3999999999999986,0.30000000000000004,-0.4999999999999998,50.0,-3.9000000000000004,-10.5,0
8.600000000000023,5.700000000000003,-43.70000000000002,-10.700000000000017,-10.899999999999999,-3.6999999999999993,0.09999999999999998,-0.19999999999999996,0.0,-7.5,-3.0,1
-79.2,5.699999999999989,219.4,-33.400000000000006,14.399999999999999,-1.1000000000000014,0.30000000000000004,0.7,20.0,12.700000000000001,4.199999999999999,1
33.099999999999994,-34.599999999999994,33.69999999999999,37.900000000000006,6.199999999999999,2.099999999999998,0.8,0.7,40.0,3.5,1.4000000000000004,0
52.5,-87.70000000000002,-40.69999999999999,-24.700000000000017,11.000000000000004,-11.8,-0.09999999999999987,0.5999999999999999,0.0,14.2,0.8999999999999986,0
-10.0,14.300000000000011,103.69999999999999,-34.69999999999999,0.6999999999999993,-3.700000000000003,2.3,-0.30000000000000004,-46.7,-8.9,-13.5,1
5.200000000000003,23.599999999999994,-92.6,-1.6999999999999886,-2.1999999999999993,0.6000000000000014,-0.30000000000000004,-0.30000000000000004,20.0,1.4000000000000004,0.7999999999999998,0
-53.599999999999994,-42.60000000000001,-44.89999999999998,-52.5,-6.399999999999999,-8.8,0.0,-0.09999999999999987,-10.0,12.700000000000001,12.700000000000001,1
-24.599999999999994,0.0,30.399999999999977,11.199999999999989,8.100000000000001,-0.3000000000000007,0.19999999999999996,-0.19999999999999996,0.0,6.8999999999999995,2.7,0
121.5,-27.5,65.0,82.0,14.5,-10.0,-2.0,-0.5,14.399999999999999,8.5,-7.4,0
-54.69999999999999,-3.0999999999999943,57.20000000000002,-50.19999999999999,-3.900000000000002,0.3999999999999986,1.0,0.40000000000000013,-33.400000000000006,0.40000000000000036,3.3,1
-32.30000000000001,63.400000000000006,-25.0,-40.20000000000002,-4.599999999999998,1.2000000000000028,-0.3999999999999999,0.19999999999999996,10.0,-7.300000000000001,-3.5999999999999996,0
-121.9,21.69999999999999,96.19999999999999,-57.900000000000006,-5.300000000000001,-1.3000000000000007,0.30000000000000004,-0.5,-33.3,-9.5,-5.2,1
89.30000000000001,-64.10000000000002,29.0,15.5,16.5,-1.3000000000000007,-0.7,0.8,0.0,8.4,-2.6999999999999997,1
255.5,-77.0,230.5,63.0,59.5,-13.5,-1.5,1.0,20.0,23.6,-6.7,0
-187.20000000000002,38.69999999999999,103.5,-23.799999999999983,-11.200000000000003,-3.0,0.09999999999999987,0.7000000000000001,-33.300000000000004,-7.3999999999999995,-3.8,0
85.4,-101.9,102.29999999999998,42.89999999999998,19.9,-16.7,-0.19999999999999973,1.0000000000000002,23.6,18.3,0.10000000000000142,1
-72.0,33.099999999999994,159.0,53.80000000000001,5.200000000000003,12.499999999999998,0.9999999999999998,0.7,10.0,-10.100000000000001,-7.000000000000001,0
72.6,-37.099999999999994,-84.6,33.89999999999998,3.799999999999997,-1.5,-0.8,-0.10000000000000009,-50.0,3.4000000000000004,0.6999999999999997,1
31.19999999999999,-39.30000000000001,87.5,83.69999999999999,3.4999999999999964,-8.299999999999997,-0.4999999999999998,-1.5,-33.400000000000006,8.0,3.6999999999999997,1
81.80000000000001,-40.79999999999998,7.800000000000011,50.79999999999998,7.200000000000003,-5.400000000000002,0.7999999999999998,-0.40000000000000013,0.0,7.1,6.1000000000000005,0
253.5,-4.5,130.0,-78.5,32.5,4.0,-1.0,1.0,10.0,10.4,10.2,1
31.599999999999994,-70.10000000000002,12.5,7.599999999999994,8.8,-6.699999999999999,-0.5999999999999999,-0.19999999999999996,20.0,21.5,8.4,0
-24.099999999999994,-68.69999999999999,19.099999999999994,-41.80000000000001,2.8000000000000007,-10.2,0.8,0.30000000000000004,-60.0,5.300000000000001,-2.0,1
206.0,-256.0,-68.0,159.0,6.0,-17.0,0.0,1.0,-10.0,12.9,-8.3,0
-5.599999999999994,45.10000000000001,36.900000000000006,8.900000000000006,1.0,9.5,-1.2,-1.4,20.0,-3.4,2.1,0
-1.8000000000000114,12.199999999999989,-1.0999999999999943,2.8000000000000114,0.0,-2.200000000000003,0.10000000000000009,-0.20000000000000018,70.0,1.3000000000000007,-5.2,0
21.400000000000006,7.0,51.79999999999998,-70.5,6.099999999999998,-10.699999999999996,-0.7,-0.5999999999999999,-10.0,4.3999999999999995,-2.4000000000000004,1
30.5,-0.4000000000000057,-13.400000000000006,-54.19999999999999,3.8000000000000007,-12.7,-1.4,0.8,20.0,19.2,7.0,0
-45.000000000000014,0.7999999999999972,18.0,29.200000000000017,-5.599999999999998,-2.6000000000000014,0.20000000000000018,0.20000000000000018,0.0,1.0999999999999996,1.7,0
-34.099999999999994,12.499999999999993,84.7,1.7999999999999972,11.2,-7.0,-0.5,0.19999999999999996,0.0,13.9,3.1,0
58.10000000000002,-8.5,-78.70000000000002,-33.60000000000002,5.700000000000003,-4.199999999999999,-0.7000000000000001,0.40000000000000013,0.0,7.5,1.1,0
54.80000000000001,35.60000000000001,66.0,39.70000000000002,11.5,3.1000000000000014,-0.19999999999999996,0.10000000000000009,0.0,6.6,1.0,1
-195.39999999999998,-99.4,60.5,13.599999999999994,-6.899999999999999,-14.399999999999999,-0.5,2.0,11.100000000000001,0.09999999999999964,-2.1999999999999997,0
-41.19999999999999,-15.700000000000017,166.8,57.89999999999998,9.600000000000001,0.6000000000000014,-0.5000000000000001,0.30000000000000004,-30.0,5.6,1.3999999999999995,1
243.5,-15.199999999999989,-173.09999999999997,32.29999999999998,5.399999999999999,-0.3000000000000007,0.10000000000000009,-0.3999999999999999,-2.200000000000003,3.5,-1.1999999999999997,0
-198.0,154.0,33.0,-64.0,-30.0,24.0,2.0,-2.0,-10.0,2.1999999999999997,26.400000000000002,1
-10.199999999999989,-80.19999999999999,19.600000000000023,103.0,3.8000000000000007,2.3000000000000007,-1.2,-0.19999999999999996,55.599999999999994,2.799999999999999,0.0,0
-164.0,-86.0,113.0,34.0,-21.0,0.0,-1.0,-2.0,-30.0,8.5,11.8,1
-68.0,-51.0,50.0,104.5,15.0,18.5,1.0,2.0,10.0,18.8,10.0,1
-52.5,35.30000000000001,-81.5,-27.5,-17.599999999999998,-1.0,-0.8,-0.2999999999999998,-30.0,-13.7,-3.8,1
69.19999999999999,-39.900000000000006,-91.20000000000002,-20.900000000000006,2.1000000000000014,-7.0,-0.30000000000000004,0.3999999999999999,-20.0,11.600000000000001,2.1999999999999993,1
44.3,-89.30000000000001,179.2,-1.8000000000000114,23.900000000000002,-16.700000000000003,-0.10000000000000009,0.19999999999999996,20.0,28.700000000000003,10.299999999999999,0
