team,L3,Year
Wisconsin,5.0,4.8
Penn St,6.3,8.4
Ohio St,7.3,8.8
Oregon,5.3,9.8
Iowa,10.0,10.2
Georgia,17.0,11.4
Clemson,14.7,12.3
W Kentucky,8.0,15.2
UAB,18.0,15.4
Utah,16.7,15.8
San Diego St,18.3,15.8
Notre Dame,15.7,16.8
Alabama,22.0,17.0
Michigan,9.3,17.5
Baylor,21.0,18.0
Auburn,22.3,18.3
Missouri,17.0,19.0
California,20.3,19.4
Liberty,13.3,19.8
Iowa St,20.3,19.8
Florida,19.3,19.8
Northwestern,22.7,19.8
Arizona St,28.3,19.8
Kansas St,27.0,20.3
Memphis,28.7,20.4
Temple,15.7,20.4
Washington,21.3,20.5
Army,24.0,20.6
Michigan St,34.3,21.0
Boise St,23.0,21.4
Virginia,23.0,21.4
Oklahoma,21.0,21.6
Cincinnati,20.3,21.7
Navy,25.7,21.8
Tulane,23.7,21.8
Wyoming,22.3,22.4
LSU,24.0,22.6
NC State,21.3,22.8
Miami,21.0,23.0
Louisiana,22.0,23.6
Indiana,14.3,23.6
Kentucky,24.0,23.7
Pittsburgh,27.0,24.2
North Carolina,25.7,24.3
Minnesota,18.3,24.4
UCF,27.7,24.8
Louisiana Tech,24.0,24.8
Duke,22.0,25.2
Florida Intl,22.0,25.6
USC,27.0,25.7
South Carolina,19.3,25.8
Stanford,20.7,26.5
Texas A&M,34.0,26.6
Old Dominion,25.0,26.8
Air Force,27.3,27.0
Mississippi St,29.7,27.2
Mississippi,34.3,27.2
Nebraska,30.7,27.6
Toledo,21.7,27.6
Marshall,31.0,27.6
Texas,31.7,27.8
SMU,32.0,28.3
App State,25.0,29.0
W Michigan,20.7,29.2
Maryland,35.3,29.2
TCU,34.7,29.3
C Michigan,25.0,29.5
Purdue,29.0,29.8
Arkansas,28.7,30.2
Oklahoma St,31.3,30.2
Utah St,27.7,30.3
Rice,26.3,30.3
Coastal Car,38.3,30.4
Ball St,25.7,30.4
BYU,33.3,30.5
Syracuse,30.0,30.6
Illinois,41.3,30.7
Tennessee,29.0,30.8
Texas Tech,41.0,30.8
E Carolina,30.0,31.0
S Florida,31.0,31.2
Kent St,23.7,31.2
Buffalo,25.7,31.4
Arizona,32.7,31.4
Ohio,34.7,31.4
Boston College,28.0,32.0
Wake Forest,34.7,32.0
Tulsa,36.3,32.2
Florida St,27.3,32.2
Kansas,41.7,32.2
San Jose St,34.3,32.2
Fresno St,32.7,32.3
S Alabama,28.3,32.4
E Michigan,34.0,32.6
Florida Atlantic,23.7,32.8
Georgia Tech,34.3,33.0
Virginia Tech,32.3,33.0
UTEP,31.3,33.0
N Illinois,29.0,33.2
N Texas,31.3,33.2
West Virginia,34.7,33.8
Southern Miss,29.7,33.8
Texas St,35.0,33.8
Colorado,37.0,33.8
Middle Tenn,29.7,34.0
Washington St,47.7,34.8
UNLV,33.7,34.8
Hawai'i,38.0,36.0
Akron,32.7,36.0
Georgia So,29.7,36.0
Rutgers,45.0,36.0
Houston,33.7,36.2
Troy,33.0,36.5
Georgia St,32.0,36.6
Vanderbilt,27.7,36.8
UTSA,31.3,37.6
UCLA,43.7,37.7
Louisville,44.3,37.8
Colorado St,26.3,37.8
Oregon St,38.0,39.4
UL Monroe,27.7,40.0
New Mexico,28.0,40.4
Arkansas St,50.0,40.8
Miami OH,44.7,41.4
Bowling Green,40.3,41.6
New Mexico St,30.7,42.6
Charlotte,48.3,43.6
Nevada,37.7,44.2
UConn,51.0,44.4
UMass,47.3,50.7
