team,L3,Year
Washington St,429.3,447.0
LSU,354.7,377.0
Alabama,349.7,366.0
Hawai'i,317.3,361.8
San Jose St,365.7,346.4
Southern Miss,315.3,338.8
Purdue,278.0,324.5
UCF,337.3,324.2
Wake Forest,293.3,318.6
Boise St,300.0,317.8
Iowa St,272.7,317.8
Oklahoma,318.3,317.8
Arkansas St,312.7,309.2
Troy,244.0,309.0
Colorado St,284.7,306.3
Arizona,321.7,302.2
Texas Tech,302.7,296.6
Louisiana Tech,268.0,293.6
SMU,283.3,291.8
Texas,234.0,291.7
Florida,296.7,288.8
USC,262.0,286.0
Miami,300.3,284.8
Florida St,282.7,281.8
Baylor,309.0,281.6
Missouri,278.0,281.4
Oregon,249.3,278.4
UAB,252.3,277.8
Pittsburgh,294.3,277.8
Arkansas,258.3,276.0
Indiana,278.3,275.2
N Illinois,287.3,274.6
Colorado,268.3,272.0
Tulsa,318.0,271.3
Louisville,336.3,269.6
E Michigan,269.0,266.4
BYU,284.0,265.2
Texas A&M,283.3,263.6
Utah St,212.3,263.3
Georgia,256.7,262.8
Notre Dame,223.3,262.0
W Michigan,228.0,261.5
North Carolina,281.0,261.5
Arizona St,294.0,261.2
Penn St,267.3,260.6
Clemson,223.0,258.2
Iowa,279.7,256.0
UCLA,323.7,254.5
UL Monroe,276.7,253.6
NC State,242.3,253.2
Syracuse,253.0,253.0
Liberty,268.0,252.2
Akron,246.7,251.5
New Mexico St,246.0,250.6
Oregon St,263.7,248.2
Boston College,248.0,247.6
Virginia,253.7,247.4
Florida Atlantic,282.7,246.2
Ohio St,264.0,246.0
Ball St,207.3,244.6
N Texas,275.7,244.4
Texas St,200.0,241.0
Minnesota,226.3,240.4
Michigan St,212.3,240.3
Memphis,269.3,239.6
Coastal Car,253.0,236.4
Temple,214.3,235.6
Middle Tenn,244.0,233.4
Michigan,225.3,231.2
Virginia Tech,192.0,230.0
Stanford,222.0,228.2
West Virginia,239.3,226.2
Fresno St,214.7,225.0
C Michigan,247.7,224.5
Washington,209.7,223.5
Utah,263.7,222.2
Florida Intl,272.3,218.2
Cincinnati,235.7,216.8
Ohio,230.7,216.8
Oklahoma St,237.0,216.6
Tennessee,197.0,215.6
Vanderbilt,177.0,214.8
Nevada,220.0,212.8
Maryland,192.0,210.2
Nebraska,127.0,209.0
San Diego St,212.3,207.2
South Carolina,183.3,203.2
Mississippi,177.3,203.2
W Kentucky,174.0,201.6
Tulane,236.7,201.6
App State,205.7,199.8
E Carolina,189.7,199.3
Wisconsin,155.0,198.7
UConn,208.0,198.6
Georgia St,241.0,197.6
TCU,238.3,197.5
Marshall,238.3,195.4
Auburn,204.0,193.7
Kentucky,139.0,192.0
Illinois,142.3,190.8
Louisiana,166.7,190.6
Charlotte,153.3,190.2
California,234.3,188.6
Toledo,222.0,188.6
Kansas,196.3,186.8
UNLV,232.3,185.8
Mississippi St,180.7,184.2
Kent St,196.0,179.4
New Mexico,129.7,179.0
Houston,195.7,176.4
Duke,176.3,172.6
S Florida,183.3,170.0
Rice,165.7,165.3
UMass,170.3,163.2
Kansas St,153.0,161.8
Rutgers,90.0,160.5
S Alabama,130.3,153.8
Miami OH,146.7,153.8
Georgia Tech,183.7,152.8
Buffalo,116.0,152.0
Old Dominion,143.7,151.8
Bowling Green,167.0,150.2
Air Force,152.7,145.2
Northwestern,140.0,140.4
UTEP,155.0,129.8
Wyoming,149.0,128.4
UTSA,89.3,115.8
Navy,93.0,108.0
Army,86.3,71.0
Georgia So,63.3,53.5
