team,L3,Year
LSU,23.1,23.1
Middle Tenn,20.6,20.6
E Carolina,20.5,20.5
Florida St,18.7,18.7
Boise St,18.2,18.2
West Virginia,18.2,18.2
Indiana,18.0,18.0
Rice,16.3,16.3
Florida,15.4,15.4
Virginia,15.1,15.1
Navy,15.0,15.0
Nevada,12.1,12.1
South Carolina,11.2,11.2
San Jose St,11.0,11.0
S Alabama,10.4,10.4
Buffalo,10.2,10.2
New Mexico,10.0,10.0
Arkansas St,9.4,9.4
Coastal Car,8.8,8.8
Ball St,8.4,8.4
Miami OH,8.1,8.1
Nebraska,8.1,8.1
North Carolina,7.0,7.0
Utah,7.0,7.0
Colorado,6.0,6.0
Toledo,5.9,5.9
Kent St,5.7,5.7
Utah St,5.2,5.2
Ohio St,4.7,4.7
Wyoming,3.5,3.5
Georgia Tech,3.4,3.4
UTSA,3.1,3.1
Penn St,3.0,3.0
Minnesota,2.1,2.1
C Michigan,2.0,2.0
Washington,1.9,1.9
N Texas,1.8,1.8
Texas Tech,1.5,1.5
Fresno St,1.4,1.4
Houston,1.3,1.3
Illinois,0.7,0.7
Texas St,0.6,0.6
S Florida,-0.1,-0.1
Tulane,-0.1,-0.1
UConn,-0.8,-0.8
Purdue,-0.9,-0.9
Michigan,-0.9,-0.9
Colorado St,-1.6,-1.6
Sam Houston,-1.6,-1.6
UCLA,-1.7,-1.7
Oregon St,-1.8,-1.8
Louisville,-2.1,-2.1
Alabama,-2.7,-2.7
TCU,-2.8,-2.8
Old Dominion,-2.9,-2.9
Bowling Green,-3.0,-3.0
Northwestern,-3.1,-3.1
Georgia,-4.2,-4.2
Tennessee,-4.3,-4.3
Texas,-4.8,-4.8
Wisconsin,-5.1,-5.1
N Illinois,-5.4,-5.4
NC State,-6.2,-6.2
Notre Dame,-6.9,-6.9
California,-7.0,-7.0
Oklahoma,-7.2,-7.2
UMass,-7.4,-7.4
USC,-7.5,-7.5
Baylor,-7.8,-7.8
Akron,-8.1,-8.1
Iowa,-8.1,-8.1
Miami,-8.2,-8.2
Hawai'i,-9.3,-9.3
Oregon,-9.3,-9.3
Kentucky,-9.8,-9.8
Washington St,-9.8,-9.8
Boston College,-9.9,-9.9
Louisiana Tech,-9.9,-9.9
Michigan St,-10.8,-10.8
UL Monroe,-11.2,-11.2
W Kentucky,-11.3,-11.3
Army,-11.3,-11.3
SMU,-11.4,-11.4
Ohio,-12.1,-12.1
Rutgers,-12.2,-12.2
Mississippi,-12.4,-12.4
Liberty,-12.7,-12.7
San Diego St,-13.7,-13.7
Texas A&M,-14.3,-14.3
BYU,-14.4,-14.4
Stanford,-14.6,-14.6
Temple,-14.8,-14.8
Virginia Tech,-15.2,-15.2
UTEP,-15.7,-15.7
Auburn,-16.2,-16.2
Kansas St,-18.5,-18.5
Florida Intl,-18.8,-18.8
Jacksonville St,-19.9,-19.9
Missouri,-19.9,-19.9
Oklahoma St,-20.1,-20.1
UCF,-20.2,-20.2
Arizona St,-20.6,-20.6
Troy,-20.8,-20.8
Marshall,-20.8,-20.8
Wake Forest,-20.9,-20.9
Vanderbilt,-20.9,-20.9
Maryland,-21.3,-21.3
Arkansas,-21.6,-21.6
Iowa St,-21.7,-21.7
Kansas,-21.9,-21.9
Pittsburgh,-22.0,-22.0
Florida Atlantic,-22.3,-22.3
Syracuse,-22.7,-22.7
E Michigan,-23.1,-23.1
Georgia St,-23.2,-23.2
Mississippi St,-23.3,-23.3
App State,-23.4,-23.4
Louisiana,-23.6,-23.6
Air Force,-23.7,-23.7
J Madison,-23.9,-23.9
Memphis,-24.1,-24.1
Arizona,-24.7,-24.7
UAB,-25.4,-25.4
Southern Miss,-25.4,-25.4
New Mexico St,-25.6,-25.6
Georgia So,-26.3,-26.3
W Michigan,-26.4,-26.4
UNLV,-26.4,-26.4
Tulsa,-27.1,-27.1
Charlotte,-27.5,-27.5
Cincinnati,-27.6,-27.6
