team,L3,Year
Air Force,479.0,479.0
Minnesota,297.0,297.0
TCU,275.0,275.0
UCLA,269.0,269.0
Mississippi,266.0,266.0
Coastal Car,265.0,265.0
Vanderbilt,262.5,262.5
Arkansas,262.0,262.0
J Madison,261.0,261.0
Michigan,251.0,251.0
UAB,241.0,241.0
Kansas St,235.0,235.0
App State,234.5,234.5
Toledo,234.0,234.0
Georgia So,233.0,233.0
Utah,230.0,230.0
Michigan St,229.5,229.5
Illinois,225.7,225.7
Stanford,221.0,221.0
Alabama,219.5,219.5
Marshall,219.0,219.0
Georgia St,217.5,217.5
Liberty,216.0,216.0
Navy,215.0,215.0
Rutgers,212.0,212.0
Auburn,210.0,210.0
Florida,210.0,210.0
Missouri,208.5,208.5
UCF,208.0,208.0
UMass,202.5,202.5
Kansas,201.0,201.0
North Carolina,199.0,199.0
BYU,199.0,199.0
Duke,196.5,196.5
Oklahoma,196.5,196.5
Tulane,196.0,196.0
Army,193.0,193.0
N Texas,190.0,190.0
E Carolina,188.5,188.5
USC,186.0,186.0
Nebraska,183.5,183.5
Syracuse,181.5,181.5
Louisville,181.5,181.5
Oregon St,178.5,178.5
Miami,177.0,177.0
Wisconsin,174.0,174.0
W Michigan,174.0,174.0
Maryland,172.0,172.0
UConn,171.0,171.0
Ohio St,170.0,170.0
San Diego St,170.0,170.0
Utah St,170.0,170.0
West Virginia,168.0,168.0
Penn St,166.0,166.0
Florida Atlantic,166.0,166.0
Wyoming,162.5,162.5
Oklahoma St,161.0,161.0
Kent St,155.5,155.5
Nevada,154.5,154.5
Tennessee,154.5,154.5
Baylor,154.0,154.0
Wake Forest,151.0,151.0
SMU,150.0,150.0
S Alabama,148.0,148.0
Rice,146.0,146.0
Virginia Tech,145.5,145.5
Northwestern,145.0,145.0
Louisiana,144.0,144.0
W Kentucky,141.0,141.0
Oregon,140.0,140.0
LSU,139.0,139.0
Southern Miss,138.0,138.0
Boise St,137.0,137.0
NC State,133.0,133.0
Florida St,132.0,132.0
Fresno St,132.0,132.0
Washington,132.0,132.0
Georgia,132.0,132.0
Arizona St,131.0,131.0
UTSA,129.0,129.0
Iowa St,129.0,129.0
N Illinois,126.0,126.0
S Florida,121.0,121.0
Clemson,119.0,119.0
Texas Tech,119.0,119.0
Ohio,117.0,117.0
Colorado,116.0,116.0
Ball St,115.0,115.0
Houston,114.5,114.5
Hawai'i,114.3,114.3
Cincinnati,113.0,113.0
Miami OH,111.0,111.0
Memphis,110.0,110.0
Pittsburgh,109.0,109.0
New Mexico St,108.3,108.3
Buffalo,108.0,108.0
Texas,106.5,106.5
Arizona,105.0,105.0
UNLV,103.0,103.0
Notre Dame,103.0,103.0
C Michigan,101.5,101.5
Mississippi St,101.5,101.5
UL Monroe,92.0,92.0
UTEP,92.0,92.0
California,92.0,92.0
Texas A&M,89.0,89.0
Tulsa,84.0,84.0
Kentucky,79.5,79.5
Charlotte,79.0,79.0
Georgia Tech,73.0,73.0
Purdue,70.0,70.0
Virginia,69.0,69.0
Temple,65.0,65.0
Middle Tenn,63.0,63.0
Florida Intl,62.0,62.0
Troy,60.0,60.0
South Carolina,59.5,59.5
Iowa,58.0,58.0
Old Dominion,56.5,56.5
San Jose St,54.0,54.0
Washington St,53.0,53.0
Arkansas St,53.0,53.0
E Michigan,43.0,43.0
Bowling Green,37.0,37.0
Colorado St,36.0,36.0
Indiana,32.0,32.0
New Mexico,25.0,25.0
Akron,22.0,22.0
Boston College,16.5,16.5
Louisiana Tech,11.0,11.0
Texas St,7.0,7.0
