team,L3,Year
San Jose St,155.0,125.2
Iowa,141.3,152.7
Clemson,109.7,163.0
LSU,184.7,164.8
Georgia St,120.7,165.4
Wisconsin,192.3,167.6
UCF,90.0,170.2
New Mexico St,217.0,179.3
Georgia,102.7,181.6
Texas,210.3,182.0
Ohio St,185.7,182.5
Marshall,118.0,183.2
Virginia Tech,151.7,184.9
Penn St,156.7,185.5
Stanford,222.0,189.2
Wake Forest,169.3,189.2
Minnesota,181.3,189.3
Houston,213.7,190.1
Mississippi,182.7,190.2
App State,183.7,193.2
Michigan St,228.3,193.5
Michigan,154.0,194.6
UL Monroe,184.0,194.8
Alabama,189.3,195.9
Louisville,267.7,196.3
Nebraska,132.3,196.5
San Diego St,187.3,198.3
Kentucky,238.3,198.5
Pittsburgh,230.3,198.5
Miami,234.0,198.6
Duke,176.3,200.7
Troy,200.7,202.0
N Texas,81.7,204.5
Temple,186.3,205.7
NC State,179.3,206.3
Missouri,207.0,207.0
UTEP,219.3,211.4
S Florida,170.0,211.4
Tennessee,258.3,212.9
Northwestern,215.7,213.3
S Alabama,243.3,214.2
Idaho,241.3,215.5
Syracuse,178.7,216.0
Florida,250.0,216.4
C Michigan,226.0,217.0
Florida Intl,235.3,217.1
Arkansas St,179.0,217.6
Illinois,208.3,218.2
Arkansas,223.7,218.4
Kent St,212.0,218.8
UConn,166.0,218.9
Virginia,221.7,219.2
Boise St,152.3,221.3
Old Dominion,210.0,221.6
Louisiana Tech,215.0,224.1
UTSA,272.0,224.3
UAB,220.3,225.2
South Carolina,177.0,227.3
Notre Dame,229.3,227.8
Utah St,142.3,228.0
Georgia So,128.7,228.3
Tulane,290.7,229.1
Kansas St,225.7,229.4
Purdue,174.7,229.6
Rice,219.7,230.3
Akron,188.0,230.4
Kansas,214.7,231.4
Baylor,239.0,231.9
Buffalo,182.7,232.4
Florida Atlantic,150.3,233.5
Vanderbilt,241.7,233.8
Army,169.7,234.0
Navy,236.7,234.6
Maryland,174.3,235.0
West Virginia,230.0,235.7
W Michigan,226.7,236.0
Rutgers,181.3,237.0
Wyoming,181.7,238.1
UNLV,237.0,238.2
New Mexico,307.7,238.5
Colorado St,191.3,239.1
Georgia Tech,180.0,240.7
Memphis,212.3,242.4
Boston College,294.3,242.7
Auburn,247.0,243.5
Miami OH,213.7,244.0
N Illinois,174.7,244.1
UCLA,181.3,244.2
Texas A&M,246.7,244.6
Florida St,203.0,246.2
Utah,188.3,246.5
Texas St,205.7,247.5
Air Force,302.3,250.6
Ball St,327.3,251.0
Fresno St,265.3,251.1
Colorado,249.7,251.2
Hawai'i,338.3,251.4
Texas Tech,221.7,251.8
Oregon St,330.0,252.7
Southern Miss,162.7,254.7
UMass,239.7,255.8
W Kentucky,105.7,259.1
Washington,286.0,260.1
Ohio,211.3,263.0
Cincinnati,237.0,264.0
Iowa St,285.0,264.2
Tulsa,242.7,265.9
E Michigan,266.7,267.2
USC,330.3,267.5
Oklahoma,291.0,272.6
Indiana,229.0,275.0
Arizona,229.7,275.9
BYU,244.3,276.7
Arizona St,432.7,277.7
TCU,293.3,277.9
Louisiana,294.0,282.9
Oregon,240.3,284.7
Nevada,210.3,285.5
E Carolina,269.0,286.0
Mississippi St,209.3,287.9
Oklahoma St,284.7,289.2
North Carolina,226.3,290.7
Toledo,173.3,293.2
SMU,250.3,294.6
Bowling Green,224.3,297.6
Washington St,350.3,304.1
Middle Tenn,285.7,304.6
California,301.7,378.9
