team,L3,Year
Baylor,52.3,47.8
TCU,35.3,45.7
Marshall,42.3,44.6
Ohio St,40.7,44.3
Oregon,46.7,44.2
Michigan St,39.7,43.8
Georgia,39.0,42.1
W Kentucky,44.0,41.9
Boise St,53.7,40.0
Oklahoma,33.3,39.3
Mississippi St,29.3,38.4
Nebraska,27.7,38.1
Wisconsin,39.7,37.9
Georgia Tech,39.7,37.8
Cincinnati,44.3,37.3
California,30.7,36.9
Georgia So,29.7,36.4
Arizona St,44.7,36.4
Louisiana Tech,42.0,36.2
Arizona,35.7,36.2
Colorado St,48.3,35.8
Auburn,26.7,35.5
Florida St,28.0,35.4
UCLA,33.0,35.0
E Carolina,30.0,35.0
W Michigan,41.3,34.9
North Carolina,35.0,34.8
Notre Dame,33.0,34.7
South Carolina,34.0,34.2
USC,34.0,33.8
Alabama,26.3,33.7
Kansas St,31.3,33.0
BYU,33.0,32.8
Arkansas St,34.7,32.8
Texas A&M,29.7,32.3
Old Dominion,32.0,32.0
Navy,44.0,31.9
Memphis,28.3,31.2
UAB,24.3,31.2
Washington St,29.0,31.0
Toledo,27.0,30.7
West Virginia,22.0,30.7
Buffalo,27.7,30.0
Air Force,35.7,30.0
Nevada,29.3,29.9
App State,34.3,29.9
Bowling Green,25.7,29.8
Arkansas,19.0,29.7
Middle Tenn,23.3,29.7
Duke,21.0,29.7
Miami,28.7,29.5
Florida,30.7,29.3
UTEP,25.0,28.7
Texas St,30.0,28.7
Minnesota,34.3,28.6
Mississippi,12.7,28.6
Rice,20.7,28.5
Missouri,27.7,28.4
Pittsburgh,37.7,28.3
Washington,31.0,28.3
NC State,29.7,28.1
N Illinois,27.7,28.1
Louisville,33.3,28.1
Louisiana,31.3,28.0
Colorado,17.7,28.0
UMass,21.7,27.9
Texas Tech,25.7,27.8
UCF,37.7,27.7
Iowa,22.7,27.4
Utah St,29.7,27.0
New Mexico,30.0,26.9
Utah,19.0,26.8
Ball St,25.3,26.8
Fresno St,31.7,26.7
Houston,29.7,26.6
Iowa St,19.7,26.3
Tennessee,38.7,26.2
Oregon St,26.7,26.0
Maryland,19.3,25.9
C Michigan,30.7,25.6
Clemson,22.7,25.3
LSU,7.7,25.2
Oklahoma St,16.3,25.1
Kentucky,19.0,25.1
Indiana,19.0,25.0
Idaho,22.0,24.7
Virginia,20.0,24.5
Illinois,14.7,24.4
Boston College,23.0,24.3
Tulsa,24.3,24.0
Texas,31.7,23.7
Miami OH,15.7,23.7
Florida Atlantic,24.0,23.6
Purdue,14.7,23.5
San Diego St,31.3,23.3
Stanford,23.7,23.2
New Mexico St,20.7,23.1
Florida Intl,29.0,23.0
Rutgers,16.0,22.8
Army,21.7,22.7
Temple,15.3,22.4
UNLV,26.3,22.3
N Texas,21.7,22.2
Virginia Tech,17.0,22.2
Northwestern,30.0,21.9
Penn St,19.0,20.6
Akron,21.3,20.6
Wyoming,20.7,20.6
S Alabama,15.3,20.5
UL Monroe,28.7,20.5
Troy,29.7,20.4
Hawai'i,24.0,20.4
Georgia St,7.0,20.3
Michigan,20.0,20.3
Ohio,24.0,18.8
San Jose St,10.3,18.3
Southern Miss,13.7,17.8
Syracuse,11.3,17.1
S Florida,12.3,17.0
Vanderbilt,17.3,16.8
Kansas,23.7,16.7
UTSA,8.7,15.5
Tulane,14.7,15.4
Kent St,14.3,15.3
UConn,19.3,15.2
E Michigan,14.7,13.5
Wake Forest,13.0,13.4
SMU,16.0,9.7
