team,L3,Year
New Mexico,373.7,335.5
Army,328.3,332.4
Ohio St,330.3,323.6
Louisville,286.7,309.2
Baylor,300.3,294.0
Pittsburgh,249.3,275.8
Texas A&M,311.7,273.8
S Florida,274.0,270.8
Maryland,272.0,263.8
Auburn,264.0,262.8
Oregon,219.7,259.2
Tulsa,240.0,256.3
Michigan,312.3,255.0
San Diego St,226.7,253.5
Georgia So,236.3,253.3
Air Force,178.3,249.8
Texas,272.0,244.8
UCF,229.3,240.8
Florida St,289.3,240.0
UNLV,280.3,239.6
Alabama,240.7,237.0
LSU,271.7,235.3
Nebraska,247.0,234.2
Washington,314.7,232.2
Arizona,225.7,227.8
Toledo,241.7,227.5
Georgia,245.7,225.4
W Michigan,212.3,224.4
Navy,216.7,221.3
Oklahoma,240.0,215.6
App State,217.0,213.0
N Illinois,253.7,210.2
BYU,292.7,209.5
Georgia Tech,201.0,202.2
Ball St,181.0,201.6
Tulane,216.7,199.0
Old Dominion,239.7,198.6
Ohio,137.3,198.2
Mississippi St,152.7,197.4
Hawai'i,218.7,197.0
Oregon St,232.0,196.3
Kansas St,229.0,194.8
Tennessee,196.0,192.5
Kentucky,182.0,191.8
Virginia Tech,193.0,191.3
Southern Miss,164.0,189.2
Utah,190.7,188.4
Nevada,162.7,187.8
Colorado,201.0,185.4
NC State,171.7,182.5
Wyoming,179.0,182.2
Minnesota,191.0,180.8
Memphis,170.7,179.3
Kent St,187.0,177.8
Colorado St,164.3,175.0
Rice,223.0,173.2
Troy,183.3,172.8
Iowa,150.3,172.2
West Virginia,171.3,171.3
Louisiana,199.3,169.8
Florida Intl,202.7,168.3
Clemson,188.0,167.4
Charlotte,209.3,166.6
Arizona St,106.0,164.8
Iowa St,185.3,164.0
Washington St,203.0,162.3
Wisconsin,126.7,161.6
Florida,151.0,160.8
Indiana,123.3,160.6
Middle Tenn,179.0,158.3
TCU,120.7,157.2
Bowling Green,137.0,156.8
Illinois,147.3,156.0
UTEP,135.3,155.5
Arkansas St,159.7,155.3
Miami,113.3,154.8
Boise St,164.3,154.4
Mississippi,183.0,154.0
SMU,106.3,153.4
California,177.3,152.3
Louisiana Tech,140.3,152.2
Penn St,192.7,152.2
USC,183.7,151.7
Wake Forest,146.3,151.4
Houston,160.7,150.2
Notre Dame,131.7,149.5
Michigan St,111.7,148.8
Vanderbilt,132.7,147.2
E Michigan,171.0,145.2
Arkansas,139.7,141.0
UTSA,187.7,140.5
Virginia,122.7,140.3
Stanford,99.0,139.4
Northwestern,140.3,136.0
New Mexico St,145.3,135.4
Boston College,113.7,134.0
Syracuse,115.3,133.2
Temple,180.0,132.2
Florida Atlantic,177.0,132.0
Missouri,114.0,130.5
Purdue,135.7,127.5
Oklahoma St,161.3,126.8
Akron,133.0,126.4
Rutgers,103.3,124.6
Duke,153.0,122.6
Utah St,121.3,122.2
Cincinnati,105.7,121.8
UConn,131.3,121.4
Idaho,140.3,120.6
UL Monroe,133.3,119.5
North Carolina,74.7,116.0
San Jose St,156.7,115.8
Fresno St,165.3,115.6
Buffalo,76.3,115.0
C Michigan,115.0,109.8
E Carolina,94.0,109.8
W Kentucky,142.7,109.6
N Texas,157.3,108.4
Texas Tech,110.7,101.0
UCLA,67.0,99.2
Marshall,88.3,94.8
UMass,142.7,94.5
South Carolina,94.0,92.3
Miami OH,68.3,89.6
Georgia St,105.7,84.2
S Alabama,78.7,82.5
Kansas,96.3,78.8
Texas St,58.3,70.3
