team,L3,Year
Georgia Tech,412.0,356.1
Army,325.7,314.6
Navy,302.0,282.0
Georgia So,277.0,270.7
Wisconsin,235.0,267.5
Memphis,286.3,257.7
UCF,245.7,252.0
Ohio,283.0,246.4
Maryland,263.0,246.3
S Florida,266.7,245.6
Air Force,256.7,244.7
Coastal Car,267.3,240.7
Oklahoma,289.0,237.3
Clemson,227.3,235.3
Houston,192.3,230.3
Pittsburgh,288.3,226.4
Illinois,170.3,226.0
Penn St,165.7,225.3
UAB,225.3,225.1
Mississippi St,231.0,224.0
Wake Forest,220.7,222.9
Louisiana,237.3,220.3
Nebraska,241.7,219.9
UNLV,153.3,219.3
App State,220.3,217.8
Alabama,216.0,216.9
Kentucky,147.0,213.3
Michigan,224.7,212.8
Georgia,173.7,212.7
Boston College,200.0,207.6
Cincinnati,199.0,207.0
W Michigan,237.3,205.8
Toledo,218.3,203.1
Troy,240.7,201.6
Florida Atlantic,204.0,198.6
Arizona,212.3,197.5
Utah,251.7,196.0
Syracuse,136.7,195.4
Tulane,204.7,195.3
Florida,225.7,192.3
LSU,188.3,191.6
Mississippi,218.7,191.4
Notre Dame,167.0,189.0
Missouri,142.3,188.7
Arkansas,234.0,187.9
Arkansas St,199.3,186.1
Marshall,253.7,183.2
UConn,228.0,183.0
California,175.7,181.9
Buffalo,218.3,179.4
San Diego St,154.7,179.0
Tulsa,162.7,178.7
Arizona St,170.7,177.4
Miami,135.3,176.3
Wyoming,210.7,176.3
Kansas St,249.0,174.6
Utah St,183.3,172.1
Ohio St,107.3,172.0
North Carolina,160.0,170.4
Florida Intl,161.3,169.9
UL Monroe,200.3,169.7
Virginia,175.0,169.0
Georgia St,176.3,167.9
Oklahoma St,144.7,165.4
South Carolina,142.7,165.0
Washington,162.0,164.4
Purdue,150.0,162.4
Oregon St,161.7,160.0
Oregon,108.7,158.6
Indiana,148.0,158.3
Colorado,143.7,158.3
Kansas,78.7,156.4
TCU,128.7,156.3
Ball St,154.7,156.0
New Mexico,117.7,155.9
Iowa,172.7,155.1
Texas,155.3,154.5
Boise St,159.3,154.4
Virginia Tech,136.0,153.2
Minnesota,161.0,151.6
N Illinois,190.3,151.3
UCLA,162.3,147.5
Temple,120.7,146.3
N Texas,131.0,145.9
Kent St,166.3,145.6
Miami OH,193.3,145.1
C Michigan,179.7,144.4
Texas A&M,110.0,141.1
Nevada,121.3,140.6
Vanderbilt,141.7,140.5
W Kentucky,139.0,137.4
Liberty,117.3,137.0
Duke,126.3,136.6
Louisiana Tech,119.0,136.4
NC State,132.3,135.8
Auburn,161.7,135.6
Tennessee,81.7,135.1
UTEP,65.0,134.9
Middle Tenn,142.7,134.6
Texas Tech,97.7,134.0
Fresno St,158.0,133.3
Charlotte,169.0,131.9
Baylor,143.7,131.3
Rutgers,132.3,131.0
Iowa St,185.3,130.4
BYU,137.3,130.1
E Carolina,69.0,127.0
Rice,90.0,126.9
E Michigan,142.0,124.5
West Virginia,133.7,124.3
USC,94.7,122.3
Old Dominion,158.0,121.7
Texas St,154.7,120.1
S Alabama,107.3,120.0
UMass,131.7,118.9
Hawai'i,87.7,116.1
New Mexico St,141.0,112.0
Akron,139.0,109.0
Michigan St,82.0,107.6
Louisville,111.3,106.6
Southern Miss,132.3,106.3
Bowling Green,141.3,106.0
Colorado St,82.7,99.9
UTSA,92.3,94.6
Northwestern,114.0,91.1
Stanford,96.3,89.1
SMU,47.3,77.9
Washington St,78.7,77.0
Florida St,59.7,76.0
San Jose St,85.0,54.3
