team,L3,Year
Oregon,3.0,3.0
Rutgers,3.0,3.0
Kansas St,3.3,2.9
TCU,1.3,2.9
Fresno St,2.3,2.8
Kent St,4.7,2.8
USC,2.7,2.7
Boise St,1.7,2.7
Louisiana Tech,2.3,2.7
Iowa St,2.7,2.6
Alabama,1.7,2.6
LSU,2.7,2.5
UCLA,1.7,2.4
Florida,3.7,2.4
Washington,3.3,2.4
Middle Tenn,2.3,2.4
Houston,3.3,2.3
Stanford,2.3,2.3
UTSA,1.7,2.3
SMU,4.0,2.3
Mississippi,2.0,2.3
Arizona,2.7,2.3
Mississippi St,1.3,2.3
Oregon St,2.0,2.3
Toledo,1.7,2.3
California,2.3,2.2
Duke,3.3,2.2
Rice,3.7,2.2
Cincinnati,1.3,2.2
Texas St,3.0,2.1
San Jose St,3.3,2.1
North Carolina,2.3,2.1
New Mexico,2.3,2.1
UL Monroe,1.7,2.1
Georgia,3.0,2.1
Iowa,2.0,2.0
Idaho,2.3,2.0
Notre Dame,1.0,2.0
Bowling Green,3.3,2.0
Tulsa,2.3,2.0
Missouri,2.0,2.0
Miami,2.0,2.0
San Diego St,0.3,1.9
Penn St,1.7,1.9
Arkansas St,2.7,1.9
Ohio,1.3,1.9
Illinois,1.3,1.9
Louisville,3.0,1.9
Arizona St,2.0,1.9
Wake Forest,2.3,1.9
NC State,1.7,1.9
N Illinois,2.7,1.8
UCF,1.3,1.8
Tulane,2.3,1.8
UNLV,2.3,1.8
Wyoming,2.0,1.8
Purdue,1.3,1.8
Clemson,1.7,1.8
Colorado St,2.0,1.8
Northwestern,2.0,1.8
West Virginia,1.7,1.7
Troy,1.7,1.7
Boston College,1.3,1.6
Georgia Tech,1.7,1.6
W Kentucky,2.0,1.6
UAB,2.0,1.6
Florida Intl,2.3,1.6
Ohio St,1.0,1.6
Pittsburgh,2.0,1.6
Temple,0.7,1.6
Louisiana,0.7,1.6
South Carolina,1.0,1.6
Texas,1.0,1.6
UTEP,1.3,1.6
W Michigan,1.0,1.6
Michigan,1.3,1.6
E Carolina,1.0,1.6
Tennessee,0.7,1.5
Memphis,1.0,1.5
S Alabama,0.7,1.5
Marshall,2.7,1.5
Maryland,1.3,1.5
Colorado,1.0,1.5
Kansas,1.0,1.5
Virginia Tech,1.7,1.5
Washington St,1.0,1.5
Oklahoma,1.3,1.4
Baylor,1.3,1.4
Michigan St,1.3,1.4
Nebraska,1.7,1.4
Utah,1.7,1.4
E Michigan,1.3,1.4
Army,2.3,1.4
Florida Atlantic,1.0,1.4
Nevada,1.0,1.4
Minnesota,0.7,1.3
C Michigan,1.7,1.3
Texas Tech,1.0,1.3
Navy,1.7,1.3
UMass,1.3,1.2
Southern Miss,2.3,1.2
Ball St,1.7,1.2
Auburn,1.7,1.2
Kentucky,1.7,1.2
Florida St,1.0,1.1
Hawai'i,2.0,1.1
BYU,0.7,1.1
Wisconsin,1.3,1.1
Virginia,2.0,1.1
Syracuse,2.0,1.1
Miami OH,1.0,1.1
N Texas,0.7,1.1
Arkansas,1.0,1.1
Utah St,1.7,1.1
UConn,1.0,1.1
Oklahoma St,1.7,1.0
Indiana,1.3,1.0
Air Force,0.7,1.0
S Florida,1.3,1.0
Akron,0.3,0.8
Vanderbilt,1.0,0.8
Buffalo,1.0,0.8
Texas A&M,0.0,0.8
New Mexico St,0.3,0.6
