team,L3,Year
Wisconsin,10.0,11.0
Michigan,17.7,11.4
Missouri,13.3,13.9
Ohio St,15.0,15.1
Iowa,15.0,15.4
Florida,13.7,15.5
Temple,18.0,15.8
Houston,5.7,16.3
Toledo,20.7,16.3
Alabama,17.0,16.4
Boston College,25.7,16.7
Florida St,21.3,16.8
Penn St,22.7,17.1
Marshall,13.3,17.3
App State,22.7,17.9
North Carolina,15.3,18.0
Oklahoma,11.3,18.4
Duke,25.3,18.4
Mississippi St,17.7,18.4
Clemson,19.3,18.7
Washington,20.0,19.3
Pittsburgh,24.7,20.0
Northwestern,35.3,20.1
Vanderbilt,18.7,20.1
Navy,24.0,20.3
San Diego St,12.7,20.6
Boise St,31.0,20.6
Utah,24.0,21.4
Stanford,25.7,21.5
USC,28.7,21.6
Mississippi,19.7,21.8
UConn,26.0,21.9
Michigan St,24.3,22.1
Notre Dame,25.0,22.3
Georgia,23.7,22.4
LSU,24.0,22.6
Air Force,19.7,22.9
C Michigan,13.7,23.1
Minnesota,30.0,23.9
NC State,33.7,24.1
Baylor,24.0,24.2
N Illinois,24.7,24.3
Ohio,31.0,24.3
Louisville,24.7,24.6
Texas A&M,30.7,24.6
Southern Miss,11.0,24.8
Florida Intl,28.3,24.8
Oklahoma St,29.7,25.3
Wake Forest,35.0,25.5
S Florida,21.0,25.7
Illinois,30.7,25.9
Georgia So,23.3,26.0
BYU,25.0,26.0
Tennessee,23.7,26.3
Arkansas,31.0,26.4
Buffalo,30.7,26.6
Akron,31.3,26.7
Utah St,33.7,26.9
Virginia Tech,28.3,27.0
TCU,25.3,27.0
W Kentucky,35.3,27.3
South Carolina,30.0,27.4
Louisiana Tech,26.0,27.5
UCLA,37.0,27.6
Nebraska,36.7,28.1
Nevada,21.7,28.1
Bowling Green,16.0,28.5
California,32.3,28.6
Georgia Tech,24.7,28.6
Cincinnati,19.3,28.7
Florida Atlantic,25.7,29.4
Memphis,26.3,29.4
Kentucky,41.3,29.4
Army,34.0,29.5
San Jose St,26.0,29.7
Kent St,32.0,29.7
Texas,16.7,30.1
Colorado,28.7,30.1
W Michigan,18.3,30.3
E Carolina,24.0,30.5
Ball St,21.3,30.5
Auburn,36.0,30.7
West Virginia,45.0,30.8
Troy,23.3,30.9
Colorado St,35.0,31.3
Miami,35.0,31.6
Washington St,34.3,31.9
New Mexico,31.0,32.0
Iowa St,30.0,32.9
Arizona St,39.3,33.0
Middle Tenn,45.7,33.1
Syracuse,37.3,33.6
Virginia,28.3,33.6
Kansas St,43.3,33.7
Oregon St,32.0,34.0
UNLV,39.7,34.1
Louisiana,29.3,34.3
UTSA,32.0,34.5
Arkansas St,30.7,35.1
Maryland,37.0,35.6
Hawai'i,38.7,35.6
Indiana,45.3,35.9
Wyoming,37.7,36.5
Georgia St,34.7,36.7
Arizona,41.7,36.9
Rutgers,49.7,37.0
UMass,28.7,37.1
Purdue,36.7,37.3
Charlotte,38.3,37.4
Oregon,40.0,37.9
UCF,47.0,37.9
Tulsa,42.3,38.3
Miami OH,36.3,39.3
Old Dominion,43.3,39.7
Idaho,28.0,40.1
S Alabama,34.3,40.2
Rice,33.0,40.6
UL Monroe,38.7,40.9
N Texas,36.0,41.1
UTEP,34.3,41.7
Tulane,38.0,42.3
SMU,42.3,43.0
Texas Tech,51.0,43.3
Fresno St,42.0,44.9
E Michigan,56.7,46.0
Texas St,34.7,46.3
Kansas,50.0,48.0
New Mexico St,52.0,48.9
