team,L3,Year
Alabama,7.3,7.1
LSU,6.0,10.7
Penn St,12.7,13.6
Temple,23.3,14.3
Michigan,18.3,15.6
Michigan St,16.0,16.2
Florida St,13.3,16.5
Wisconsin,15.7,16.5
Virginia Tech,19.0,17.3
Rutgers,10.7,18.5
Ohio St,22.0,19.0
South Carolina,19.7,19.3
Florida,20.7,19.4
Arkansas St,20.3,19.4
Florida Intl,11.3,19.5
Georgia,11.0,19.6
Louisville,25.3,19.7
Notre Dame,17.3,20.3
Miami,13.3,20.3
Boise St,30.7,20.5
Texas,18.0,20.6
UCF,30.7,20.6
Utah,18.0,20.9
Stanford,31.3,20.9
Illinois,23.0,21.1
Cincinnati,22.3,21.1
S Florida,14.3,21.2
Mississippi St,28.0,21.9
BYU,17.3,22.1
Pittsburgh,20.0,22.1
Oklahoma,29.0,22.3
Arkansas,17.3,22.5
Virginia,15.7,22.6
Louisiana Tech,16.0,22.8
Vanderbilt,20.3,22.9
Miami OH,17.0,23.1
Kent St,15.3,23.2
TCU,21.7,23.3
Southern Miss,30.3,23.3
Houston,12.3,23.5
W Kentucky,24.0,23.6
California,14.7,24.3
Tennessee,23.3,24.5
NC State,9.0,24.7
Ohio,29.0,24.7
Boston College,21.3,24.8
Oregon,28.3,24.8
North Carolina,20.3,25.1
Iowa,24.7,25.2
Arizona St,32.3,25.5
San Diego St,24.7,25.6
Georgia Tech,28.3,25.7
Tulsa,20.7,25.7
USC,23.0,25.7
UConn,30.0,25.8
Nebraska,29.0,26.0
SMU,28.3,26.3
Clemson,32.0,26.9
Missouri,24.7,27.2
Oklahoma St,29.3,27.3
Kentucky,23.3,27.5
Northwestern,14.7,27.5
Nevada,28.7,27.9
Wyoming,19.3,28.4
West Virginia,30.0,28.4
E Michigan,26.0,28.7
Wake Forest,21.7,28.7
Texas A&M,33.7,28.8
UCLA,21.7,29.1
Air Force,18.7,29.1
Purdue,38.7,29.2
Oregon St,27.3,29.2
Louisiana,28.3,29.2
Auburn,37.7,29.4
Syracuse,30.7,29.4
UL Monroe,26.0,29.8
Hawai'i,33.7,30.0
Kansas St,38.3,30.4
Buffalo,27.0,30.4
Marshall,31.7,30.5
Bowling Green,33.7,30.5
UTEP,38.3,30.9
Navy,19.3,30.9
San Jose St,30.0,30.9
W Michigan,40.7,31.0
Iowa St,16.0,31.1
Army,31.0,31.2
Duke,39.3,31.4
Utah St,35.3,31.6
Troy,29.0,31.8
E Carolina,33.7,32.1
Toledo,47.7,32.1
Washington St,29.0,32.2
Colorado St,30.0,32.7
N Texas,33.7,32.8
Idaho,40.0,32.9
Mississippi,36.3,33.0
Minnesota,33.7,33.6
Ball St,39.0,33.7
Rice,24.0,33.9
N Illinois,37.3,34.2
Middle Tenn,37.0,35.1
Washington,37.3,35.2
Maryland,35.7,35.2
Florida Atlantic,38.0,35.5
C Michigan,37.0,35.8
UAB,40.7,36.6
Memphis,35.0,37.1
New Mexico St,50.0,37.3
Fresno St,36.7,37.3
Arizona,36.3,37.8
Tulane,45.7,38.1
Akron,40.3,38.1
Colorado,38.7,38.4
Indiana,49.3,39.4
Texas Tech,49.7,39.5
UNLV,38.0,39.7
Baylor,35.7,40.2
New Mexico,26.7,40.7
Kansas,35.0,47.7
