team,L3,Year
Miami,137.3,130.6
Virginia Tech,155.3,140.4
Tulane,98.3,142.4
UConn,176.7,146.5
Alabama,155.0,158.5
Syracuse,146.7,163.2
Texas,129.7,164.4
Toledo,192.7,171.6
E Carolina,185.0,173.9
Buffalo,213.3,176.3
South Carolina,148.7,176.5
Tulsa,264.0,176.8
Pittsburgh,164.0,177.4
Fresno St,188.3,180.5
Texas Tech,143.0,182.1
Florida,198.7,182.8
Florida Atlantic,222.0,182.9
Georgia,167.7,186.0
NC State,182.0,187.0
Maryland,270.0,187.8
Bowling Green,228.3,189.1
West Virginia,200.3,191.4
Army,203.3,191.8
Marshall,195.0,192.3
Middle Tenn,161.3,193.4
Navy,213.7,193.6
Auburn,275.0,193.9
Florida St,186.7,194.1
Baylor,211.3,194.1
S Florida,167.0,194.4
Kent St,153.0,195.1
Louisiana,137.0,196.9
Georgia Tech,181.7,197.4
San Diego St,175.0,197.7
UAB,205.7,198.1
Ohio St,213.7,198.6
Louisville,174.7,200.3
Troy,155.7,200.9
LSU,169.7,201.6
Michigan,253.7,202.7
E Michigan,233.0,203.5
Mississippi,173.7,204.8
Penn St,202.7,204.9
Arkansas St,147.0,206.1
Clemson,192.7,206.5
Wyoming,327.3,207.0
Rutgers,199.3,208.6
Tennessee,221.7,209.0
Oklahoma St,258.0,209.0
Duke,243.3,210.8
Boston College,246.0,211.5
Utah,233.7,211.7
Nebraska,158.3,212.8
Mississippi St,158.3,214.4
UCLA,235.7,215.9
Colorado St,166.3,216.1
N Texas,214.3,216.7
TCU,193.7,218.2
Akron,142.7,218.3
UL Monroe,227.0,220.0
Kansas,181.7,221.2
Oklahoma,217.7,221.3
Missouri,206.7,222.0
N Illinois,223.3,222.0
Virginia,155.0,223.8
USC,166.7,226.5
UTEP,165.3,226.6
Kansas St,235.7,226.8
Florida Intl,213.0,227.3
Indiana,230.0,228.1
Cincinnati,232.3,230.1
Miami OH,132.7,230.7
Vanderbilt,226.3,231.9
North Carolina,240.7,233.0
Arizona,278.7,233.0
Arkansas,207.7,234.0
Minnesota,266.0,234.3
Illinois,250.0,234.8
SMU,169.7,235.4
Houston,218.0,237.0
Iowa St,242.0,239.7
Hawai'i,211.7,239.8
Oregon,190.0,240.6
Colorado,226.3,242.1
Kentucky,266.0,242.3
California,300.0,242.6
Wisconsin,246.3,246.2
UCF,274.3,246.7
Iowa,271.7,247.1
Louisiana Tech,292.0,248.2
Rice,265.3,249.0
Ball St,258.0,249.6
Idaho,284.3,252.7
Wake Forest,224.7,252.7
Nevada,322.7,255.6
UNLV,281.3,255.7
Michigan St,193.7,258.9
New Mexico,296.7,260.2
Southern Miss,220.3,261.5
Air Force,284.0,264.3
Notre Dame,193.0,267.6
Utah St,300.7,269.4
Temple,308.3,273.2
Washington,257.3,275.0
New Mexico St,327.0,275.5
Northwestern,185.0,276.4
Boise St,247.7,278.4
C Michigan,312.0,280.7
Ohio,257.0,283.1
Arizona St,326.0,288.1
Stanford,296.0,290.4
BYU,283.0,293.1
San Jose St,385.3,297.9
Purdue,186.0,299.1
Memphis,282.0,300.5
Washington St,384.3,306.1
Texas A&M,367.3,312.4
Oregon St,258.7,316.7
W Michigan,410.3,325.9
