team,L3,Year
Boise St,48.0,42.4
Texas,39.0,41.0
Houston,44.7,40.5
Texas Tech,34.3,40.5
Nevada,54.3,37.7
BYU,32.3,36.6
Oregon,44.0,36.3
Cincinnati,38.7,36.3
Texas A&M,40.3,35.6
TCU,44.7,35.1
Georgia Tech,40.0,34.4
Pittsburgh,34.0,34.1
Arkansas,37.7,34.0
Stanford,40.7,34.0
Fresno St,32.0,33.0
Florida St,33.0,32.4
Tennessee,32.3,32.1
Arizona,39.3,32.0
Auburn,19.0,31.9
Florida,32.3,31.6
Southern Miss,40.7,31.6
Oklahoma St,27.3,31.4
Troy,44.0,31.3
Alabama,18.7,30.9
Idaho,33.7,30.8
Miami,39.0,30.4
Ohio St,35.7,30.3
Notre Dame,27.0,30.1
N Illinois,34.7,30.0
Clemson,39.3,29.8
Middle Tenn,45.7,29.3
Utah,30.0,29.1
Oregon St,31.0,29.0
Virginia Tech,18.7,29.0
Navy,20.0,28.8
Michigan St,32.0,28.6
Michigan,19.7,28.6
Toledo,22.7,28.6
Kansas,14.7,28.5
C Michigan,22.7,28.4
UAB,33.7,28.2
USC,25.3,28.2
N Texas,33.3,28.0
California,28.7,28.0
Wisconsin,26.0,27.8
West Virginia,21.3,27.8
NC State,33.3,27.6
Temple,33.7,27.4
UTEP,33.0,27.3
Florida Atlantic,33.3,27.0
UConn,31.0,26.9
SMU,24.3,26.5
Tulsa,27.3,26.4
Boston College,33.0,26.1
Purdue,20.7,25.9
Kentucky,27.0,25.9
Georgia,23.3,25.8
Penn St,25.3,25.7
Nebraska,12.3,25.7
Mississippi,32.7,25.6
Oklahoma,26.7,25.5
Louisiana Tech,30.0,25.4
Duke,17.0,25.3
LSU,29.3,25.1
Iowa,22.3,24.9
Utah St,28.7,24.9
Missouri,25.0,24.9
Indiana,26.7,24.7
Mississippi St,25.7,24.6
Hawai'i,26.3,24.5
S Florida,20.3,24.5
W Michigan,20.7,24.4
Washington,19.7,24.4
Bowling Green,23.7,24.3
Minnesota,27.0,24.3
Rutgers,24.0,24.0
Florida Intl,17.0,24.0
Ohio,19.7,24.0
UL Monroe,22.3,24.0
UNLV,23.0,23.9
Kansas St,22.3,23.9
E Carolina,30.0,23.5
San Diego St,25.7,23.4
Colorado,19.3,23.2
Wake Forest,21.3,23.1
Air Force,28.3,22.3
Northwestern,19.7,22.3
W Kentucky,31.0,22.1
Buffalo,27.0,21.8
Virginia,14.3,21.8
Kent St,22.0,21.6
Colorado St,20.0,21.4
Ball St,21.0,21.1
UCF,24.3,21.0
Arizona St,14.7,20.9
Maryland,17.7,20.8
UCLA,18.7,20.3
Iowa St,9.0,19.8
Memphis,21.0,19.5
Marshall,18.0,19.5
South Carolina,14.3,19.4
Louisiana,22.3,19.4
Baylor,19.0,18.9
Arkansas St,19.3,17.9
Syracuse,15.0,17.8
Illinois,29.0,17.6
Louisville,13.3,17.6
North Carolina,22.0,17.0
Rice,16.0,16.3
Army,10.0,15.8
E Michigan,20.0,15.7
Akron,17.3,15.6
Miami OH,28.3,15.6
New Mexico,17.0,15.3
Wyoming,3.3,14.6
Washington St,12.7,14.1
Tulane,17.0,13.8
Vanderbilt,14.7,13.6
San Jose St,11.7,13.4
New Mexico St,3.3,10.6
