team,L3,Year
Baylor,46.0,56.1
Oklahoma,59.0,46.3
Oklahoma St,59.0,46.1
Bowling Green,56.3,45.9
TCU,38.0,43.8
Texas Tech,35.3,43.7
Houston,42.0,43.5
Memphis,42.3,42.5
W Kentucky,36.7,41.8
Oregon,43.7,39.9
Boise St,38.3,38.4
North Carolina,39.3,38.1
Washington St,37.0,38.0
Louisiana Tech,47.7,37.6
USC,35.7,37.4
Clemson,45.7,37.4
Ohio St,38.3,37.3
Notre Dame,35.7,37.1
Stanford,34.3,37.1
Mississippi,34.0,36.8
Tulsa,42.3,36.3
W Michigan,49.0,36.3
UCLA,38.7,36.1
LSU,33.0,36.0
App State,34.0,36.0
Cincinnati,39.7,35.8
Toledo,47.0,35.8
Georgia So,35.3,34.9
NC State,33.3,34.5
Temple,34.7,34.0
Nebraska,37.3,33.9
Michigan St,39.0,33.9
Utah,28.3,33.8
Southern Miss,36.7,33.6
N Illinois,42.0,33.6
Navy,35.0,33.6
Iowa,35.3,33.1
Alabama,30.0,33.1
Tennessee,31.0,32.6
Arizona,25.0,32.2
Utah St,28.3,32.1
Arkansas St,41.7,32.0
Mississippi St,39.3,31.3
Arkansas,40.3,31.3
West Virginia,26.3,31.1
Arizona St,32.3,31.0
Michigan,33.7,30.9
Florida St,24.7,30.6
Indiana,35.0,30.5
Air Force,40.0,30.4
California,24.3,30.1
Texas A&M,16.0,29.7
Duke,34.3,29.6
Marshall,29.3,29.6
Middle Tenn,28.3,29.3
Georgia Tech,23.7,29.1
Virginia Tech,29.7,29.1
Florida Intl,35.3,28.9
Idaho,40.0,28.9
Wisconsin,34.3,28.7
Florida,21.3,28.6
SMU,28.3,28.1
San Diego St,39.7,27.9
BYU,33.3,27.6
Troy,48.0,27.4
Louisiana,26.7,27.1
Auburn,30.3,27.1
New Mexico St,31.0,27.0
E Carolina,14.7,26.8
Miami,19.0,26.8
Georgia,13.0,26.8
E Michigan,20.7,26.0
Kansas St,11.0,25.9
S Alabama,33.7,25.9
C Michigan,29.3,25.8
Colorado,19.3,25.7
Syracuse,19.3,25.5
Nevada,27.0,25.5
Texas,27.3,25.4
Texas St,23.3,25.3
Penn St,30.3,25.2
S Florida,25.7,24.8
Iowa St,22.3,24.6
Rice,25.3,24.5
Georgia St,28.7,24.4
Pittsburgh,24.0,24.3
San Jose St,18.0,24.3
Purdue,25.3,24.1
Ohio,18.3,24.1
Buffalo,29.3,24.0
Washington,28.7,23.9
Louisville,26.0,23.9
Illinois,20.3,23.5
New Mexico,21.0,23.4
UNLV,32.0,23.3
Colorado St,27.0,23.3
Florida Atlantic,22.3,22.9
Virginia,20.3,22.6
UTSA,21.3,22.2
Rutgers,11.0,22.0
Old Dominion,26.0,21.8
South Carolina,23.7,21.7
UMass,19.3,21.6
Ball St,16.0,20.9
UTEP,21.3,20.6
Maryland,23.0,20.6
Kentucky,13.3,20.4
Minnesota,21.7,20.3
Army,12.3,20.0
Wyoming,16.0,19.7
UConn,17.0,18.9
N Texas,18.7,18.9
Fresno St,20.3,18.8
Northwestern,21.0,18.6
Akron,11.0,17.1
UL Monroe,17.0,16.8
Charlotte,17.0,16.5
Oregon St,8.3,16.1
Wake Forest,16.7,15.9
UCF,15.7,15.8
Miami OH,21.7,15.7
Kansas,12.3,14.3
Tulane,10.0,13.6
Hawai'i,16.0,13.0
Kent St,10.7,12.3
Missouri,7.3,12.3
Vanderbilt,5.7,10.8
Boston College,10.7,9.1
