team,L3,Year
Ohio St,43.7,45.7
W Kentucky,51.0,43.1
Wake Forest,33.3,41.0
Alabama,30.7,40.9
Coastal Car,36.3,40.0
Pittsburgh,32.3,38.7
Tennessee,50.0,37.9
Georgia,34.3,37.7
SMU,33.3,36.8
UCLA,49.3,36.5
Cincinnati,25.3,36.5
Oklahoma,36.0,36.0
Utah,37.0,35.8
Michigan,31.7,35.8
UTSA,32.0,35.5
North Carolina,24.7,35.3
Texas,33.7,35.3
Notre Dame,45.0,35.2
Houston,27.3,35.2
Nevada,38.3,34.6
Virginia,21.7,33.8
App State,27.0,33.8
W Michigan,38.3,32.8
Kentucky,42.7,32.7
Iowa St,27.3,32.6
Liberty,28.7,32.4
Toledo,36.0,32.1
Marshall,30.3,32.1
NC State,39.0,32.0
Mississippi,23.0,32.0
Louisville,37.0,31.8
Oklahoma St,30.0,31.7
N Illinois,34.3,31.5
Utah St,35.0,31.4
Louisiana,27.0,31.4
C Michigan,30.7,31.3
Michigan St,22.7,31.0
Kent St,36.3,30.9
Fresno St,35.0,30.9
BYU,32.3,30.9
Miami,37.7,30.9
Air Force,40.0,30.7
Texas Tech,19.3,30.5
Army,22.7,30.3
Oregon St,22.0,30.3
Oregon,26.7,30.2
E Michigan,17.3,29.8
Arkansas,31.0,29.8
E Carolina,27.0,29.5
UAB,34.7,29.4
UCF,31.7,29.3
Boise St,25.3,29.2
Purdue,41.3,29.1
Baylor,23.0,29.0
Memphis,25.0,29.0
USC,26.0,28.7
Florida St,26.0,28.5
Middle Tenn,25.0,28.2
Georgia St,38.7,28.2
Miami OH,36.0,27.8
Florida,21.3,27.4
Arizona St,20.3,27.3
Texas A&M,21.0,27.3
Kansas St,23.0,27.3
TCU,20.7,27.2
Tulsa,36.0,27.2
Hawai'i,33.7,27.1
Mississippi St,23.7,26.9
Maryland,37.3,26.6
Missouri,21.0,26.6
Washington St,35.0,26.5
Louisiana Tech,30.7,26.5
Charlotte,31.3,26.2
N Texas,36.0,26.1
Old Dominion,32.3,26.0
LSU,24.7,25.9
Wyoming,36.7,25.9
San Diego St,26.0,25.8
Nebraska,22.0,25.7
Buffalo,16.0,25.6
Auburn,17.3,25.5
Minnesota,25.3,25.5
Wisconsin,22.7,25.4
S Alabama,14.0,24.6
Clemson,32.7,24.4
UTEP,29.0,24.0
Penn St,21.7,23.9
Virginia Tech,21.7,23.9
Arkansas St,23.0,23.9
Tulane,28.7,23.8
Colorado St,25.3,23.7
Florida Atlantic,16.7,23.6
Ball St,19.0,23.5
Iowa,16.0,23.4
Washington,20.0,22.8
Ohio,22.3,22.3
Boston College,24.7,22.3
Texas St,25.0,22.1
California,26.3,22.1
Georgia Tech,10.0,22.1
West Virginia,23.7,21.8
S Florida,18.3,21.8
UL Monroe,18.0,21.7
Syracuse,11.3,21.5
Kansas,37.7,21.1
Bowling Green,15.0,20.9
Duke,16.3,20.8
New Mexico St,21.0,20.7
South Carolina,19.7,20.7
Stanford,13.0,20.4
Illinois,28.0,20.2
Navy,30.0,20.1
Troy,12.7,19.9
UNLV,20.3,19.6
Georgia So,19.3,19.4
Rice,28.0,19.1
Akron,18.0,18.5
Florida Intl,11.3,17.8
San Jose St,16.7,17.7
Rutgers,8.7,17.6
Colorado,17.7,17.3
Arizona,20.7,17.0
Vanderbilt,18.3,16.9
UMass,20.3,16.4
Northwestern,11.7,15.9
Southern Miss,29.7,15.9
Temple,10.7,14.1
UConn,13.7,13.8
Indiana,8.0,13.7
New Mexico,5.7,10.8
