team,L3,Year
Alabama,79.3,54.3
Florida St,90.7,88.5
Cincinnati,130.3,89.5
Stanford,123.3,90.0
UConn,73.0,91.6
LSU,91.3,93.0
Louisville,113.3,99.9
Utah,106.7,100.4
Michigan St,112.3,102.3
Texas,111.0,103.7
Texas A&M,93.3,106.0
UL Monroe,105.3,106.7
Georgia,157.7,106.9
Virginia Tech,127.0,107.0
Arkansas St,69.3,108.2
North Carolina,105.7,110.5
USC,126.3,111.4
S Florida,105.3,113.7
UCF,126.3,114.3
Southern Miss,83.7,117.8
Boise St,95.0,120.1
Toledo,92.7,120.5
Florida Intl,102.7,121.8
Temple,169.0,122.6
Florida,108.3,123.2
South Carolina,116.0,126.4
Louisiana Tech,180.3,126.5
Vanderbilt,93.0,126.6
TCU,134.0,126.7
BYU,99.3,127.3
W Kentucky,128.7,127.5
Ohio,110.3,128.2
Michigan,104.0,129.1
Pittsburgh,116.0,129.3
Syracuse,166.3,129.6
Tulsa,137.3,131.3
Kent St,151.3,133.2
Oregon,105.0,133.5
SMU,190.0,134.5
Virginia,134.3,135.6
Utah St,168.3,137.4
NC State,101.7,137.4
Wisconsin,151.0,139.2
Oklahoma,176.3,139.6
California,129.3,140.0
Ohio St,215.0,142.4
Illinois,222.0,142.5
Kansas St,226.0,142.5
Missouri,94.3,145.1
Nevada,128.0,145.4
Penn St,219.3,145.5
West Virginia,173.3,145.5
Notre Dame,140.3,147.1
Louisiana,162.7,148.9
Hawai'i,189.7,150.3
Mississippi St,160.3,151.2
Washington,145.0,152.7
Boston College,110.0,154.1
Arizona St,147.7,154.8
Marshall,183.7,155.3
Rutgers,157.7,156.0
Miami,110.7,156.7
E Michigan,141.3,160.3
Iowa,159.3,161.3
N Texas,169.3,163.5
Fresno St,112.7,166.2
Tulane,178.0,168.3
Georgia Tech,165.3,168.4
Miami OH,164.0,168.5
Clemson,137.0,168.5
N Illinois,138.7,168.6
Arizona,138.0,169.0
Washington St,129.7,169.5
Tennessee,182.0,169.5
Florida Atlantic,154.7,169.8
Idaho,259.7,170.4
Nebraska,164.0,170.8
Navy,125.0,172.5
E Carolina,153.7,174.3
Wake Forest,235.0,175.7
Houston,130.7,177.1
Oklahoma St,133.7,180.1
San Diego St,106.7,181.2
Buffalo,122.0,181.4
Arkansas,169.3,182.5
Rice,150.3,183.4
Colorado,159.0,183.9
Kentucky,139.7,184.7
UTEP,190.0,186.1
Duke,238.7,188.5
Northwestern,184.7,189.5
Minnesota,172.3,190.7
UCLA,196.0,191.5
Iowa St,171.3,194.0
Purdue,168.3,194.4
Army,210.7,197.4
Memphis,196.3,197.8
Auburn,245.7,198.9
C Michigan,228.7,199.7
UAB,234.3,203.3
Troy,201.7,203.6
San Jose St,237.7,204.3
UNLV,273.0,205.5
Bowling Green,241.3,207.7
Oregon St,273.7,208.4
Baylor,135.0,209.9
New Mexico St,255.7,218.8
W Michigan,215.0,224.2
Maryland,179.7,225.1
Mississippi,260.7,226.4
Ball St,305.7,228.7
Middle Tenn,282.7,229.6
Akron,278.7,231.4
New Mexico,222.3,235.5
Air Force,253.3,236.1
Colorado St,274.7,244.6
Wyoming,199.0,247.3
Indiana,270.7,251.2
Kansas,182.0,251.5
Texas Tech,287.0,259.1
