team,L3,Year
Ohio St,11.7,10.9
Texas,14.3,12.5
Notre Dame,21.0,13.6
Tennessee,18.0,14.9
Mississippi,16.0,15.2
Indiana,17.7,15.7
Army,29.0,15.7
Penn St,25.7,16.4
Oregon,23.7,18.1
Alabama,17.0,18.2
South Carolina,17.0,18.4
Ohio,10.3,18.4
Iowa,14.3,18.6
N Illinois,17.3,18.7
Miami OH,19.7,18.9
Minnesota,19.7,19.1
Sam Houston,18.7,20.0
Michigan,12.0,20.5
Bowling Green,18.0,20.5
BYU,21.0,20.7
Louisiana Tech,14.0,20.8
Arizona St,16.3,21.3
Tulane,23.0,21.3
Nebraska,22.0,21.4
Colorado,20.3,21.6
Georgia,27.3,21.8
Missouri,25.0,21.9
SMU,15.7,22.0
J Madison,33.7,22.1
Texas A&M,21.0,22.2
Oklahoma,23.3,22.3
Toledo,18.3,22.4
Utah,31.3,22.5
UNLV,17.0,22.6
Boise St,12.7,22.6
Virginia Tech,24.0,22.8
Houston,25.7,22.9
California,30.7,23.0
Auburn,27.7,23.0
Clemson,22.7,23.0
Iowa St,31.3,23.1
Liberty,25.0,23.2
Kansas St,22.7,23.4
Navy,20.7,23.4
USC,27.3,23.5
Kentucky,33.3,23.5
Duke,21.3,23.9
LSU,20.3,24.0
Florida Intl,28.3,24.0
Texas St,31.0,24.0
Wisconsin,28.0,24.0
Fresno St,26.0,24.1
Illinois,25.0,24.1
UConn,32.0,24.5
Louisiana,28.0,24.5
Washington,34.3,24.6
Marshall,23.7,24.8
Memphis,20.7,24.8
Air Force,13.0,24.8
Colorado St,25.0,25.0
Cincinnati,31.7,25.0
Vanderbilt,29.3,25.2
UCLA,21.0,25.3
Miami,28.0,25.3
Louisville,20.3,25.4
Rutgers,23.0,25.4
Jacksonville St,14.0,25.8
Florida,14.7,25.9
Boston College,27.3,26.3
Georgia Tech,32.0,26.5
W Kentucky,35.7,26.5
San Jose St,33.3,26.6
S Alabama,27.0,26.7
Rice,31.7,27.1
Arkansas,20.7,27.2
Baylor,20.7,27.3
Pittsburgh,31.7,27.6
Washington St,31.3,27.9
Old Dominion,36.3,28.0
Kansas,26.3,28.1
Northwestern,39.7,28.1
Michigan St,32.0,28.5
Georgia So,18.0,28.5
TCU,18.0,28.8
UCF,31.3,29.1
Hawai'i,38.0,29.1
Buffalo,25.0,29.4
Wyoming,18.3,29.4
North Carolina,33.3,29.8
Nevada,29.3,29.8
Florida St,39.3,29.9
Troy,30.3,29.9
Syracuse,29.0,30.0
UL Monroe,37.7,30.1
E Carolina,31.0,30.1
Virginia,35.0,30.2
E Michigan,32.7,30.5
San Diego St,37.7,31.0
Oregon St,33.3,31.3
NC State,29.7,31.4
Maryland,34.7,31.4
S Florida,29.7,31.4
W Michigan,21.7,31.5
Coastal Car,28.0,31.5
C Michigan,25.0,31.5
Kennesaw St,27.3,31.8
Florida Atlantic,24.3,32.1
Arkansas St,27.0,32.4
West Virginia,40.7,32.6
UTEP,42.0,32.8
Texas Tech,34.7,33.0
Akron,20.0,33.1
UTSA,27.7,33.5
Arizona,33.7,33.7
Wake Forest,32.0,34.3
Georgia St,39.7,35.0
Middle Tenn,36.0,35.1
App State,29.0,35.2
Temple,30.0,35.4
N Texas,35.0,35.8
Charlotte,37.7,35.9
Stanford,31.0,36.1
Mississippi St,32.7,36.5
Oklahoma St,48.7,37.0
UAB,32.0,37.1
New Mexico St,33.7,38.1
New Mexico,29.7,38.3
UMass,47.0,38.8
Utah St,24.0,39.9
Southern Miss,48.3,40.3
Ball St,43.7,40.6
Purdue,46.3,43.5
Tulsa,54.7,43.8
Kent St,38.3,46.0
