team,L3,Year
Army,253.0,308.9
Jacksonville St,297.7,267.3
New Mexico,321.7,262.9
Liberty,302.3,257.5
Navy,238.0,246.2
Boise St,223.3,242.9
UNLV,275.0,234.3
UCF,175.3,229.4
Air Force,288.0,229.3
Tennessee,224.7,226.2
Notre Dame,255.0,224.8
Ohio,246.7,218.2
Old Dominion,288.7,209.8
Texas St,235.0,209.5
Tulane,130.7,202.4
Penn St,209.3,202.2
Kansas,205.0,201.3
Arizona St,226.7,198.8
N Illinois,195.3,197.8
Kansas St,193.0,197.4
Marshall,205.7,197.3
Iowa,132.3,196.2
J Madison,215.0,195.0
Baylor,203.0,191.8
UConn,188.7,191.1
Sam Houston,169.7,190.3
Utah St,313.0,189.8
S Florida,281.3,187.6
Texas A&M,159.3,187.4
Virginia Tech,144.0,187.1
Georgia Tech,216.7,186.5
West Virginia,206.7,184.1
Memphis,223.3,184.0
South Carolina,196.7,182.0
Alabama,194.0,181.6
S Alabama,134.0,177.5
Florida Atlantic,257.7,177.5
Oregon,180.3,177.3
North Carolina,153.0,176.7
New Mexico St,156.7,176.4
Cincinnati,224.7,175.8
Louisiana,124.7,175.0
Miami,156.7,174.8
C Michigan,121.7,174.0
Louisville,244.0,173.9
Oregon St,118.3,173.5
Arkansas,154.3,173.2
Mississippi,176.0,171.9
W Michigan,125.7,171.6
Clemson,87.0,170.8
Missouri,180.3,170.0
Coastal Car,187.3,169.7
Ohio St,121.7,169.3
UL Monroe,162.3,168.8
Iowa St,145.7,168.0
Colorado St,146.0,167.3
Washington St,136.3,166.8
Boston College,178.7,164.5
Auburn,156.3,164.5
Texas,173.7,164.4
N Texas,224.3,164.4
Rutgers,184.3,162.4
Arkansas St,199.0,161.9
Texas Tech,154.0,161.9
Buffalo,198.3,160.7
Michigan,147.3,160.7
E Carolina,202.7,160.6
UMass,224.3,160.2
SMU,126.7,160.0
Indiana,118.7,160.0
BYU,148.3,158.0
Florida,170.7,155.1
Wisconsin,93.7,152.1
UTSA,242.7,151.9
App State,156.7,151.8
Troy,184.7,151.0
Nevada,82.7,150.4
USC,155.0,149.0
E Michigan,128.0,144.1
Illinois,177.7,142.8
Wyoming,122.3,137.3
Tulsa,131.0,135.5
NC State,185.7,135.3
Houston,107.0,134.8
Kentucky,114.7,134.4
Oklahoma,182.0,134.1
Stanford,109.3,133.9
Mississippi St,121.7,132.0
Georgia St,162.0,131.5
Vanderbilt,112.7,129.9
Bowling Green,126.7,129.8
Nebraska,147.7,129.5
Miami OH,88.7,129.0
Charlotte,92.3,127.7
Georgia,152.3,126.3
Washington,80.0,126.2
Virginia,96.3,125.7
Utah,70.3,125.5
Wake Forest,106.3,124.9
Georgia So,119.0,121.7
LSU,126.3,121.5
Florida Intl,171.0,121.3
UTEP,107.3,120.5
Kennesaw St,112.0,119.0
California,111.0,117.8
San Diego St,138.3,117.5
W Kentucky,99.7,116.5
Toledo,124.7,116.1
Louisiana Tech,152.7,115.6
UAB,115.3,115.5
TCU,148.7,113.1
Pittsburgh,62.0,112.5
Minnesota,108.3,110.9
Michigan St,109.7,110.0
Oklahoma St,123.3,108.6
Southern Miss,108.0,107.8
Maryland,97.3,106.2
Akron,144.7,104.8
Purdue,31.3,103.3
Duke,64.3,99.9
Arizona,78.3,98.4
Ball St,92.7,96.8
Rice,118.7,94.4
Temple,92.3,93.6
Fresno St,67.3,91.3
Syracuse,105.0,90.5
Hawai'i,80.3,89.5
Northwestern,57.7,89.0
Middle Tenn,126.3,88.0
UCLA,79.0,86.8
San Jose St,42.7,83.3
Florida St,87.0,82.2
Kent St,84.7,76.9
Colorado,46.7,71.5
