team,L3,Year
Texas Tech,92.0,92.0
N Illinois,95.7,95.7
Oklahoma,98.5,98.5
Alabama,97.0,122.8
Arizona St,136.7,136.7
LSU,142.7,142.8
Michigan,139.7,154.5
Vanderbilt,155.0,155.0
UConn,188.7,155.5
Washington,161.5,161.5
Boise St,162.3,162.3
Michigan St,162.7,164.3
Virginia Tech,170.7,170.7
Nebraska,174.0,174.0
Utah St,177.0,177.0
Notre Dame,174.3,178.8
Texas,180.0,180.0
UTSA,182.0,182.0
Texas A&M,184.0,184.0
Minnesota,184.3,184.3
Florida,172.3,185.8
Florida St,186.5,186.5
San Diego St,187.3,187.3
UCF,188.3,188.3
Fresno St,189.0,189.0
BYU,190.0,190.0
Wake Forest,191.7,191.7
Iowa,192.7,192.7
Maryland,195.3,195.3
Tulane,197.0,197.0
E Michigan,203.3,203.3
Georgia,227.7,207.8
Kentucky,196.7,209.3
Indiana,210.0,210.0
Syracuse,210.3,210.3
Auburn,212.0,211.0
Buffalo,211.5,211.5
San Jose St,211.7,211.7
Penn St,174.3,211.8
Navy,214.0,214.0
Arkansas St,214.0,214.0
Virginia,215.7,215.7
Iowa St,217.0,217.0
UAB,218.7,218.7
W Kentucky,219.3,219.3
California,223.7,223.7
S Alabama,224.0,224.0
Missouri,225.7,225.7
Tulsa,227.3,227.3
W Michigan,227.7,227.7
Air Force,229.0,229.0
USC,236.7,229.5
New Mexico St,231.0,231.0
N Texas,232.0,232.0
UTEP,236.0,232.5
Mississippi St,232.7,232.7
South Carolina,239.7,233.3
Kent St,233.5,233.5
Purdue,234.0,234.0
Clemson,234.0,234.0
Pittsburgh,235.0,235.0
Duke,236.7,236.7
Boston College,237.0,237.0
Wisconsin,238.7,238.7
Southern Miss,238.7,238.7
Bowling Green,274.7,242.3
Kansas St,242.7,242.7
UMass,248.7,242.8
Troy,217.0,244.0
Tennessee,245.3,245.3
Rice,226.3,245.5
UNLV,245.7,245.7
TCU,246.0,246.0
UCLA,269.0,247.8
Mississippi,248.3,248.3
Miami OH,253.7,253.7
Temple,254.0,254.0
Wyoming,254.0,254.0
North Carolina,255.0,255.0
Army,259.3,259.3
Oregon,260.3,260.3
Miami,261.0,261.0
Akron,263.3,263.3
S Florida,264.0,264.0
Colorado St,264.7,264.7
Utah,264.7,264.7
NC State,266.7,266.7
Florida Intl,256.0,267.3
C Michigan,268.5,268.5
Kansas,268.7,268.7
Florida Atlantic,270.0,270.0
Oregon St,272.0,272.0
UL Monroe,274.7,274.7
Ohio,275.7,275.7
Stanford,276.0,276.0
Ohio St,265.3,277.3
Cincinnati,278.0,278.0
Louisville,280.3,280.3
Nevada,284.0,284.0
Georgia Tech,288.3,288.3
Illinois,289.0,289.0
Houston,289.7,289.7
Marshall,290.0,290.0
Idaho,290.0,290.0
Middle Tenn,292.5,292.5
Oklahoma St,293.0,293.0
Memphis,295.0,295.0
Arizona,300.0,300.0
Rutgers,305.0,305.0
New Mexico,306.0,306.0
Hawai'i,307.0,307.0
Texas St,308.0,308.0
Toledo,315.0,315.0
E Carolina,317.0,317.0
Colorado,317.0,317.0
Ball St,369.0,323.3
Northwestern,326.0,326.0
Baylor,330.0,330.0
Louisiana Tech,330.0,330.0
Washington St,333.0,333.0
Arkansas,340.7,340.7
West Virginia,359.0,359.0
SMU,386.5,386.5
Louisiana,470.0,470.0
