team,L3,Year
Washington St,481.0,466.7
W Kentucky,347.0,416.7
California,380.3,379.8
E Carolina,368.7,370.8
West Virginia,308.3,362.8
Texas A&M,302.3,358.3
Arizona,400.7,357.5
TCU,359.7,337.2
Baylor,281.3,332.3
Arizona St,413.3,328.2
Cincinnati,292.7,322.8
Florida St,298.0,322.2
UMass,337.3,317.0
North Carolina,304.7,310.8
Texas Tech,312.3,310.2
Illinois,282.0,307.8
Colorado,331.3,307.6
Idaho,281.3,303.1
Miami OH,378.3,302.6
Oregon,282.7,298.0
Buffalo,273.0,295.0
Bowling Green,240.0,292.9
UCLA,274.7,291.9
Boise St,314.7,291.0
Marshall,262.7,289.8
Alabama,231.0,288.9
Tulsa,279.0,287.4
Notre Dame,284.7,285.1
Georgia St,265.3,284.8
Colorado St,289.0,283.8
Southern Miss,338.0,283.5
Penn St,204.0,282.3
Mississippi,210.7,282.0
Clemson,236.3,275.7
Ohio St,285.0,274.0
USC,259.0,273.4
Miami,251.3,271.5
Oklahoma,257.7,266.0
Mississippi St,264.3,265.3
UNLV,264.7,264.8
UAB,267.0,264.0
South Carolina,224.7,262.8
Iowa St,298.7,262.8
Maryland,270.3,262.7
Old Dominion,214.3,261.3
San Jose St,287.7,260.6
W Michigan,281.3,256.7
Utah St,264.0,255.8
Kansas St,259.3,252.4
Rutgers,296.3,252.2
Michigan St,268.0,250.3
Oregon St,224.3,249.6
Temple,261.3,246.2
Virginia,237.3,246.0
New Mexico St,235.3,245.3
Toledo,246.0,244.8
BYU,277.3,244.0
Akron,263.3,243.7
Oklahoma St,188.0,242.0
Northwestern,208.0,241.7
Iowa,260.3,241.2
UL Monroe,263.7,240.2
Virginia Tech,209.7,237.2
Middle Tenn,228.7,236.4
Tennessee,226.7,233.5
Memphis,211.7,231.8
Nevada,296.0,230.5
NC State,144.0,229.9
Kent St,265.0,228.1
Nebraska,228.3,227.7
Arkansas St,236.0,226.8
Fresno St,193.3,226.4
Auburn,232.0,225.8
Texas,266.7,225.7
Houston,223.3,225.7
C Michigan,249.0,224.4
Rice,211.7,224.0
Ohio,227.0,223.0
Stanford,218.0,222.2
Troy,236.7,219.7
Syracuse,207.7,218.5
Kentucky,190.0,218.3
Louisville,196.3,218.3
Louisiana Tech,186.7,217.7
N Illinois,218.0,216.5
Florida Atlantic,287.0,213.3
S Alabama,220.3,209.8
Texas St,160.0,209.4
Louisiana,226.7,209.2
Wyoming,176.0,209.2
Ball St,232.3,200.4
UCF,188.7,199.4
Arkansas,247.0,198.7
Florida,135.7,198.5
Hawai'i,190.7,195.0
SMU,224.3,194.8
UTSA,198.0,192.6
App State,185.7,189.6
Duke,163.0,186.7
LSU,124.0,186.4
UConn,134.3,185.8
Kansas,211.3,183.3
Washington,185.0,181.7
Tulane,144.7,181.2
Indiana,119.0,180.3
N Texas,261.0,180.2
S Florida,234.0,179.7
Purdue,188.7,179.6
Florida Intl,169.7,177.7
Michigan,152.7,175.9
Missouri,83.0,174.8
Air Force,183.0,174.5
Georgia,183.3,171.3
Pittsburgh,178.7,166.3
San Diego St,110.3,164.5
Utah,109.0,160.0
Vanderbilt,165.3,155.0
Wake Forest,102.3,149.8
UTEP,165.3,142.3
Georgia So,102.3,138.2
Georgia Tech,163.0,136.2
Boston College,137.7,129.0
Minnesota,161.7,121.3
E Michigan,159.7,118.5
Wisconsin,131.7,111.4
Navy,142.7,99.2
New Mexico,77.0,84.6
Army,58.0,54.3
