team,L3,Year
Ohio St,12.3,9.3
Kansas,11.7,11.7
UConn,16.3,14.9
West Virginia,10.0,14.9
LSU,30.3,15.4
Arizona St,20.0,15.6
Georgia Tech,17.3,15.7
Auburn,13.3,15.8
Oklahoma,19.7,16.6
Michigan,16.0,16.8
Boston College,16.0,17.1
Vanderbilt,13.0,17.4
Penn St,25.0,17.4
USC,12.3,17.5
Virginia Tech,17.0,17.6
Utah,10.0,17.8
Cincinnati,25.0,17.9
Florida St,22.3,18.1
Iowa,21.3,18.2
S Florida,21.3,19.0
Wisconsin,14.7,19.5
Virginia,20.7,19.6
South Carolina,19.7,19.6
Texas,12.7,19.9
TCU,29.0,20.0
Wyoming,21.3,20.4
Arkansas,9.0,20.4
Clemson,24.0,21.3
Air Force,22.3,21.5
Miami,26.3,21.6
Georgia,27.3,21.7
Illinois,18.0,21.8
New Mexico,17.0,21.9
Oregon,19.3,21.9
BYU,14.7,22.2
Alabama,21.7,22.9
Wake Forest,18.3,22.9
Rutgers,24.0,23.0
Kansas St,24.7,23.1
Troy,7.7,23.6
Purdue,23.7,23.8
UCLA,22.7,23.9
Missouri,26.3,24.0
Colorado,30.7,24.0
Texas A&M,22.7,24.3
Maryland,24.7,24.3
Middle Tenn,14.0,24.4
Boise St,39.7,24.7
Oregon St,16.7,25.0
Florida,35.7,25.6
Michigan St,28.3,25.8
Miami OH,20.7,25.8
Texas Tech,26.3,26.1
Ball St,21.0,26.3
Mississippi St,28.3,26.5
Pittsburgh,29.7,26.7
California,30.7,26.8
UNLV,33.7,27.1
Hawai'i,28.3,27.2
Buffalo,21.0,27.3
Southern Miss,21.7,27.7
North Carolina,28.3,27.9
E Michigan,25.3,27.9
Mississippi,29.3,28.1
Akron,29.3,28.4
Arizona,27.3,28.4
Army,32.7,28.4
Arkansas St,24.0,28.8
Temple,17.3,28.9
NC State,23.7,29.1
Oklahoma St,25.7,29.1
Fresno St,19.3,29.1
Louisville,20.7,29.5
Notre Dame,23.7,29.6
Indiana,40.3,29.9
Houston,29.7,30.1
Tulane,29.3,30.6
Stanford,27.0,30.6
Louisiana Tech,29.0,30.7
Colorado St,31.7,30.8
E Carolina,27.3,31.0
Memphis,27.7,31.1
Tennessee,28.7,31.3
UL Monroe,25.0,31.3
Kentucky,37.7,31.4
Nebraska,36.3,31.4
UCF,34.7,31.6
N Illinois,43.7,31.8
San Diego St,21.0,32.3
Florida Atlantic,33.3,32.5
San Jose St,30.7,32.6
Ohio,37.3,32.6
Kent St,40.0,32.8
Duke,36.3,32.8
Iowa St,38.3,33.0
Washington St,27.7,33.1
Marshall,30.7,33.6
Washington,49.0,34.1
Bowling Green,35.0,34.4
Northwestern,32.3,34.4
Syracuse,35.0,34.4
W Michigan,19.7,34.6
Utah St,38.0,35.0
Navy,36.3,35.1
Baylor,46.7,35.3
W Kentucky,31.0,35.5
UTEP,42.0,35.9
SMU,32.7,36.5
C Michigan,41.7,37.6
Louisiana,40.0,37.7
Tulsa,32.7,37.8
UAB,37.0,38.3
Minnesota,41.0,38.4
Nevada,39.3,39.3
Idaho,39.7,40.0
New Mexico St,34.3,40.6
Toledo,34.7,41.3
Florida Intl,40.0,41.3
Rice,42.7,45.1
N Texas,38.0,46.5
