team,L3,Year
Florida Atlantic,3.0,3.4
S Florida,2.3,3.3
Boston College,3.3,3.3
Kansas,3.0,3.1
Wake Forest,3.3,3.0
Arkansas,4.0,3.0
Kansas St,4.0,3.0
Michigan,2.3,2.9
Toledo,4.0,2.9
Purdue,2.7,2.9
UConn,2.7,2.9
Cincinnati,1.7,2.9
Troy,2.7,2.8
West Virginia,3.3,2.8
C Michigan,2.7,2.6
Missouri,2.3,2.6
Memphis,2.7,2.6
E Carolina,2.3,2.6
LSU,1.7,2.5
Miami,2.3,2.5
Middle Tenn,3.3,2.4
Oregon St,3.3,2.4
Rice,2.0,2.4
Louisville,2.3,2.4
Arizona St,1.7,2.4
Air Force,3.7,2.4
E Michigan,4.0,2.4
Temple,2.3,2.4
Oklahoma,2.3,2.4
Oregon,2.3,2.4
California,1.3,2.4
Indiana,1.7,2.4
Arizona,3.3,2.4
Hawai'i,2.7,2.3
New Mexico,2.7,2.3
Bowling Green,1.0,2.3
Mississippi St,2.7,2.3
Florida St,2.7,2.3
N Texas,3.3,2.3
Idaho,1.0,2.3
Notre Dame,3.0,2.3
Penn St,2.7,2.2
Ball St,3.0,2.2
Army,1.3,2.1
Southern Miss,2.7,2.1
Alabama,2.7,2.1
Illinois,1.7,2.1
UCLA,1.7,2.1
Akron,1.3,2.1
Ohio,2.0,2.1
Utah,2.3,2.1
Baylor,1.7,2.0
Colorado St,2.7,2.0
Miami OH,3.0,2.0
Ohio St,1.7,2.0
Texas A&M,1.3,2.0
SMU,2.3,2.0
Maryland,0.7,2.0
Texas,2.7,2.0
UTEP,2.3,2.0
Buffalo,2.3,1.9
Auburn,1.3,1.9
Iowa,1.3,1.9
USC,2.7,1.9
Kentucky,0.7,1.9
TCU,1.0,1.9
Vanderbilt,1.3,1.9
San Jose St,2.3,1.9
Georgia Tech,1.3,1.9
San Diego St,2.0,1.8
UNLV,2.3,1.8
Colorado,2.0,1.8
Iowa St,1.3,1.8
Washington St,1.3,1.8
Washington,1.3,1.8
Wyoming,1.0,1.8
Houston,2.3,1.8
Stanford,1.3,1.8
Boise St,1.7,1.7
Louisiana,1.7,1.7
Oklahoma St,2.0,1.7
Clemson,2.0,1.7
Utah St,1.3,1.6
W Michigan,1.0,1.6
UCF,2.7,1.6
Tennessee,1.3,1.6
Florida Intl,1.0,1.6
South Carolina,2.0,1.6
UL Monroe,1.7,1.6
Duke,1.7,1.6
Texas Tech,1.0,1.6
UAB,1.0,1.6
Virginia Tech,2.7,1.6
Tulane,1.7,1.6
Louisiana Tech,1.0,1.6
Michigan St,1.3,1.6
BYU,2.3,1.5
N Illinois,1.7,1.5
Syracuse,0.7,1.5
Virginia,1.0,1.4
North Carolina,2.0,1.4
Tulsa,0.7,1.4
Northwestern,2.0,1.4
Arkansas St,1.7,1.4
Minnesota,1.3,1.4
Wisconsin,2.7,1.4
Mississippi,1.3,1.3
New Mexico St,1.7,1.3
Rutgers,1.0,1.3
Nevada,1.7,1.3
Kent St,0.3,1.3
Nebraska,0.3,1.2
Georgia,1.3,1.1
Navy,0.7,1.1
Florida,0.7,1.1
Pittsburgh,1.3,1.0
Fresno St,1.0,1.0
NC State,1.3,0.9
W Kentucky,1.0,0.8
Marshall,0.7,0.4
