team,L3,Year
Air Force,368.3,336.0
Buffalo,371.3,323.3
Army,272.7,296.0
Kent St,306.7,283.0
Georgia So,246.7,266.1
Liberty,244.7,252.1
Ohio St,277.3,251.0
Wyoming,275.3,247.0
Colorado,239.3,245.5
Virginia Tech,149.0,238.9
Notre Dame,252.0,235.0
App State,225.7,233.7
Coastal Car,285.3,231.8
Cincinnati,261.7,228.3
UCLA,239.7,227.6
C Michigan,230.3,222.4
Tulane,187.3,219.5
N Texas,202.7,217.6
North Carolina,205.7,217.2
Ohio,216.7,216.7
UTSA,321.3,213.9
UCF,168.0,212.6
Arizona St,211.5,211.5
Illinois,257.3,210.2
Louisiana,241.3,208.2
Mississippi,184.7,207.0
San Diego St,101.7,203.7
TCU,235.7,203.0
UAB,243.3,202.3
Texas A&M,246.3,201.3
Georgia Tech,242.0,201.1
Iowa St,199.0,199.9
Wisconsin,205.7,199.8
Minnesota,200.0,198.2
Louisville,216.7,194.6
Ball St,165.7,194.0
BYU,181.7,192.3
W Michigan,195.3,191.4
Georgia St,141.7,190.3
Oregon,136.0,189.2
Florida Atlantic,218.0,188.3
Kentucky,169.7,187.4
Alabama,211.3,187.2
Oklahoma St,181.0,187.1
Navy,183.3,185.4
Utah,185.0,185.0
Bowling Green,173.7,184.0
Texas,219.3,183.3
Virginia,212.3,182.1
Oregon St,202.3,179.2
New Mexico,167.3,178.5
Florida Intl,180.7,177.5
Iowa,169.3,177.3
Marshall,177.0,176.9
Toledo,137.0,176.6
Washington,146.0,176.3
Nebraska,156.3,174.8
E Carolina,210.3,173.8
Florida St,186.0,173.1
Miami,180.0,173.0
Georgia,168.3,172.6
Penn St,188.0,171.0
South Carolina,164.7,167.9
Auburn,160.3,167.7
SMU,138.3,167.2
Oklahoma,155.7,162.3
Arizona,162.3,161.3
Texas Tech,224.0,160.0
Tulsa,145.7,159.4
Arkansas,201.3,159.2
Houston,192.3,158.0
Clemson,139.0,157.9
Wake Forest,190.3,155.2
Charlotte,137.0,155.0
Missouri,198.0,153.6
Kansas St,201.0,152.7
San Jose St,195.0,151.8
Akron,137.0,151.6
Duke,103.0,147.9
Tennessee,167.0,147.4
Temple,160.0,140.3
Utah St,172.3,140.0
Stanford,118.7,138.3
Hawai'i,120.3,138.0
Fresno St,158.7,136.0
Middle Tenn,120.0,135.4
Rice,118.3,134.5
Washington St,134.0,134.0
Texas St,69.3,131.9
Maryland,154.3,131.8
Memphis,72.7,131.4
Michigan,122.7,131.0
Northwestern,55.7,130.5
NC State,116.7,130.1
Southern Miss,109.7,130.0
UNLV,148.0,130.0
S Florida,163.7,129.6
Rutgers,121.3,128.3
W Kentucky,165.3,128.2
Miami OH,127.0,127.0
California,151.0,126.8
Florida,98.7,126.2
Boise St,92.3,125.4
Colorado St,115.7,124.0
E Michigan,108.7,122.8
West Virginia,92.3,122.5
Arkansas St,146.7,119.8
Vanderbilt,120.0,117.3
N Illinois,111.0,112.6
S Alabama,89.7,112.0
UTEP,102.3,112.0
USC,90.3,111.5
LSU,94.0,110.0
Nevada,119.3,107.7
Kansas,82.7,104.9
Indiana,106.7,103.7
Boston College,88.7,101.7
Troy,105.0,96.2
Pittsburgh,105.3,95.8
Michigan St,112.0,95.2
Baylor,101.0,92.9
Louisiana Tech,103.3,92.1
Syracuse,108.0,92.0
Purdue,99.3,81.5
UL Monroe,106.7,76.7
UMass,52.7,67.3
Mississippi St,13.0,23.8
