team,L3,Year
South Carolina,63.0,63.0
Tulsa,66.0,66.0
Arizona St,75.0,75.0
Temple,78.0,78.0
Marshall,81.0,81.0
New Mexico,81.0,81.0
NC State,93.0,93.0
Wyoming,103.0,103.0
Pittsburgh,106.0,106.0
Nebraska,108.0,108.0
Penn St,117.0,117.0
Ball St,118.0,118.0
Virginia Tech,119.0,119.0
Notre Dame,121.0,121.0
Utah,129.0,129.0
Georgia Tech,130.0,130.0
N Illinois,133.0,133.0
Houston,134.0,134.0
LSU,136.0,136.0
UNLV,137.0,137.0
Utah St,141.0,141.0
Syracuse,142.0,142.0
Kent St,148.0,148.0
Mississippi St,149.0,149.0
Purdue,154.0,154.0
Army,154.0,154.0
UConn,154.0,154.0
USC,155.0,155.0
Florida,156.0,156.0
Troy,157.0,157.0
Iowa St,161.0,161.0
Rutgers,165.0,165.0
Wisconsin,171.0,171.0
Oregon St,178.0,178.0
Kansas,180.0,180.0
Miami,183.0,183.0
Akron,184.0,184.0
Bowling Green,188.0,188.0
UTEP,190.0,190.0
Middle Tenn,195.0,195.0
E Michigan,195.0,195.0
Georgia,196.0,196.0
Miami OH,198.0,198.0
Washington,199.0,199.0
Florida Atlantic,199.0,199.0
Navy,199.0,199.0
Memphis,201.0,201.0
Colorado St,201.0,201.0
Baylor,205.0,205.0
Idaho,206.0,206.0
Nevada,212.0,212.0
Iowa,214.0,214.0
Michigan St,214.0,214.0
Arkansas,214.0,214.0
BYU,223.0,223.0
Arkansas St,223.0,223.0
W Michigan,226.0,226.0
Kansas St,229.0,229.0
Colorado,229.0,229.0
Oregon,230.0,230.0
TCU,231.0,231.0
Oklahoma,232.0,232.0
Oklahoma St,234.0,234.0
Louisiana,238.0,238.0
Tennessee,241.0,241.0
Toledo,244.0,244.0
West Virginia,245.0,245.0
E Carolina,245.0,245.0
Virginia,253.0,253.0
San Jose St,270.0,270.0
California,271.0,271.0
Texas,272.0,272.0
UCF,272.0,272.0
Stanford,286.0,286.0
Arizona,288.0,288.0
Auburn,289.0,289.0
UAB,295.0,295.0
Duke,298.0,298.0
Washington St,304.0,304.0
UL Monroe,307.0,307.0
C Michigan,308.0,308.0
Florida Intl,313.0,313.0
Missouri,316.0,316.0
W Kentucky,325.0,325.0
Buffalo,328.0,328.0
UCLA,331.0,331.0
Mississippi,343.0,343.0
Illinois,359.0,359.0
Boston College,366.0,366.0
N Texas,403.0,403.0
Wake Forest,408.0,408.0
Minnesota,412.0,412.0
