team,L3,Year
Texas Tech,355.3,422.0
Arizona St,409.0,381.6
Hawai'i,399.7,379.8
USC,350.0,344.1
Notre Dame,342.0,334.4
BYU,326.3,328.3
UAB,328.7,325.7
Northwestern,331.7,319.1
Oregon,298.7,314.3
Oregon St,300.7,303.9
UTEP,314.0,301.5
Louisville,275.7,301.5
Michigan St,265.0,300.6
Miami OH,309.7,295.3
Colorado St,308.3,294.0
Bowling Green,208.7,291.7
Houston,309.0,291.1
Florida St,274.7,288.6
Kent St,232.3,282.4
Utah,355.0,281.3
UCLA,266.0,271.7
Washington St,264.7,271.5
Nevada,264.7,267.3
N Illinois,251.3,266.5
Akron,226.0,266.3
Vanderbilt,291.3,261.8
E Carolina,264.0,260.3
Purdue,200.0,259.3
W Michigan,250.0,252.5
Idaho,295.0,249.4
Boston College,237.0,249.1
Colorado,244.0,248.6
LSU,269.7,246.7
Florida Intl,241.7,242.5
UCF,219.3,240.7
Texas,258.7,239.4
New Mexico St,282.3,239.3
Maryland,205.3,237.6
Clemson,251.7,237.0
Iowa,276.3,235.1
Wyoming,219.7,235.1
Tulsa,229.3,232.7
Georgia,190.7,232.5
Auburn,220.3,231.9
South Carolina,217.0,230.8
C Michigan,282.0,230.4
UNLV,305.0,230.0
Rutgers,241.3,230.0
Washington,220.7,229.6
Missouri,203.3,228.1
Arizona,246.0,227.4
Fresno St,270.3,226.3
Toledo,228.0,225.5
Iowa St,264.0,225.0
Southern Miss,234.0,224.7
Florida,157.3,224.6
Indiana,193.3,224.1
Boise St,256.0,223.6
Tulane,214.0,223.1
Wisconsin,251.7,222.0
Kansas St,263.0,221.6
E Michigan,213.7,220.3
Alabama,198.0,220.0
Stanford,250.3,219.4
Michigan,202.0,218.9
San Diego St,217.0,218.7
Ohio St,265.0,217.9
Minnesota,240.0,217.7
Penn St,222.7,214.7
Miami,193.3,213.8
Nebraska,221.7,212.5
Louisiana Tech,254.0,211.9
Texas A&M,162.7,210.9
Virginia,200.7,209.8
Pittsburgh,200.7,209.8
Cincinnati,170.0,209.0
UL Monroe,241.3,206.9
Marshall,125.3,205.6
California,200.7,203.8
NC State,150.3,203.4
North Carolina,131.7,203.0
Illinois,167.3,202.6
Tennessee,143.3,202.1
New Mexico,175.3,200.3
Mississippi,198.0,199.6
Utah St,247.3,196.8
Georgia Tech,157.7,195.5
San Jose St,157.0,195.0
TCU,199.3,191.7
Virginia Tech,193.7,189.3
Baylor,173.7,188.5
Arkansas St,173.7,188.3
Florida Atlantic,152.7,181.4
Kentucky,194.3,179.7
SMU,181.7,178.2
Ball St,191.0,177.1
Middle Tenn,199.7,174.4
Kansas,199.3,172.3
Army,168.3,172.1
Air Force,210.0,169.2
Buffalo,225.7,167.8
Oklahoma St,187.7,163.4
Troy,186.0,161.9
Oklahoma,212.0,160.0
Temple,199.7,157.5
Syracuse,182.3,157.0
Wake Forest,146.0,153.8
Mississippi St,121.0,138.6
S Florida,142.0,138.3
Arkansas,142.3,137.1
UConn,168.0,132.6
Louisiana,127.0,130.9
Ohio,122.0,130.7
Memphis,138.7,130.6
Navy,73.0,127.3
West Virginia,110.3,123.9
Duke,177.7,116.9
N Texas,104.0,96.9
Rice,88.7,87.3
