team,L3,Year
Ohio St,44.7,49.7
Alabama,47.0,48.7
LSU,40.0,47.7
Oklahoma,43.7,47.2
SMU,45.3,44.3
App State,41.7,43.0
UCF,40.3,41.3
Texas,39.7,40.9
Clemson,37.0,40.0
Washington St,29.3,40.0
Wisconsin,36.3,39.7
Notre Dame,39.0,39.2
Iowa St,40.3,38.5
Louisiana Tech,45.7,38.2
Minnesota,38.7,37.8
Memphis,42.3,36.5
Auburn,40.0,36.3
Oregon,32.3,36.0
Baylor,36.3,36.0
Navy,38.0,35.8
Air Force,41.3,35.7
Hawai'i,39.0,35.5
Wake Forest,36.0,35.2
Oklahoma St,29.3,35.0
Washington,31.7,34.1
Boise St,40.7,33.7
Fresno St,36.7,33.6
Penn St,26.7,33.5
Troy,30.0,33.4
Utah,37.0,33.2
Missouri,31.3,32.8
Boston College,36.0,32.8
TCU,30.7,32.8
W Michigan,29.7,32.4
Tulane,36.0,32.3
Georgia St,37.0,32.2
Louisville,37.7,32.0
Louisiana,27.0,31.5
Georgia,27.0,31.5
Ball St,36.0,31.0
UAB,35.3,30.8
Virginia Tech,31.7,30.8
USC,27.3,30.7
Florida Intl,41.3,30.5
Coastal Car,28.3,30.3
Indiana,33.3,30.3
Arkansas St,36.0,30.2
Florida Atlantic,34.7,30.0
Houston,31.0,29.8
Wyoming,32.7,29.8
Illinois,22.0,29.7
Florida,30.0,29.5
Southern Miss,35.3,29.2
Duke,28.3,29.0
N Texas,28.3,29.0
Michigan,24.3,29.0
North Carolina,33.0,28.6
Florida St,21.7,28.6
Cincinnati,29.7,28.6
Maryland,30.0,28.3
Colorado St,23.0,28.2
Oregon St,25.3,28.0
Ohio,34.0,28.0
Charlotte,21.3,27.8
Texas Tech,33.0,27.8
C Michigan,40.7,27.7
Virginia,25.7,27.7
UCLA,27.3,27.3
Arizona,25.3,27.0
Kansas,27.3,26.8
Utah St,25.3,26.8
Colorado,14.3,26.6
Kansas St,16.3,26.4
San Jose St,29.0,26.3
UL Monroe,21.3,26.3
Purdue,22.3,26.3
E Michigan,24.3,25.7
Texas A&M,27.7,25.7
Nebraska,9.0,25.6
Arkansas,19.0,25.5
Iowa,13.7,25.0
Mississippi St,15.3,24.9
Kent St,21.3,24.8
San Diego St,25.7,24.7
NC State,17.7,24.7
Toledo,17.3,24.2
Temple,26.0,24.0
Mississippi,25.0,23.9
Michigan St,16.7,23.9
Pittsburgh,31.7,23.2
West Virginia,19.7,23.2
BYU,24.0,23.1
Arizona St,21.7,22.7
Miami,24.3,22.5
Marshall,26.7,22.3
Syracuse,27.3,22.0
Tulsa,22.3,21.9
Nevada,18.0,21.8
New Mexico,17.3,21.8
Georgia So,24.7,21.8
Buffalo,20.3,21.5
Army,20.7,21.3
South Carolina,23.7,21.3
W Kentucky,22.3,21.3
N Illinois,27.7,21.0
UMass,19.3,20.7
UNLV,24.7,20.3
Kentucky,10.3,20.1
Stanford,23.3,20.0
New Mexico St,19.3,19.6
California,13.7,18.7
Vanderbilt,12.3,18.4
Miami OH,25.7,18.2
S Florida,26.0,18.2
Middle Tenn,22.3,18.2
Texas St,22.7,17.8
Tennessee,15.7,17.7
Rice,22.3,17.3
Liberty,24.0,17.2
Georgia Tech,24.3,17.2
E Carolina,23.0,17.0
UTSA,23.7,16.8
UConn,15.3,15.5
Old Dominion,11.3,14.8
UTEP,15.3,14.0
S Alabama,15.7,12.8
Northwestern,9.3,12.5
Akron,10.7,12.3
Bowling Green,13.3,11.2
Rutgers,4.7,11.1
