team,L3,Year
Clemson,0.3,0.9
Ball St,1.0,0.9
E Carolina,0.0,1.0
UConn,0.3,1.0
Iowa,1.7,1.1
Michigan St,1.3,1.1
Tennessee,0.3,1.1
Texas A&M,1.3,1.1
Kansas,0.0,1.1
LSU,1.7,1.2
Maryland,1.0,1.2
Navy,0.7,1.3
Missouri,0.7,1.3
Memphis,1.3,1.3
San Jose St,0.7,1.3
Florida Atlantic,2.0,1.3
Virginia Tech,0.7,1.3
Florida,2.0,1.4
Boise St,1.0,1.4
Georgia,3.0,1.4
Virginia,1.3,1.5
Buffalo,0.3,1.5
Louisiana,2.0,1.5
Middle Tenn,0.3,1.5
Air Force,1.3,1.5
Nevada,2.0,1.6
Tulane,0.7,1.6
Marshall,1.0,1.6
C Michigan,1.7,1.6
Oklahoma St,1.7,1.6
UL Monroe,2.0,1.6
Arizona St,1.7,1.6
Ohio St,1.3,1.6
Oklahoma,1.0,1.6
Wisconsin,1.3,1.6
Utah,1.7,1.6
San Diego St,2.0,1.7
Fresno St,1.3,1.7
Arkansas,1.0,1.7
Alabama,2.7,1.7
West Virginia,2.0,1.7
UTEP,2.0,1.7
UNLV,1.7,1.7
Syracuse,2.3,1.7
Pittsburgh,1.0,1.8
Oregon,2.3,1.8
Colorado St,0.7,1.8
E Michigan,1.0,1.8
Duke,1.7,1.8
Utah St,2.0,1.8
Florida St,1.3,1.8
Toledo,1.7,1.9
Vanderbilt,1.3,1.9
Boston College,2.3,1.9
Cincinnati,1.3,1.9
South Carolina,2.3,1.9
Kansas St,2.0,1.9
New Mexico,2.3,1.9
Stanford,2.7,1.9
UAB,2.0,1.9
Wake Forest,1.3,1.9
Washington,1.0,1.9
Notre Dame,1.3,1.9
Illinois,1.3,1.9
Iowa St,1.0,1.9
UCF,1.3,1.9
Michigan,1.3,1.9
Louisiana Tech,3.3,2.0
Penn St,1.0,2.0
Arkansas St,1.0,2.0
California,3.0,2.0
Texas,1.7,2.0
Georgia Tech,4.0,2.0
Kentucky,2.7,2.0
Akron,3.0,2.1
Purdue,2.0,2.1
Bowling Green,0.7,2.1
Auburn,1.7,2.1
Ohio,0.3,2.1
Arizona,1.3,2.1
Miami OH,2.0,2.2
TCU,1.0,2.2
Texas Tech,1.7,2.2
Rice,3.0,2.2
BYU,1.3,2.2
Washington St,4.0,2.3
Temple,1.3,2.3
Northwestern,2.7,2.3
Nebraska,2.0,2.3
Colorado,1.3,2.3
UCLA,1.0,2.3
USC,2.0,2.3
Southern Miss,1.3,2.3
Kent St,2.0,2.3
New Mexico St,2.3,2.3
Mississippi St,2.3,2.3
Louisville,4.0,2.3
Tulsa,1.7,2.4
Hawai'i,1.7,2.4
S Florida,3.3,2.4
Mississippi,3.0,2.4
North Carolina,2.0,2.4
Rutgers,2.3,2.4
Indiana,2.3,2.5
N Illinois,2.3,2.5
Minnesota,1.7,2.5
Army,2.0,2.6
Troy,3.0,2.6
Miami,3.7,2.6
SMU,3.3,2.6
Wyoming,2.3,2.6
Houston,2.7,2.6
W Michigan,2.3,2.7
Oregon St,1.3,2.7
Idaho,2.0,2.8
W Kentucky,3.7,2.8
N Texas,3.0,2.9
NC State,2.0,3.0
Baylor,2.0,3.2
Florida Intl,3.3,3.2
