team,L3,Year
Ohio St,16.0,11.1
USC,16.0,15.9
Virginia Tech,17.0,16.5
Utah,19.7,16.8
West Virginia,19.0,17.3
Kansas,23.7,17.5
Penn St,17.3,17.5
Auburn,19.3,17.9
Oklahoma,22.7,18.2
TCU,18.7,18.7
Iowa,20.3,18.8
Virginia,16.3,18.8
Michigan,25.0,19.0
Clemson,17.0,19.1
BYU,17.7,19.5
LSU,29.3,19.6
Georgia Tech,26.7,19.7
Cincinnati,26.7,20.1
UConn,32.3,20.6
New Mexico,11.3,20.6
Air Force,19.0,20.8
Boston College,21.7,20.8
Illinois,20.0,21.3
S Florida,21.3,21.4
Georgia,16.7,21.5
Florida St,33.7,21.9
Maryland,15.0,22.2
Wake Forest,15.0,22.2
UCLA,13.7,22.3
Arizona St,37.7,22.5
Wisconsin,31.0,22.6
Boise St,31.3,22.8
Vanderbilt,27.7,23.1
Alabama,20.7,23.3
Oregon St,20.7,23.7
Rutgers,21.0,23.8
Mississippi St,20.7,23.8
Oregon,29.3,23.8
Florida,21.0,24.2
Troy,20.7,24.6
Southern Miss,23.7,25.1
Missouri,32.7,25.2
Texas,38.3,25.3
South Carolina,40.7,25.4
North Carolina,24.0,25.5
Pittsburgh,25.7,25.5
Miami OH,24.3,25.6
Wyoming,40.3,25.9
Miami,40.0,26.0
California,27.0,26.0
Temple,20.3,26.3
Ball St,26.3,26.3
Arkansas,37.7,26.5
UCF,18.3,26.6
Michigan St,28.7,26.6
Arizona,23.7,27.1
Hawai'i,27.0,27.4
Texas Tech,31.0,27.5
Texas A&M,31.3,27.5
Buffalo,28.3,27.6
Arkansas St,25.7,27.6
Tennessee,31.7,28.1
Purdue,41.0,28.3
Middle Tenn,39.7,28.3
Stanford,22.3,28.3
Mississippi,25.0,28.3
Indiana,25.0,28.5
UNLV,33.0,28.6
Notre Dame,20.7,28.8
UL Monroe,22.7,28.9
Fresno St,29.7,29.1
Akron,26.3,29.2
NC State,34.0,29.3
Colorado,37.3,29.5
Bowling Green,19.7,29.5
W Michigan,18.7,30.3
E Carolina,25.3,30.4
Colorado St,29.7,30.5
N Illinois,27.3,30.5
San Jose St,22.7,30.7
Houston,34.7,31.1
Kent St,27.0,31.2
Ohio,28.0,31.4
Kentucky,32.0,31.5
Washington,33.3,31.6
Tulane,28.3,31.6
Oklahoma St,35.3,31.6
W Kentucky,27.7,31.7
Washington St,34.7,32.4
Iowa St,31.0,32.5
Army,42.7,32.5
E Michigan,45.3,32.6
Kansas St,55.7,32.7
Louisiana Tech,43.3,32.8
Marshall,27.0,33.0
Duke,29.7,33.2
Florida Atlantic,27.3,33.2
Louisville,43.7,33.4
Nevada,20.0,33.4
Memphis,35.0,33.8
Northwestern,32.3,33.8
Utah St,29.3,33.8
Navy,20.7,34.5
Syracuse,41.0,34.8
Tulsa,42.0,35.4
Louisiana,23.0,35.6
San Diego St,49.3,36.0
C Michigan,31.0,36.4
Minnesota,35.3,37.5
Baylor,45.0,37.9
Nebraska,57.3,37.9
UAB,38.7,38.3
Florida Intl,37.3,39.1
Idaho,36.7,39.1
UTEP,42.0,39.4
Toledo,35.3,39.6
SMU,49.0,39.8
New Mexico St,38.7,40.0
N Texas,31.7,45.1
Rice,45.0,45.4
