team,L3,Year
Baylor,63.0,63.0
App State,56.0,56.0
Wisconsin,55.0,55.0
Notre Dame,50.5,50.5
Alabama,50.3,50.3
LSU,50.0,50.0
Oregon,49.0,49.0
Oklahoma,48.5,48.5
UCF,46.5,46.5
Charlotte,46.5,46.5
Ohio St,46.0,46.0
Oklahoma St,46.0,46.0
Washington St,44.5,44.5
SMU,44.3,44.3
UL Monroe,44.0,44.0
Texas,43.7,43.7
Georgia,42.5,42.5
Navy,42.0,42.0
Troy,42.0,42.0
Kansas St,41.5,41.5
Maryland,40.0,40.0
Clemson,39.0,39.0
W Michigan,37.0,37.0
Nebraska,36.7,36.7
Minnesota,36.5,36.5
Colorado,36.3,36.3
Arkansas,36.0,36.0
Washington,35.5,35.5
Auburn,35.3,35.3
Utah St,35.0,35.0
Illinois,34.7,34.7
Missouri,34.5,34.5
USC,34.3,34.3
Wake Forest,34.3,34.3
TCU,34.0,34.0
Mississippi St,33.3,33.3
Florida St,33.3,33.3
Arizona,33.0,33.0
Utah,32.5,32.5
Colorado St,32.5,32.5
Kentucky,32.3,32.3
Hawai'i,32.0,32.0
Michigan,32.0,32.0
Oregon St,32.0,32.0
Louisiana,31.5,31.5
UAB,31.0,31.0
Penn St,31.0,31.0
Southern Miss,31.0,31.0
NC State,30.5,30.5
Virginia,30.5,30.5
Wyoming,30.0,30.0
Air Force,30.0,30.0
Boston College,29.5,29.5
Virginia Tech,29.5,29.5
Fresno St,29.0,29.0
Purdue,28.7,28.7
Michigan St,28.7,28.7
Iowa,28.7,28.7
Memphis,28.5,28.5
Tennessee,28.0,28.0
Ball St,27.5,27.5
Houston,27.5,27.5
Louisville,27.5,27.5
Kansas,27.5,27.5
San Diego St,27.0,27.0
E Michigan,27.0,27.0
Florida,26.5,26.5
Texas Tech,26.0,26.0
West Virginia,25.5,25.5
Texas A&M,25.5,25.5
Florida Atlantic,25.3,25.3
Boise St,25.0,25.0
Louisiana Tech,24.5,24.5
Arkansas St,24.3,24.3
Tulane,24.0,24.0
Georgia St,24.0,24.0
Toledo,24.0,24.0
Rutgers,24.0,24.0
BYU,23.7,23.7
North Carolina,23.3,23.3
UConn,23.0,23.0
Miami,22.5,22.5
C Michigan,22.5,22.5
N Texas,22.0,22.0
Indiana,22.0,22.0
Duke,22.0,22.0
Army,22.0,22.0
California,21.5,21.5
South Carolina,21.5,21.5
Stanford,21.3,21.3
Tulsa,20.7,20.7
Ohio,20.5,20.5
Mississippi,20.5,20.5
W Kentucky,20.5,20.5
Temple,20.0,20.0
Nevada,20.0,20.0
Arizona St,20.0,20.0
Marshall,20.0,20.0
Cincinnati,19.7,19.7
Middle Tenn,19.5,19.5
UMass,19.0,19.0
Northwestern,18.5,18.5
Georgia So,17.5,17.5
Coastal Car,17.5,17.5
Old Dominion,17.0,17.0
Iowa St,17.0,17.0
Syracuse,16.7,16.7
Liberty,16.3,16.3
San Jose St,16.0,16.0
Akron,15.7,15.7
UNLV,15.5,15.5
Buffalo,15.0,15.0
Vanderbilt,15.0,15.0
Pittsburgh,14.7,14.7
Florida Intl,14.0,14.0
New Mexico,14.0,14.0
Georgia Tech,14.0,14.0
UCLA,14.0,14.0
Rice,13.7,13.7
S Alabama,13.5,13.5
Miami OH,13.5,13.5
UTSA,13.5,13.5
Texas St,12.7,12.7
N Illinois,12.5,12.5
Kent St,11.5,11.5
New Mexico St,9.0,9.0
E Carolina,8.0,8.0
S Florida,5.0,5.0
Bowling Green,3.5,3.5
UTEP,3.0,3.0
