team,L3,Year
Texas Tech,384.0,408.7
Houston,406.7,391.5
Oklahoma,370.0,372.9
Missouri,336.7,364.6
Tulsa,338.3,350.9
New Mexico St,327.3,319.7
W Michigan,387.7,312.0
Rice,320.7,308.3
Kansas,255.7,305.0
Texas,352.0,303.1
Nebraska,340.3,296.6
Illinois,318.0,292.1
Kansas St,319.0,290.1
BYU,259.0,279.4
SMU,280.0,275.5
C Michigan,282.0,271.4
Memphis,221.3,265.5
USC,218.7,264.3
Notre Dame,312.3,262.6
Boise St,223.3,261.3
Oregon St,243.0,259.7
S Florida,240.3,259.4
Southern Miss,269.0,259.0
Texas A&M,362.0,256.3
N Texas,323.0,254.6
Ball St,214.0,253.1
Tulane,257.0,252.1
Georgia,251.0,249.6
Buffalo,237.7,248.9
South Carolina,272.0,244.7
UTEP,289.3,244.7
Cincinnati,218.7,243.0
UNLV,258.3,242.1
Troy,273.7,241.2
Middle Tenn,180.3,239.9
LSU,249.7,239.8
Colorado St,224.0,236.3
Minnesota,227.3,233.6
Florida Atlantic,241.3,233.4
Pittsburgh,277.0,233.0
Arizona,190.7,232.9
Purdue,215.0,232.9
Akron,204.0,232.0
Rutgers,260.3,230.9
California,222.0,230.3
Penn St,214.3,230.1
Oklahoma St,217.3,229.7
Northwestern,235.7,227.1
Ohio,210.3,225.9
Iowa St,230.0,225.6
Bowling Green,186.7,224.9
Arizona St,181.7,223.3
Boston College,283.3,222.5
Arkansas,201.3,220.6
UCLA,270.0,219.3
E Michigan,235.0,217.0
Utah,180.7,216.9
Duke,170.0,215.8
Florida,226.0,214.3
Mississippi,217.7,213.9
Fresno St,195.3,213.6
UAB,228.7,212.9
Marshall,194.0,212.2
Virginia,238.3,211.1
Hawai'i,248.3,210.7
Maryland,226.3,210.4
E Carolina,182.0,210.0
Nevada,202.0,209.9
Arkansas St,179.0,207.5
Indiana,203.3,207.1
Michigan St,221.0,204.6
San Diego St,152.3,202.0
North Carolina,201.7,201.6
UL Monroe,247.3,201.1
Washington,185.0,198.7
Kentucky,189.0,198.7
Oregon,151.3,196.1
Clemson,175.3,195.2
Toledo,207.3,194.8
Wake Forest,129.7,194.7
Idaho,173.3,193.9
Louisville,163.0,193.7
Miami OH,149.7,192.1
Wisconsin,196.7,189.6
Utah St,191.3,187.6
Iowa,158.0,186.9
Louisiana,182.7,186.6
TCU,223.3,186.1
NC State,195.3,183.3
Miami,182.7,178.0
Mississippi St,132.7,172.4
San Jose St,154.0,168.3
Florida Intl,242.0,168.0
Colorado,137.0,167.9
N Illinois,109.7,167.7
Tennessee,160.3,167.1
Kent St,173.3,166.7
Alabama,171.0,165.1
Baylor,194.7,164.6
Florida St,190.7,161.8
UConn,214.0,157.0
Louisiana Tech,147.7,156.7
Temple,140.0,152.9
Michigan,125.7,152.8
Auburn,115.3,151.5
Ohio St,146.3,137.9
Stanford,128.3,137.4
Syracuse,157.7,136.8
Washington St,86.3,129.4
Virginia Tech,131.0,127.4
UCF,108.0,127.3
New Mexico,127.7,117.7
W Kentucky,113.7,115.2
West Virginia,128.0,112.2
Georgia Tech,141.3,111.3
Vanderbilt,134.3,110.4
Wyoming,82.3,99.1
Air Force,78.3,81.7
Navy,31.7,64.6
Army,28.0,38.3
