team,L3,Year
Army,334.3,379.5
Oregon,269.3,323.2
Air Force,304.0,314.6
Georgia Tech,338.7,310.1
New Mexico,295.0,297.1
Navy,327.0,274.7
Kent St,313.3,254.3
N Illinois,254.3,247.9
Nevada,239.0,247.5
Ohio St,225.7,242.3
Nebraska,200.0,240.1
Texas A&M,254.3,239.9
Tulsa,245.7,228.3
Louisiana Tech,191.3,227.9
Northwestern,214.3,226.7
San Diego St,247.3,223.5
Arizona,350.0,222.0
Wisconsin,309.3,216.7
Baylor,290.7,215.5
Ball St,249.7,214.3
Kansas,296.0,212.0
Alabama,188.7,207.4
Cincinnati,170.7,206.2
Toledo,191.3,204.9
Ohio,145.7,204.1
Notre Dame,209.0,202.5
Rice,194.3,201.3
Clemson,202.7,200.5
Florida St,111.3,199.4
Oklahoma St,202.7,197.3
Georgia,200.7,197.2
UCLA,106.0,196.3
Arkansas St,190.7,195.8
Florida,187.7,193.9
Middle Tenn,196.0,192.8
Temple,275.3,191.2
North Carolina,154.3,189.4
Kansas St,127.3,188.8
Michigan,146.7,187.3
Texas,157.0,186.7
Utah St,235.7,185.2
UCF,161.0,182.3
Louisiana,198.7,182.1
LSU,117.7,181.9
W Kentucky,200.0,180.9
Arizona St,200.0,180.4
West Virginia,258.3,177.3
Stanford,194.7,173.3
California,225.0,173.2
S Florida,121.7,173.1
Boise St,178.7,169.3
Syracuse,220.3,169.1
E Michigan,194.3,167.9
Marshall,207.7,167.7
Troy,148.0,167.3
Purdue,201.0,164.1
Mississippi,145.0,163.7
Buffalo,121.7,163.5
Fresno St,185.0,162.1
Tennessee,155.3,158.2
N Texas,164.7,156.8
BYU,158.3,155.8
Virginia Tech,138.3,155.1
USC,164.0,155.0
Texas St,159.7,154.8
Southern Miss,101.3,154.8
Bowling Green,120.7,153.0
TCU,146.3,151.6
Michigan St,212.7,151.6
Houston,134.7,151.2
Vanderbilt,167.0,149.7
UTEP,195.0,148.6
UTSA,205.0,147.9
Memphis,186.0,147.2
UL Monroe,82.0,146.0
UNLV,97.7,145.8
Florida Intl,161.3,145.3
Oklahoma,132.3,145.0
Iowa St,206.3,144.5
Penn St,155.0,143.9
W Michigan,122.3,142.3
South Carolina,128.3,140.4
Miami,188.7,138.4
Minnesota,107.3,137.5
Texas Tech,123.3,135.9
Mississippi St,93.3,135.5
C Michigan,188.3,135.3
Louisville,81.7,135.2
E Carolina,180.0,134.7
S Alabama,112.0,134.4
SMU,160.3,134.1
Colorado St,182.3,134.0
Auburn,153.3,130.9
Washington,154.3,130.6
Pittsburgh,110.0,130.4
Illinois,133.3,129.1
Utah,159.0,128.4
Indiana,83.0,127.4
Missouri,179.0,127.4
Rutgers,132.3,126.6
Wyoming,90.7,124.1
Virginia,89.7,123.5
Kentucky,123.0,120.3
Duke,104.3,118.2
Oregon St,122.7,116.7
Iowa,103.3,116.1
San Jose St,168.3,116.0
Arkansas,104.0,114.5
Akron,97.3,107.7
UAB,108.0,106.1
Colorado,142.0,105.9
Maryland,120.3,104.1
Florida Atlantic,68.0,103.4
NC State,135.0,101.9
Wake Forest,65.0,100.7
UConn,108.0,92.6
New Mexico St,77.3,91.9
UMass,58.0,91.6
Idaho,115.3,89.8
Miami OH,67.7,86.0
Hawai'i,54.0,85.5
Boston College,139.7,84.5
Tulane,44.0,39.6
Washington St,29.0,22.1
