team,L3,Year
Texas Tech,383.7,365.6
Baylor,268.7,363.1
Marshall,337.3,359.2
Oklahoma,447.7,352.9
Louisiana Tech,407.7,350.0
Washington St,349.0,337.8
Oklahoma St,270.7,337.2
Troy,381.0,331.5
San Jose St,324.3,331.1
Houston,293.0,329.7
Texas A&M,331.7,325.4
Fresno St,342.7,324.8
West Virginia,319.0,323.3
Clemson,303.3,319.6
Indiana,345.0,312.9
NC State,332.0,310.5
Tennessee,293.0,310.3
Miami OH,344.3,305.3
UAB,298.0,304.5
Oregon St,298.7,304.1
Miami,349.3,303.1
Syracuse,282.0,297.5
USC,249.7,296.9
UL Monroe,313.3,296.7
North Carolina,324.7,292.7
Arkansas,289.7,292.5
Louisville,378.7,291.7
Akron,303.0,289.8
Arizona,175.3,284.6
Tulane,283.3,279.9
W Michigan,321.7,279.5
UCLA,252.0,279.5
Wyoming,348.7,277.9
Duke,295.7,277.4
E Carolina,319.7,275.5
Penn St,278.3,273.6
Florida St,224.7,271.7
Louisiana,263.7,270.4
Arkansas St,343.7,267.8
Georgia,269.0,265.5
Utah St,260.7,264.5
Boston College,166.3,262.1
Virginia,260.0,259.5
Arizona St,223.7,259.4
Ball St,216.0,257.1
Texas,288.3,256.8
Pittsburgh,231.0,256.6
Toledo,269.0,256.1
Mississippi St,303.0,253.5
Mississippi,337.7,250.5
C Michigan,189.3,248.7
Nevada,186.0,247.4
BYU,334.7,242.1
UTSA,248.7,240.5
N Illinois,286.0,239.7
South Carolina,317.3,239.3
Florida Intl,214.3,238.4
TCU,179.7,236.7
Ohio,209.7,236.6
SMU,192.0,235.5
Virginia Tech,224.7,234.3
Florida Atlantic,288.3,230.9
Idaho,202.0,229.6
Purdue,281.0,228.7
N Texas,191.7,225.8
Tulsa,273.3,225.5
UCF,209.0,224.3
Cincinnati,224.3,224.2
Alabama,230.0,224.2
UTEP,187.7,224.0
Middle Tenn,175.7,223.9
Vanderbilt,248.0,223.5
S Florida,194.0,223.3
New Mexico St,160.0,221.8
UConn,196.3,220.7
Missouri,288.7,220.4
Rice,258.3,219.8
Kansas St,240.3,219.2
S Alabama,260.7,219.2
Notre Dame,263.0,218.8
Michigan St,187.7,218.8
Oregon,247.3,217.6
Rutgers,160.7,216.8
Boise St,218.0,216.7
UNLV,185.0,216.7
Iowa St,200.7,215.7
Colorado St,145.0,213.7
Nebraska,181.7,211.0
Washington,239.7,209.4
Stanford,208.3,207.5
California,148.7,206.7
Bowling Green,224.7,206.0
LSU,257.3,204.5
Texas St,298.3,202.2
Wake Forest,169.7,201.4
Michigan,257.0,198.1
Hawai'i,193.3,193.5
Buffalo,230.0,193.3
Colorado,190.0,192.8
W Kentucky,163.7,192.4
Utah,165.3,187.9
UMass,244.7,186.7
Maryland,131.0,185.1
Iowa,154.3,183.7
Kentucky,160.7,182.0
Ohio St,174.3,181.5
E Michigan,142.3,173.5
San Diego St,119.7,172.9
Minnesota,86.7,171.4
Northwestern,180.3,170.1
Southern Miss,231.3,168.3
Memphis,199.3,167.5
Wisconsin,128.7,163.1
Kent St,136.0,160.2
Auburn,138.7,155.3
Illinois,150.3,151.0
Kansas,104.7,149.8
Florida,139.3,142.5
Temple,115.3,126.8
Georgia Tech,149.0,125.6
Navy,113.7,109.8
Air Force,45.3,104.0
Army,81.0,69.2
New Mexico,120.0,68.8
