team,L3,Year
Florida,46.3,42.5
Oklahoma,38.3,42.3
Boise St,41.0,41.3
Kansas,32.3,41.2
Tulsa,45.3,41.1
Missouri,30.3,40.0
West Virginia,41.0,39.6
Hawai'i,28.0,39.5
LSU,35.7,38.6
Navy,35.0,38.3
Oregon,29.0,38.2
Texas Tech,36.0,38.1
Arkansas,34.0,37.6
Texas,47.0,37.2
C Michigan,39.3,36.4
UCF,27.7,35.9
Kentucky,32.7,35.4
S Florida,41.3,35.3
Cincinnati,35.3,34.4
Oklahoma St,37.0,34.3
Troy,32.7,34.0
Fresno St,38.3,33.6
Nebraska,54.3,33.4
Michigan St,34.7,33.1
Rice,39.0,33.0
Purdue,35.3,32.8
Kansas St,30.7,32.8
Toledo,27.3,32.7
Clemson,20.0,32.7
USC,39.0,32.6
Tennessee,29.0,32.5
Houston,18.3,32.5
Arizona St,26.0,32.3
Nevada,24.3,31.9
UTEP,23.0,31.9
Louisville,29.7,31.7
Georgia,32.0,31.6
Ball St,32.7,31.5
Florida Atlantic,45.7,31.2
E Carolina,27.7,31.0
Ohio St,19.7,30.8
Rutgers,36.7,30.6
Penn St,28.7,30.3
Bowling Green,25.0,30.2
Ohio,32.7,30.0
Indiana,29.3,29.8
Air Force,44.0,29.6
California,26.0,29.3
Washington,33.3,29.2
BYU,27.3,29.1
Memphis,35.7,28.8
Boston College,22.7,28.6
Illinois,28.7,28.4
SMU,38.0,28.3
Wisconsin,31.7,28.2
Wake Forest,31.0,27.8
Virginia Tech,28.0,27.5
Colorado,39.0,27.3
Southern Miss,31.0,27.2
Texas A&M,27.0,27.1
Michigan,21.7,26.8
Minnesota,22.3,26.7
Arizona,28.3,26.5
Utah,24.3,26.2
TCU,33.0,26.1
Northwestern,23.3,25.7
Washington St,30.7,25.7
Middle Tenn,24.7,25.7
UConn,20.3,25.5
Oregon St,37.0,25.1
Alabama,18.0,25.0
South Carolina,29.3,25.0
N Texas,24.3,24.8
W Michigan,25.0,24.7
Virginia,32.3,24.4
Louisiana,27.7,24.4
Arkansas St,24.0,24.3
Buffalo,25.0,24.3
Marshall,33.3,23.9
Colorado St,25.0,23.8
Maryland,22.3,23.5
Tulane,30.3,23.5
New Mexico St,19.0,23.4
Auburn,20.0,23.3
Florida St,21.3,23.3
UL Monroe,26.0,23.1
E Michigan,36.0,22.9
Georgia Tech,24.0,22.7
San Diego St,27.7,22.6
UCLA,13.0,22.4
New Mexico,20.0,21.9
Pittsburgh,22.0,21.8
Idaho,16.3,21.6
Akron,26.7,21.2
Mississippi St,19.3,20.7
Miami,9.3,20.6
Utah St,19.7,20.6
Louisiana Tech,15.7,20.1
Kent St,19.0,20.1
Vanderbilt,20.3,19.9
North Carolina,24.0,19.7
Stanford,17.0,19.6
Wyoming,12.7,19.4
UAB,26.3,19.4
Miami OH,15.3,19.2
NC State,16.3,19.2
San Jose St,33.7,19.2
Iowa St,23.0,18.6
Iowa,22.7,18.5
Mississippi,13.7,18.5
UNLV,15.3,18.2
N Illinois,24.0,18.0
Duke,15.0,17.9
Army,16.0,17.2
Baylor,14.0,16.7
W Kentucky,18.3,16.5
Temple,9.0,16.4
Notre Dame,24.3,16.4
Syracuse,16.0,16.4
Florida Intl,29.7,15.1
