team,L3,Year
J Madison,91.0,60.2
UCLA,68.7,62.1
Penn St,92.3,77.3
Tulane,74.7,79.3
Texas,43.3,83.0
Nebraska,106.7,86.5
Michigan,101.3,90.7
Oregon,97.7,91.0
Utah,95.3,91.3
Air Force,149.3,93.1
Louisville,115.7,98.4
Troy,76.3,98.9
Miami,109.0,98.9
Texas A&M,99.0,103.3
Arizona,103.0,103.4
Ohio,154.7,107.5
Iowa,62.7,107.6
Georgia,153.3,107.7
Oregon St,61.7,108.7
Jacksonville St,54.7,108.7
Ohio St,132.0,109.5
NC State,83.3,111.2
Kentucky,94.0,111.3
Liberty,100.3,112.9
SMU,106.0,113.8
Alabama,144.7,117.1
Ball St,102.3,119.2
Tennessee,148.7,120.8
Maryland,163.7,121.7
Miami OH,72.3,122.6
S Alabama,95.7,122.8
E Carolina,116.7,124.1
Iowa St,128.3,126.4
Navy,65.0,126.6
Boise St,141.7,127.9
UTSA,124.7,129.5
Notre Dame,121.0,130.7
Clemson,182.7,132.9
Missouri,158.3,133.0
New Mexico St,133.3,139.0
Florida St,116.0,139.3
Wisconsin,133.0,139.6
UNLV,210.3,141.0
California,126.3,141.2
Purdue,108.0,141.3
Washington,155.3,141.4
Stanford,147.3,141.4
Kansas St,183.0,141.8
Arizona St,225.0,142.3
Georgia So,163.0,143.4
Bowling Green,142.3,143.6
Rutgers,184.0,143.9
Minnesota,214.0,144.5
Oklahoma,179.7,145.5
Mississippi St,153.7,145.7
Toledo,136.3,145.9
Middle Tenn,106.0,146.1
Michigan St,176.7,146.4
Florida Atlantic,92.7,146.8
South Carolina,159.0,150.0
Wake Forest,194.7,150.4
Illinois,123.0,150.6
Akron,134.7,151.5
Georgia St,227.7,152.1
Arkansas,180.7,153.1
Washington St,114.3,155.0
Old Dominion,209.0,155.3
TCU,153.0,156.3
Texas Tech,177.3,156.7
Duke,174.7,158.7
Syracuse,150.3,159.0
Rice,168.7,160.8
Virginia Tech,181.0,161.1
West Virginia,143.7,161.2
C Michigan,169.0,161.2
Wyoming,95.3,162.9
Indiana,110.7,163.3
Mississippi,214.7,163.4
Houston,169.7,163.8
Sam Houston,133.3,164.3
Northwestern,164.3,164.5
Auburn,144.3,164.7
Tulsa,205.3,165.1
UConn,189.0,165.3
N Illinois,180.3,165.9
Fresno St,278.3,165.9
Charlotte,204.7,166.6
Colorado St,157.3,167.8
New Mexico,145.0,168.0
Colorado,176.3,168.1
North Carolina,258.0,168.2
Coastal Car,245.7,168.6
Cincinnati,263.7,168.6
Louisiana,203.0,168.9
S Florida,157.3,169.6
Kansas,125.7,170.0
Texas St,219.7,170.0
LSU,204.3,170.2
UL Monroe,138.3,171.6
W Michigan,176.0,172.3
Florida,244.0,173.0
Pittsburgh,224.7,173.8
E Michigan,142.7,176.3
Kent St,195.0,176.7
Marshall,150.7,177.3
Buffalo,158.0,178.3
Vanderbilt,181.0,180.1
San Jose St,106.0,180.7
San Diego St,178.3,180.7
Hawai'i,159.3,180.9
Oklahoma St,190.3,181.1
Virginia,214.7,181.5
Boston College,256.3,181.7
App State,102.0,182.2
Baylor,137.7,182.6
USC,218.3,183.7
Arkansas St,145.3,183.7
Memphis,202.3,184.7
Southern Miss,147.0,185.5
BYU,238.0,186.7
Nevada,199.0,187.2
Army,163.7,188.8
UTEP,164.0,192.1
Utah St,218.7,195.1
UAB,171.7,197.9
Florida Intl,242.3,205.8
Temple,179.3,206.0
UCF,163.3,206.6
W Kentucky,158.7,207.0
Georgia Tech,195.0,225.0
UMass,258.0,231.5
Louisiana Tech,323.7,236.8
N Texas,262.7,267.1
