team,L3,Year
Air Force,370.3,370.3
Mississippi,296.7,296.7
Minnesota,290.3,290.3
UCF,268.7,268.7
UAB,264.5,264.5
Arkansas,256.0,256.0
Coastal Car,252.7,252.7
Alabama,220.7,235.0
Michigan,234.3,234.3
TCU,233.0,233.0
Kansas St,232.0,232.0
Oklahoma,222.0,231.3
Kansas,228.3,228.3
Illinois,225.7,225.7
Louisville,253.7,224.5
UCLA,220.7,220.7
Ohio St,235.7,219.8
J Madison,216.5,216.5
Wisconsin,208.7,208.7
Georgia So,203.7,203.7
Navy,203.0,203.0
Utah,203.0,203.0
Georgia,199.0,199.0
USC,192.0,196.0
Clemson,195.7,195.7
Florida,165.7,195.3
UMass,194.7,194.7
Tennessee,185.3,193.5
Georgia St,190.7,193.0
Army,193.0,193.0
Liberty,175.3,192.5
UNLV,190.3,190.3
Baylor,190.0,190.0
W Kentucky,189.0,189.0
LSU,188.3,188.3
Tulane,186.7,186.7
California,186.0,186.0
Penn St,215.0,185.8
West Virginia,184.7,184.7
Missouri,183.3,183.3
Vanderbilt,100.0,178.0
Duke,177.3,177.3
Florida Atlantic,163.7,177.3
Oregon,176.7,176.7
Nebraska,176.7,176.7
Maryland,183.3,174.8
App State,135.0,173.3
Oregon St,170.0,170.0
Marshall,168.7,168.7
Florida St,167.0,167.0
San Diego St,166.7,166.7
Texas,176.0,165.5
E Michigan,165.0,165.0
N Texas,162.7,162.8
BYU,111.0,162.0
S Alabama,161.7,161.7
Oklahoma St,161.0,161.0
Notre Dame,188.0,160.0
E Carolina,160.0,160.0
New Mexico St,225.7,160.0
Toledo,160.0,160.0
Wyoming,149.0,157.3
S Florida,156.3,156.3
North Carolina,154.7,154.7
Stanford,153.5,153.5
Pittsburgh,152.7,152.7
Memphis,157.0,150.0
Virginia,149.0,149.0
Fresno St,148.0,148.0
Utah St,145.3,145.3
Houston,147.0,145.3
Tulsa,143.3,143.3
Syracuse,118.7,140.8
Rutgers,140.0,140.0
NC State,137.7,137.7
Miami,137.3,137.3
UConn,101.3,137.3
Auburn,137.0,137.0
Washington,135.7,135.7
Texas A&M,135.3,135.3
SMU,135.0,135.0
N Illinois,135.0,135.0
Michigan St,114.0,134.8
Kent St,134.7,134.7
UL Monroe,132.3,132.3
UTSA,132.3,132.3
Northwestern,132.3,132.3
W Michigan,129.0,132.0
Miami OH,131.3,131.3
Ball St,129.3,129.3
Rice,127.3,127.3
South Carolina,142.3,126.5
Hawai'i,128.3,123.3
Buffalo,122.7,122.7
Nevada,103.7,122.5
Boise St,119.3,119.3
Iowa St,119.3,119.3
Iowa,117.0,117.0
Arizona,115.0,115.0
Southern Miss,111.7,111.7
Virginia Tech,108.7,108.7
Texas Tech,107.0,107.0
Purdue,106.3,106.3
UTEP,131.7,106.0
Colorado,102.0,104.8
Arizona St,102.3,102.3
Louisiana,97.0,97.0
C Michigan,97.0,97.0
Cincinnati,96.7,96.7
Wake Forest,94.0,94.0
San Jose St,91.0,91.0
Georgia Tech,88.0,88.0
Kentucky,87.3,87.3
Arkansas St,86.7,86.7
Ohio,86.0,86.0
New Mexico,84.7,84.7
Washington St,84.7,84.7
Charlotte,91.7,84.3
Mississippi St,75.3,80.8
Middle Tenn,75.0,75.0
Temple,73.7,73.7
Indiana,73.3,73.3
Troy,72.3,72.3
Bowling Green,64.0,64.0
Old Dominion,57.7,63.3
Florida Intl,59.0,59.0
Boston College,42.7,42.7
Akron,36.3,36.3
Colorado St,36.3,36.3
Texas St,32.0,32.0
Louisiana Tech,29.3,29.3
