team,L3,Year
Ohio St,11.0,11.0
Iowa St,10.7,10.7
Penn St,9.7,9.7
UCLA,8.7,8.7
LSU,8.6,8.6
Texas A&M,8.5,8.5
South Carolina,8.0,8.0
TCU,7.8,7.8
Kentucky,7.7,7.7
Northwestern,7.4,7.4
Clemson,7.2,7.2
Auburn,6.9,6.9
Michigan,6.8,6.8
Notre Dame,6.5,6.5
Mississippi St,6.2,6.2
Texas,6.1,6.1
Florida,6.0,6.0
Utah,5.6,5.6
Missouri,5.5,5.5
Texas Tech,5.4,5.4
Georgia,5.2,5.2
Stanford,5.1,5.1
Washington,5.0,5.0
USC,4.9,4.9
Oklahoma,4.8,4.8
Nebraska,4.3,4.3
Virginia Tech,4.3,4.3
App State,4.2,4.2
Alabama,4.1,4.1
Michigan St,3.9,3.9
Maryland,3.5,3.5
Arizona St,3.3,3.3
Army,3.3,3.3
Duke,2.9,2.9
BYU,2.2,2.2
Iowa,2.1,2.1
Pittsburgh,1.8,1.8
Mississippi,1.7,1.7
Syracuse,1.7,1.7
Florida St,1.6,1.6
San Diego St,1.6,1.6
Miami,1.2,1.2
Purdue,0.9,0.9
Boise St,0.8,0.8
Oklahoma St,0.6,0.6
West Virginia,0.5,0.5
Georgia Tech,0.4,0.4
Vanderbilt,0.3,0.3
Kansas St,0.3,0.3
Indiana,-0.1,-0.1
Wisconsin,-0.2,-0.2
N Illinois,-0.2,-0.2
Minnesota,-0.3,-0.3
Boston College,-0.5,-0.5
Utah St,-0.7,-0.7
Tennessee,-1.3,-1.3
Arkansas,-1.3,-1.3
SMU,-1.5,-1.5
Tulane,-1.7,-1.7
Tulsa,-2.0,-2.0
E Michigan,-2.2,-2.2
North Carolina,-2.3,-2.3
Fresno St,-2.6,-2.6
Wake Forest,-2.8,-2.8
Florida Atlantic,-3.0,-3.0
Baylor,-3.1,-3.1
Virginia,-3.5,-3.5
Houston,-3.6,-3.6
Washington St,-3.8,-3.8
California,-4.0,-4.0
Arizona,-4.0,-4.0
Arkansas St,-4.1,-4.1
Middle Tenn,-4.1,-4.1
Temple,-4.2,-4.2
W Michigan,-4.2,-4.2
Kansas,-4.4,-4.4
Louisville,-4.5,-4.5
Toledo,-4.6,-4.6
Air Force,-4.9,-4.9
C Michigan,-5.0,-5.0
Nevada,-5.3,-5.3
Oregon St,-5.3,-5.3
NC State,-5.4,-5.4
Miami OH,-5.8,-5.8
Oregon,-5.9,-5.9
Louisiana Tech,-6.1,-6.1
Colorado,-6.2,-6.2
Akron,-6.4,-6.4
Navy,-6.6,-6.6
Buffalo,-6.7,-6.7
Florida Intl,-7.0,-7.0
Wyoming,-7.5,-7.5
Old Dominion,-7.6,-7.6
S Alabama,-7.6,-7.6
Georgia So,-7.6,-7.6
Liberty,-7.7,-7.7
Coastal Car,-7.8,-7.8
Cincinnati,-8.8,-8.8
Marshall,-8.9,-8.9
W Kentucky,-8.9,-8.9
Rutgers,-9.1,-9.1
UMass,-9.3,-9.3
Ohio,-9.4,-9.4
Kent St,-9.5,-9.5
Troy,-9.5,-9.5
Bowling Green,-9.5,-9.5
S Florida,-9.7,-9.7
Illinois,-9.9,-9.9
UL Monroe,-10.2,-10.2
UCF,-10.3,-10.3
Ball St,-10.8,-10.8
New Mexico,-10.8,-10.8
N Texas,-10.9,-10.9
Georgia St,-11.2,-11.2
UConn,-11.2,-11.2
Colorado St,-11.4,-11.4
UAB,-11.7,-11.7
Memphis,-11.7,-11.7
E Carolina,-11.9,-11.9
New Mexico St,-12.3,-12.3
Louisiana,-12.4,-12.4
UNLV,-12.6,-12.6
San Jose St,-13.5,-13.5
Charlotte,-14.8,-14.8
Hawai'i,-15.0,-15.0
UTSA,-15.7,-15.7
Rice,-15.8,-15.8
Southern Miss,-15.8,-15.8
UTEP,-16.8,-16.8
Texas St,-20.8,-20.8
