team,L3,Year
Air Force,325.0,325.0
Minnesota,315.5,315.5
Mississippi,291.0,291.0
TCU,275.0,275.0
UAB,264.5,264.5
Arkansas,262.0,262.0
J Madison,261.0,261.0
UCF,261.0,261.0
Coastal Car,243.0,243.0
Kansas,240.5,240.5
Alabama,237.3,237.3
Oklahoma,235.0,235.0
UNLV,234.0,234.0
Vanderbilt,232.7,232.7
Georgia St,231.3,231.3
Michigan,231.3,231.3
Illinois,225.7,225.7
Baylor,223.5,223.5
Georgia So,223.5,223.5
Stanford,221.0,221.0
Wisconsin,217.0,217.0
Navy,215.0,215.0
Florida,213.3,213.3
S Florida,210.5,210.5
Kansas St,210.5,210.5
App State,210.0,210.0
Missouri,208.5,208.5
Ohio St,207.0,207.0
UCLA,206.5,206.5
Marshall,205.0,205.0
Louisville,205.0,205.0
Liberty,204.3,204.3
UMass,202.5,202.5
Utah,202.0,202.0
USC,201.7,201.7
Clemson,199.5,199.5
North Carolina,199.0,199.0
Duke,196.5,196.5
Army,193.0,193.0
Penn St,192.3,192.3
Maryland,190.3,190.3
E Carolina,188.5,188.5
N Texas,183.0,183.0
Tennessee,182.3,182.3
Rutgers,179.5,179.5
E Michigan,179.0,179.0
Toledo,179.0,179.0
Oregon St,178.5,178.5
W Kentucky,178.5,178.5
Tulane,178.0,178.0
Nebraska,176.7,176.7
Miami,176.0,176.0
Oregon,176.0,176.0
Florida Atlantic,173.3,173.3
LSU,173.0,173.0
Texas,170.3,170.3
Utah St,170.0,170.0
Georgia,170.0,170.0
Wyoming,168.3,168.3
West Virginia,168.0,168.0
Michigan St,167.0,167.0
Auburn,164.5,164.5
Syracuse,162.7,162.7
Oklahoma St,161.0,161.0
Florida St,160.5,160.5
Kent St,155.5,155.5
S Alabama,155.0,155.0
BYU,153.0,153.0
Pittsburgh,152.7,152.7
Arizona St,150.5,150.5
SMU,150.5,150.5
Virginia,149.0,149.0
Fresno St,148.0,148.0
Rice,146.0,146.0
Iowa St,146.0,146.0
Virginia Tech,145.5,145.5
Northwestern,145.0,145.0
UConn,142.7,142.7
San Diego St,141.5,141.5
N Illinois,138.5,138.5
Southern Miss,138.0,138.0
Boise St,137.0,137.0
Memphis,135.7,135.7
Houston,134.3,134.3
W Michigan,132.7,132.7
UTSA,132.3,132.3
Nevada,126.0,126.0
Cincinnati,125.0,125.0
Colorado,122.7,122.7
NC State,122.0,122.0
Washington,119.0,119.0
Notre Dame,117.7,117.7
Ball St,115.0,115.0
Hawai'i,114.3,114.3
Iowa,111.0,111.0
New Mexico St,119.3,110.8
Texas A&M,107.0,107.0
New Mexico,106.5,106.5
Arizona,105.0,105.0
Louisiana,102.5,102.5
California,102.0,102.0
C Michigan,101.5,101.5
Washington St,100.5,100.5
Mississippi St,92.7,92.7
Miami OH,89.0,89.0
Texas Tech,86.5,86.5
Charlotte,86.0,86.0
Wake Forest,86.0,86.0
Ohio,86.0,86.0
UL Monroe,85.0,85.0
Tulsa,84.0,84.0
Buffalo,83.5,83.5
UTEP,74.7,82.8
Kentucky,79.5,79.5
Indiana,76.0,76.0
Arkansas St,74.0,74.0
South Carolina,70.3,70.3
Old Dominion,67.3,67.3
Purdue,65.5,65.5
Middle Tenn,63.0,63.0
Georgia Tech,63.0,63.0
Florida Intl,62.0,62.0
Troy,58.5,58.5
Temple,57.0,57.0
Bowling Green,57.0,57.0
San Jose St,54.0,54.0
Colorado St,36.3,36.3
Texas St,32.0,32.0
Akron,28.5,28.5
Boston College,16.5,16.5
Louisiana Tech,15.5,15.5
