team,L3,Year
TCU,4.3,9.7
Penn St,7.7,10.1
Nebraska,16.7,11.3
Alabama,6.3,11.4
Ohio St,11.0,11.7
LSU,7.7,12.1
Florida,18.7,12.1
Boise St,12.3,13.3
Texas,11.3,13.6
Cincinnati,11.3,14.3
Oklahoma,19.7,14.4
Air Force,13.0,15.3
Iowa,15.7,15.8
Utah,13.7,16.8
Oregon,16.3,17.1
Mississippi,21.0,17.4
Tennessee,14.7,17.8
Clemson,21.3,18.4
UCF,18.0,18.6
North Carolina,21.0,19.0
C Michigan,21.3,19.0
USC,36.7,19.1
Virginia Tech,20.7,19.3
Temple,20.3,19.4
South Carolina,20.3,19.6
N Illinois,17.3,19.7
Marshall,17.3,20.1
Pittsburgh,17.3,20.1
Virginia,23.7,21.1
Arizona St,24.3,21.3
Navy,24.0,21.4
Boston College,16.7,21.9
Ohio,14.7,21.9
Iowa St,17.3,22.0
UConn,27.0,22.1
Rutgers,19.3,22.2
S Florida,31.3,22.3
Stanford,31.7,22.4
E Carolina,20.0,22.4
Army,22.3,22.6
West Virginia,20.3,22.7
Wisconsin,17.0,22.9
Notre Dame,21.3,22.9
Tulsa,27.7,23.0
UCLA,32.7,23.0
Kent St,10.3,23.1
Arkansas St,15.7,23.2
Wyoming,15.0,23.6
Missouri,30.3,24.0
Kentucky,19.3,24.0
California,21.3,24.3
BYU,29.0,24.6
Vanderbilt,34.7,24.8
Texas Tech,27.7,24.8
Oklahoma St,21.7,25.0
Miami,24.7,25.1
Baylor,26.0,25.3
Louisiana Tech,21.7,25.3
Arizona,29.0,25.3
Wake Forest,26.3,25.4
Michigan St,23.7,25.6
Middle Tenn,23.7,25.6
Georgia Tech,21.0,25.6
Duke,19.3,25.8
Fresno St,17.0,25.9
Auburn,24.0,26.1
Minnesota,30.7,26.1
Northwestern,28.7,26.1
Mississippi St,19.7,26.8
Troy,26.7,26.9
Southern Miss,24.0,26.9
Illinois,21.3,27.1
Kansas St,20.7,27.3
Oregon St,29.7,27.4
Michigan,34.3,27.5
Syracuse,25.3,27.9
San Diego St,28.7,28.0
Purdue,23.0,28.0
Kansas,37.0,28.3
Bowling Green,25.3,28.4
Buffalo,23.7,28.9
W Michigan,30.3,29.4
Georgia,32.0,29.4
Colorado,28.7,29.5
Ball St,26.0,29.6
Washington,33.3,29.8
Arkansas,26.7,29.9
Texas A&M,34.0,30.0
Nevada,32.7,30.1
Indiana,28.3,30.1
Louisville,30.7,30.1
Akron,25.3,30.3
SMU,29.7,30.3
Utah St,29.0,30.7
Idaho,42.3,31.1
Maryland,26.3,31.1
Houston,24.7,31.3
New Mexico St,41.3,31.4
Colorado St,40.0,31.8
Florida Intl,28.7,32.3
Louisiana,31.0,32.6
Florida St,39.3,32.7
Memphis,31.3,32.7
Miami OH,26.3,33.2
UAB,36.0,33.4
UTEP,32.3,33.9
Florida Atlantic,32.0,34.3
Hawai'i,40.0,34.7
UL Monroe,29.3,35.0
New Mexico,31.3,35.5
NC State,48.7,35.7
E Michigan,40.0,37.4
Washington St,38.7,37.4
Toledo,30.0,37.4
UNLV,31.0,37.6
Tulane,43.0,38.1
N Texas,47.7,39.0
San Jose St,38.3,39.5
Rice,53.7,45.5
W Kentucky,53.3,47.6
