team,L3,Year
Hawai'i,405.7,386.9
Oklahoma St,301.7,345.8
Oklahoma,413.0,343.4
Arkansas,292.0,339.8
Houston,399.7,325.5
Boise St,313.3,321.1
E Carolina,311.0,318.7
Arizona,331.3,310.4
Texas Tech,295.3,308.9
Troy,336.7,296.5
Indiana,240.3,294.6
San Diego St,380.7,293.9
Tulsa,358.0,291.3
Idaho,230.0,288.4
C Michigan,338.7,286.3
Baylor,216.3,282.2
W Michigan,255.7,279.5
Texas A&M,193.3,275.8
SMU,284.3,275.8
NC State,249.7,275.5
Kentucky,256.3,274.2
Arizona St,269.7,273.2
Cincinnati,254.3,272.5
UAB,342.3,266.8
North Carolina,303.0,266.2
Alabama,308.3,264.9
Duke,301.3,264.2
Tennessee,299.3,258.7
Tulane,306.3,256.4
Virginia,269.0,256.2
Southern Miss,296.7,256.0
Arkansas St,212.7,254.3
Missouri,261.7,253.9
Notre Dame,188.0,253.1
Michigan,232.3,250.9
Stanford,277.3,250.4
Miami OH,233.7,250.3
Louisiana,256.7,250.0
Washington St,182.3,242.4
USC,175.0,242.2
South Carolina,231.7,242.0
San Jose St,312.0,241.5
Oregon,149.3,240.5
Georgia,247.3,240.2
Miami,236.3,237.9
Utah,220.7,236.1
TCU,223.0,233.4
Iowa,174.0,232.8
Northwestern,134.7,232.2
Texas,232.7,232.0
Bowling Green,225.7,231.6
Ohio St,184.7,229.2
Penn St,282.7,228.9
Michigan St,224.3,228.5
UL Monroe,159.3,224.7
Minnesota,194.0,223.2
UTEP,207.7,222.8
Colorado,218.0,222.7
Colorado St,218.3,221.8
Louisiana Tech,159.0,221.2
Fresno St,270.3,221.2
Nevada,223.0,220.5
Maryland,289.0,220.2
Marshall,236.0,217.1
Rice,225.0,215.9
West Virginia,253.3,212.8
Virginia Tech,187.7,208.7
Florida Atlantic,237.7,207.7
Florida Intl,194.7,207.5
Oregon St,200.0,205.4
Florida St,199.7,203.2
Pittsburgh,194.7,202.6
Auburn,238.3,201.0
BYU,253.0,198.4
Toledo,241.3,198.0
Rutgers,240.3,197.6
Clemson,222.3,195.2
Kent St,191.3,194.0
Memphis,233.7,193.4
Wisconsin,196.7,193.4
N Illinois,227.7,193.0
Louisville,177.7,191.9
Washington,188.3,190.4
Mississippi,181.3,187.7
Middle Tenn,160.3,183.8
Temple,278.0,182.4
UCF,178.7,182.2
Iowa St,206.0,181.6
Florida,118.7,180.0
Syracuse,185.7,175.2
N Texas,164.0,173.1
Mississippi St,264.3,172.9
Boston College,164.0,171.0
UNLV,198.0,170.9
Buffalo,182.0,170.8
Utah St,134.3,170.6
Kansas St,215.0,170.1
Ohio,140.0,167.4
New Mexico St,190.3,167.4
California,117.0,164.6
LSU,182.3,160.2
E Michigan,105.7,160.1
Vanderbilt,232.3,159.4
Kansas,78.0,158.6
New Mexico,97.3,157.7
Ball St,198.3,156.5
Akron,194.7,154.2
UConn,152.0,152.3
Wyoming,183.7,152.1
Nebraska,129.3,151.4
Purdue,191.0,148.5
Wake Forest,100.7,148.4
S Florida,181.0,146.3
Illinois,121.0,143.7
W Kentucky,110.0,143.5
UCLA,202.0,141.1
Navy,165.7,123.0
Air Force,105.3,114.3
Georgia Tech,77.3,89.9
Army,65.7,79.2
