team,L3,Year
New Mexico,400.3,343.0
Army,328.3,332.4
Louisville,278.0,305.7
Ohio St,295.0,300.5
Baylor,283.7,284.4
S Florida,282.7,278.3
Texas A&M,311.7,273.8
Alabama,291.7,265.7
Pittsburgh,225.3,264.7
Auburn,264.0,262.8
San Diego St,231.3,261.2
Oregon,219.7,259.2
Michigan,312.3,255.0
W Michigan,292.7,250.0
Air Force,191.0,250.0
UNLV,244.3,242.3
Texas,239.3,238.8
Maryland,233.3,237.0
Georgia So,177.0,236.0
Washington,314.7,232.2
Ball St,224.3,227.3
Toledo,208.7,225.8
LSU,273.7,224.8
Tulsa,251.0,223.8
Arizona,190.0,223.3
Navy,216.7,221.3
Florida St,171.0,220.5
Nebraska,221.7,220.5
Georgia Tech,257.7,212.7
West Virginia,201.7,211.5
UCF,193.0,209.8
Colorado,219.3,207.0
App State,232.0,206.0
Iowa,207.7,204.3
N Illinois,260.0,204.2
Utah,220.3,202.8
Oklahoma,226.7,202.7
Hawai'i,239.0,202.3
BYU,248.0,200.4
Georgia,194.0,200.3
Old Dominion,239.7,198.6
Oregon St,265.7,196.4
Tulane,193.0,193.0
Kentucky,182.0,191.8
Mississippi St,188.3,191.7
Minnesota,186.3,190.4
Ohio,149.3,185.8
Virginia Tech,172.3,185.2
Wyoming,179.0,182.2
Florida,161.7,181.8
Kansas St,153.7,177.8
Charlotte,209.7,177.5
Colorado St,173.0,176.5
Memphis,145.0,176.0
USC,219.3,175.7
Nevada,177.7,175.3
Kent St,214.0,174.8
Wisconsin,143.0,174.0
NC State,161.7,171.6
Southern Miss,123.7,171.2
Illinois,222.3,170.4
Houston,169.0,169.8
Tennessee,147.0,169.6
Boise St,148.3,166.3
Arkansas St,205.7,165.0
Troy,164.0,163.8
Louisiana,160.3,163.6
Rice,183.0,163.3
Middle Tenn,183.3,160.8
Clemson,184.0,160.5
Louisiana Tech,167.3,160.0
Bowling Green,162.3,158.5
Missouri,145.7,157.4
TCU,120.7,157.2
Florida Atlantic,230.3,156.8
UTEP,135.3,155.5
UL Monroe,210.3,155.2
SMU,106.3,153.4
Mississippi,197.7,153.2
Iowa St,155.7,153.0
California,177.3,152.3
Penn St,192.7,152.2
Miami,105.0,151.6
Arkansas,131.0,150.8
Northwestern,181.3,150.6
Notre Dame,131.7,150.0
Florida Intl,189.0,149.9
Washington St,158.7,148.8
Indiana,114.3,148.5
Arizona St,68.0,145.7
Stanford,88.7,145.5
Temple,175.7,143.0
Rutgers,106.7,137.7
Wake Forest,109.0,137.5
UTSA,198.3,137.4
Syracuse,146.7,137.0
E Michigan,120.7,135.7
Vanderbilt,116.7,135.0
Boston College,113.7,134.0
C Michigan,160.7,129.8
Virginia,104.7,129.4
Michigan St,103.7,129.2
Idaho,153.7,128.7
Akron,132.0,127.0
Oklahoma St,161.3,126.8
North Carolina,122.7,123.7
New Mexico St,91.7,123.2
Buffalo,98.3,122.6
Utah St,121.3,122.2
Cincinnati,105.7,121.8
Duke,120.3,120.5
San Jose St,143.3,119.3
UConn,107.3,113.2
W Kentucky,140.7,113.0
Purdue,96.0,111.4
E Carolina,94.0,109.8
Fresno St,132.3,109.3
N Texas,157.3,108.4
UMass,140.3,99.7
Marshall,74.3,97.0
South Carolina,94.0,92.3
UCLA,55.7,91.1
Miami OH,73.0,87.8
Texas Tech,56.7,87.6
Texas St,92.3,81.0
Kansas,83.7,79.6
S Alabama,74.7,78.2
Georgia St,107.0,76.3
