team,L3,Year
Oklahoma,10.6,10.6
Alabama,9.2,9.2
Texas,8.9,8.9
Florida,7.7,7.7
Texas Tech,7.4,7.4
Nebraska,7.3,7.3
Arkansas,7.1,7.1
Oregon,7.0,7.0
Georgia,6.9,6.9
USC,6.7,6.7
LSU,6.5,6.5
Mississippi St,6.3,6.3
Miami,6.3,6.3
Virginia Tech,6.1,6.1
Arizona,6.0,6.0
South Carolina,5.4,5.4
Oklahoma St,5.1,5.1
Georgia Tech,5.0,5.0
Florida St,4.9,4.9
Auburn,4.9,4.9
Washington,4.8,4.8
Tennessee,4.8,4.8
Clemson,4.8,4.8
Oregon St,4.7,4.7
Stanford,4.4,4.4
UCLA,4.2,4.2
Baylor,4.0,4.0
California,3.8,3.8
Kansas,3.6,3.6
Mississippi,3.6,3.6
Missouri,3.0,3.0
Notre Dame,2.9,2.9
Arizona St,2.7,2.7
Texas A&M,2.5,2.5
TCU,2.5,2.5
Kentucky,2.2,2.2
Iowa,2.2,2.2
North Carolina,2.2,2.2
Ohio St,2.0,2.0
UConn,2.0,2.0
Virginia,1.9,1.9
Cincinnati,1.8,1.8
Boston College,1.4,1.4
Wake Forest,1.3,1.3
Minnesota,0.9,0.9
West Virginia,0.8,0.8
Pittsburgh,0.8,0.8
Michigan St,0.8,0.8
Colorado,0.8,0.8
Vanderbilt,0.6,0.6
Purdue,0.4,0.4
Illinois,0.1,0.1
S Florida,-0.1,-0.1
Kansas St,-0.2,-0.2
Houston,-0.2,-0.2
BYU,-0.3,-0.3
Louisville,-0.4,-0.4
Penn St,-0.5,-0.5
Wisconsin,-0.6,-0.6
Maryland,-0.7,-0.7
NC State,-1.0,-1.0
Iowa St,-1.1,-1.1
Michigan,-1.1,-1.1
Utah,-1.2,-1.2
Boise St,-1.4,-1.4
Washington St,-1.7,-1.7
E Carolina,-1.8,-1.8
Air Force,-2.0,-2.0
Syracuse,-2.5,-2.5
Duke,-2.6,-2.6
Indiana,-2.8,-2.8
Rutgers,-2.9,-2.9
C Michigan,-3.1,-3.1
Louisiana Tech,-3.4,-3.4
Fresno St,-3.5,-3.5
Nevada,-3.5,-3.5
Navy,-3.6,-3.6
Northwestern,-3.8,-3.8
UCF,-4.1,-4.1
Southern Miss,-4.2,-4.2
Miami OH,-5.0,-5.0
Memphis,-5.3,-5.3
Tulsa,-5.5,-5.5
UAB,-5.5,-5.5
Bowling Green,-5.5,-5.5
Wyoming,-5.9,-5.9
Utah St,-5.9,-5.9
Colorado St,-6.2,-6.2
UNLV,-6.6,-6.6
Marshall,-6.7,-6.7
Ohio,-6.7,-6.7
Troy,-6.9,-6.9
Buffalo,-6.9,-6.9
New Mexico,-7.1,-7.1
Rice,-7.3,-7.3
Florida Intl,-8.0,-8.0
Toledo,-8.0,-8.0
N Illinois,-8.0,-8.0
Middle Tenn,-8.3,-8.3
SMU,-8.5,-8.5
Idaho,-8.6,-8.6
San Diego St,-8.6,-8.6
UTEP,-8.8,-8.8
Akron,-9.0,-9.0
Hawai'i,-9.0,-9.0
UL Monroe,-9.1,-9.1
W Michigan,-9.3,-9.3
Temple,-9.5,-9.5
W Kentucky,-9.6,-9.6
E Michigan,-9.6,-9.6
Arkansas St,-9.8,-9.8
Florida Atlantic,-9.8,-9.8
Kent St,-10.0,-10.0
Ball St,-10.2,-10.2
San Jose St,-10.6,-10.6
Tulane,-11.0,-11.0
Army,-11.2,-11.2
Louisiana,-11.5,-11.5
N Texas,-11.8,-11.8
New Mexico St,-12.4,-12.4
