team,L3,Year
Texas,11.9,11.9
USC,8.9,8.9
Oklahoma,8.1,8.1
Missouri,7.4,7.4
Ohio St,7.3,7.3
Washington,6.7,6.7
Oregon St,6.5,6.5
Georgia,6.1,6.1
Oklahoma St,5.4,5.4
Oregon,5.4,5.4
Penn St,5.3,5.3
Texas Tech,4.5,4.5
Florida,4.1,4.1
Arizona St,4.0,4.0
Wisconsin,4.0,4.0
Tennessee,3.7,3.7
Arizona,3.4,3.4
Illinois,3.0,3.0
Arkansas,2.4,2.4
Mississippi,2.4,2.4
Nebraska,1.9,1.9
California,1.9,1.9
Alabama,1.7,1.7
LSU,1.6,1.6
TCU,1.5,1.5
Wake Forest,1.4,1.4
Kansas,1.1,1.1
Michigan St,1.0,1.0
Colorado,0.9,0.9
Purdue,0.9,0.9
Stanford,0.9,0.9
Rutgers,0.6,0.6
Miami,0.6,0.6
Virginia Tech,0.6,0.6
UCLA,0.4,0.4
Auburn,0.2,0.2
Kansas St,0.0,0.0
Virginia,-0.1,-0.1
South Carolina,-0.1,-0.1
North Carolina,-0.2,-0.2
Vanderbilt,-0.3,-0.3
Michigan,-0.3,-0.3
Baylor,-0.3,-0.3
Pittsburgh,-0.5,-0.5
Cincinnati,-0.6,-0.6
UConn,-0.6,-0.6
Iowa,-0.7,-0.7
New Mexico,-1.0,-1.0
Kentucky,-1.1,-1.1
Boise St,-1.4,-1.4
Minnesota,-1.5,-1.5
Clemson,-1.9,-1.9
Duke,-2.1,-2.1
Texas A&M,-2.2,-2.2
Florida St,-2.3,-2.3
Notre Dame,-2.3,-2.3
NC State,-2.6,-2.6
Georgia Tech,-2.8,-2.8
S Florida,-3.2,-3.2
Navy,-3.4,-3.4
West Virginia,-3.4,-3.4
Northwestern,-3.5,-3.5
Mississippi St,-3.6,-3.6
Temple,-3.7,-3.7
Syracuse,-3.8,-3.8
Rice,-3.8,-3.8
BYU,-3.8,-3.8
UNLV,-3.9,-3.9
Middle Tenn,-4.0,-4.0
Utah,-4.0,-4.0
Southern Miss,-4.2,-4.2
Boston College,-4.4,-4.4
E Carolina,-4.5,-4.5
Troy,-4.5,-4.5
Buffalo,-4.6,-4.6
Florida Intl,-4.6,-4.6
Maryland,-4.6,-4.6
Toledo,-4.8,-4.8
Iowa St,-4.9,-4.9
Colorado St,-4.9,-4.9
Indiana,-5.1,-5.1
Houston,-5.2,-5.2
Florida Atlantic,-5.2,-5.2
Bowling Green,-5.3,-5.3
Akron,-5.4,-5.4
Hawai'i,-5.5,-5.5
Marshall,-5.7,-5.7
Louisville,-5.7,-5.7
N Illinois,-5.9,-5.9
UTEP,-6.1,-6.1
C Michigan,-6.1,-6.1
SMU,-6.6,-6.6
UCF,-6.6,-6.6
Arkansas St,-6.7,-6.7
Louisiana,-6.8,-6.8
Ohio,-6.8,-6.8
Fresno St,-7.1,-7.1
Memphis,-7.2,-7.2
N Texas,-7.3,-7.3
W Michigan,-7.4,-7.4
Utah St,-7.4,-7.4
Air Force,-7.8,-7.8
Miami OH,-7.8,-7.8
Kent St,-7.9,-7.9
E Michigan,-8.2,-8.2
Nevada,-8.2,-8.2
UAB,-8.3,-8.3
Tulane,-9.3,-9.3
Washington St,-9.6,-9.6
Tulsa,-9.8,-9.8
Louisiana Tech,-9.8,-9.8
Ball St,-10.0,-10.0
San Jose St,-10.3,-10.3
Wyoming,-10.5,-10.5
UL Monroe,-11.1,-11.1
Army,-11.2,-11.2
New Mexico St,-11.8,-11.8
W Kentucky,-13.4,-13.4
San Diego St,-13.5,-13.5
Idaho,-15.8,-15.8
