team,L3,Year
South Carolina,95.0,95.0
Arizona,121.7,103.3
Boston College,112.0,112.0
Colorado,115.0,115.0
Mississippi St,130.7,130.7
Utah,128.7,138.3
Florida,140.7,140.7
Akron,166.0,143.3
Miami OH,145.0,145.0
USC,145.5,145.5
Washington St,146.3,146.3
Tulane,150.3,150.3
Oregon St,153.3,153.3
Wyoming,154.7,154.7
TCU,156.7,156.7
New Mexico St,159.0,159.0
Penn St,160.7,160.7
Georgia Tech,163.0,163.0
Clemson,166.0,166.0
Troy,169.5,169.5
Ohio St,170.3,170.3
San Jose St,171.7,171.7
Arkansas,172.0,172.0
Louisiana,174.0,174.0
Tennessee,174.0,174.0
Virginia Tech,174.7,174.7
Ball St,175.0,175.0
Rutgers,175.3,175.3
Auburn,188.7,175.5
Wake Forest,175.7,175.7
E Carolina,188.3,176.0
Kansas,176.7,176.7
Iowa St,178.0,178.0
Ohio,201.3,178.8
Iowa,181.0,181.0
E Michigan,183.0,183.0
Texas A&M,184.3,184.3
Army,185.0,185.0
Temple,224.0,186.5
Kansas St,187.0,187.0
Alabama,188.3,188.3
UConn,188.7,188.7
BYU,189.7,189.7
Kent St,191.0,191.0
North Carolina,192.0,192.0
California,195.7,195.7
Houston,198.7,198.7
Duke,200.5,200.5
Mississippi,201.0,201.0
Tulsa,202.0,202.0
LSU,202.5,202.5
Baylor,202.7,202.7
UNLV,204.0,203.8
Arizona St,205.0,205.0
Pittsburgh,205.3,205.3
Northwestern,208.3,208.3
Hawai'i,209.5,209.5
San Diego St,210.0,210.0
West Virginia,211.0,211.0
W Kentucky,214.5,214.5
Notre Dame,215.3,215.3
Southern Miss,244.0,215.8
S Florida,216.0,216.0
Michigan St,201.3,217.0
Florida St,217.0,217.0
Michigan,219.0,219.0
Arkansas St,220.0,220.0
Toledo,220.3,220.3
Boise St,220.5,220.5
Florida Intl,221.0,221.0
Middle Tenn,252.3,223.3
NC State,223.3,223.3
Utah St,226.7,225.3
Bowling Green,225.7,225.7
UL Monroe,226.7,226.7
Air Force,227.0,227.0
Indiana,229.0,229.0
Louisville,230.0,230.0
Florida Atlantic,216.7,230.3
Wisconsin,230.3,230.3
Virginia,232.0,232.0
Oklahoma St,234.5,234.5
Fresno St,238.0,238.0
Texas Tech,238.5,238.5
Oregon,270.3,239.5
Vanderbilt,238.7,240.0
Idaho,240.3,240.3
N Illinois,242.0,242.0
Georgia,243.0,243.0
Oklahoma,244.0,244.0
Purdue,244.0,244.0
UCLA,249.3,249.3
Kentucky,253.5,253.5
Minnesota,254.0,254.0
Memphis,254.7,254.7
Navy,258.0,258.0
Nebraska,261.0,261.0
Illinois,261.5,261.5
New Mexico,311.3,263.5
Stanford,218.3,264.8
Miami,265.5,265.5
Syracuse,273.0,273.0
Texas,274.3,274.3
UTEP,277.3,277.3
Rice,261.7,277.8
Missouri,289.3,289.3
Buffalo,321.7,291.0
UCF,291.5,291.5
Colorado St,297.0,297.0
Washington,298.7,298.7
C Michigan,305.0,305.0
N Texas,311.7,311.7
Cincinnati,315.0,315.0
W Michigan,325.3,325.3
Maryland,329.7,329.7
SMU,332.7,332.7
UAB,333.7,333.7
Louisiana Tech,334.5,334.5
Marshall,335.0,335.0
Nevada,408.0,408.0
