team,L3,Year
USC,5.0,5.0
Florida,6.3,6.3
Kentucky,8.0,8.0
TCU,8.0,8.0
Iowa,8.7,8.7
Boston College,8.7,8.7
BYU,9.0,9.0
Alabama,9.0,9.3
Penn St,10.0,10.0
Auburn,13.7,10.3
Texas,11.0,11.0
Georgia,11.3,11.3
Florida St,12.0,12.0
LSU,12.0,12.0
Northwestern,12.7,12.7
South Carolina,12.7,12.7
Texas Tech,13.0,13.0
Wisconsin,13.7,13.7
Michigan St,5.7,13.8
Nebraska,14.3,14.3
Georgia Tech,14.3,14.3
Wake Forest,14.7,14.7
Arizona,20.7,15.5
Colorado,15.5,15.5
Kansas,15.7,15.7
UConn,15.7,15.7
Minnesota,15.7,15.7
North Carolina,16.0,16.0
Vanderbilt,18.3,17.0
Notre Dame,17.7,17.7
Arkansas St,18.3,18.3
Utah,18.0,19.3
Tulane,19.3,19.3
Boise St,19.5,19.5
Ohio St,19.7,19.7
E Carolina,19.0,19.8
Tennessee,20.0,20.0
Oklahoma,20.0,20.0
Air Force,20.3,20.3
Virginia Tech,20.3,20.3
West Virginia,20.5,20.5
Tulsa,20.7,20.7
Pittsburgh,21.0,21.0
Mississippi St,21.0,21.0
Louisiana Tech,21.5,21.5
Clemson,21.5,21.5
Michigan,22.0,22.0
Kansas St,22.0,22.0
Arizona St,22.3,22.3
S Florida,22.3,22.3
Ball St,22.3,22.3
Troy,22.5,22.5
San Jose St,22.7,22.7
California,23.0,23.0
Temple,29.0,23.5
Ohio,24.3,23.5
Middle Tenn,21.7,24.0
Oregon,29.0,24.3
Miami,24.5,24.5
Fresno St,24.7,24.7
Maryland,25.0,25.0
Oklahoma St,25.0,25.0
Mississippi,25.7,25.7
Bowling Green,26.3,26.3
Iowa St,26.3,26.3
Southern Miss,28.3,26.5
Missouri,26.7,26.7
Texas A&M,27.0,27.0
UNLV,31.0,27.5
Akron,24.0,27.5
Indiana,27.5,27.5
Duke,27.5,27.5
Stanford,27.3,27.5
Louisville,28.0,28.0
San Diego St,28.0,28.0
NC State,28.3,28.3
Buffalo,32.3,28.5
Army,28.5,28.5
Purdue,28.5,28.5
UL Monroe,28.7,28.7
Wyoming,29.0,29.0
Oregon St,29.3,29.3
Baylor,29.7,29.7
N Illinois,30.0,30.0
Rutgers,30.3,30.3
Marshall,31.3,31.3
Colorado St,31.5,31.5
Miami OH,31.7,31.7
Navy,32.3,32.3
UCF,32.5,32.5
Louisiana,32.7,32.7
Florida Intl,33.0,33.0
Memphis,33.3,33.3
W Michigan,33.7,33.7
Illinois,34.5,34.5
New Mexico,37.3,34.5
Florida Atlantic,29.3,35.0
New Mexico St,35.5,35.5
Cincinnati,36.0,36.0
W Kentucky,36.0,36.0
Toledo,37.7,37.7
Kent St,37.7,37.7
UCLA,38.0,38.0
Arkansas,38.0,38.0
Rice,41.7,38.0
Houston,38.3,38.3
C Michigan,38.7,38.7
UTEP,39.3,39.3
Utah St,47.0,42.0
Washington,42.3,42.3
Syracuse,42.3,42.3
UAB,43.0,43.0
E Michigan,44.7,44.7
N Texas,47.3,47.3
Virginia,48.5,48.5
SMU,49.0,49.0
Washington St,50.0,50.0
Hawai'i,50.5,50.5
Nevada,52.0,52.0
Idaho,54.3,54.3
