team,L3,Year
Mississippi,52.0,52.0
Texas,49.7,46.8
Alabama,46.0,46.0
Pittsburgh,44.3,44.3
Cincinnati,43.5,43.5
Coastal Car,43.3,43.3
Ohio St,42.7,43.3
Texas Tech,42.3,42.3
Georgia,52.7,42.0
Michigan,38.0,40.3
Wyoming,39.7,39.7
Marshall,39.0,39.0
Army,37.7,39.0
SMU,38.7,38.7
UCLA,36.7,38.5
Memphis,38.0,38.0
Wake Forest,38.0,38.0
Boston College,38.0,38.0
Auburn,38.0,38.0
North Carolina,46.7,37.5
Oregon St,37.0,37.0
Fresno St,34.0,36.8
Duke,36.7,36.7
E Michigan,36.0,36.0
Florida,36.3,36.0
Arkansas,35.0,35.8
Oregon,35.7,35.7
UCF,35.5,35.5
Notre Dame,33.3,35.3
Baylor,35.0,35.0
LSU,34.7,34.7
TCU,34.0,34.0
Air Force,33.0,33.0
San Diego St,33.0,33.0
W Kentucky,33.0,33.0
Boise St,33.7,33.0
Michigan St,33.0,33.0
Virginia,32.7,32.7
USC,33.3,32.5
Louisville,32.3,32.3
Kentucky,32.0,32.0
Missouri,32.0,32.0
UTSA,31.7,31.7
Louisiana Tech,31.7,31.7
Louisiana,31.7,31.7
Iowa St,31.3,31.3
Houston,31.0,31.0
Washington,31.0,31.0
Rutgers,30.3,30.3
Arizona St,29.7,29.7
Penn St,29.3,29.3
App State,29.0,29.0
Arkansas St,29.0,29.0
Maryland,29.0,29.0
Liberty,29.0,29.0
Iowa,27.0,28.8
Tennessee,28.7,28.7
Stanford,35.7,28.5
Mississippi St,26.0,28.3
BYU,29.3,28.0
Tulsa,28.0,28.0
Charlotte,27.3,27.3
Kansas St,27.3,27.3
NC State,27.3,27.3
W Michigan,27.0,27.0
Oklahoma St,26.7,26.7
S Alabama,26.5,26.5
Oklahoma,26.3,26.3
Northwestern,26.3,26.3
Purdue,25.0,26.3
Utah St,26.0,26.0
E Carolina,26.0,26.0
Tulane,25.7,25.7
Minnesota,23.7,25.5
C Michigan,25.3,25.3
N Illinois,25.0,25.0
UAB,25.0,25.0
Florida St,25.0,25.0
Georgia Tech,24.7,24.7
Virginia Tech,24.3,24.3
California,24.3,24.3
Utah,24.0,24.0
Texas A&M,18.0,23.8
Hawai'i,27.0,22.8
Middle Tenn,22.0,22.0
Florida Intl,21.7,21.7
Nebraska,21.3,21.5
Texas St,21.3,21.3
West Virginia,21.3,21.3
Indiana,21.0,21.0
UTEP,21.0,21.0
Buffalo,21.0,21.0
Temple,20.7,20.7
Kansas,20.7,20.7
Old Dominion,20.3,20.3
Illinois,13.3,20.0
Syracuse,20.0,20.0
Florida Atlantic,19.7,19.7
UL Monroe,19.5,19.5
Nevada,19.5,19.5
Colorado St,19.0,19.0
Wisconsin,19.0,19.0
Toledo,19.0,19.0
Miami,18.3,18.3
Georgia St,20.3,17.8
Troy,16.7,16.7
Washington St,16.7,16.7
Miami OH,16.7,16.7
UMass,19.7,16.5
Arizona,16.3,16.3
Vanderbilt,15.7,15.7
New Mexico,15.7,15.7
S Florida,15.7,15.7
New Mexico St,18.7,14.8
South Carolina,14.3,14.3
UNLV,14.3,14.3
Akron,13.7,13.7
Bowling Green,13.0,13.0
Clemson,12.7,12.7
Ball St,12.3,12.3
Georgia So,12.0,12.0
N Texas,11.7,11.7
Kent St,11.0,11.0
UConn,14.3,10.8
Southern Miss,10.0,10.0
Navy,10.0,10.0
Ohio,9.7,9.7
San Jose St,9.0,9.0
Rice,8.0,8.0
Colorado,6.7,6.7
