team,L3,Year
LSU,12.6,12.6
Texas A&M,11.9,11.9
Missouri,11.2,11.2
Georgia,10.8,10.8
Alabama,9.9,9.9
Michigan,9.8,9.8
Iowa St,9.5,9.5
Michigan St,9.4,9.4
Penn St,9.1,9.1
Kentucky,9.0,9.0
Florida,8.5,8.5
Texas Tech,7.7,7.7
Oklahoma,7.7,7.7
South Carolina,7.5,7.5
Mississippi St,7.5,7.5
Clemson,7.0,7.0
UCLA,7.0,7.0
Purdue,7.0,7.0
Stanford,6.7,6.7
Northwestern,6.6,6.6
Iowa,6.3,6.3
Texas,6.0,6.0
Auburn,6.0,6.0
TCU,5.9,5.9
West Virginia,5.6,5.6
Pittsburgh,5.3,5.3
Utah,5.1,5.1
Ohio St,5.0,5.0
Notre Dame,5.0,5.0
Washington,4.7,4.7
Duke,4.6,4.6
Arizona St,4.4,4.4
Kansas St,4.1,4.1
Nebraska,4.0,4.0
USC,3.8,3.8
Miami,3.5,3.5
Vanderbilt,3.4,3.4
Tennessee,3.3,3.3
Wisconsin,2.9,2.9
Mississippi,2.8,2.8
NC State,2.6,2.6
Boston College,2.3,2.3
North Carolina,2.1,2.1
Oklahoma St,1.8,1.8
Indiana,1.8,1.8
Maryland,1.7,1.7
Virginia Tech,1.5,1.5
Georgia Tech,1.4,1.4
Florida St,1.3,1.3
BYU,1.1,1.1
Baylor,0.8,0.8
Syracuse,0.7,0.7
Minnesota,0.5,0.5
SMU,0.4,0.4
Virginia,0.3,0.3
Army,0.1,0.1
Washington St,-0.1,-0.1
Oregon,-0.4,-0.4
Temple,-0.6,-0.6
Arizona,-0.7,-0.7
N Illinois,-0.9,-0.9
California,-1.1,-1.1
Colorado,-1.2,-1.2
Wake Forest,-1.4,-1.4
Kansas,-1.7,-1.7
Boise St,-1.8,-1.8
Tulane,-1.8,-1.8
Air Force,-1.8,-1.8
Arkansas,-2.3,-2.3
App State,-2.3,-2.3
Utah St,-2.3,-2.3
Navy,-2.8,-2.8
San Diego St,-2.9,-2.9
Oregon St,-3.1,-3.1
Florida Atlantic,-3.2,-3.2
Nevada,-3.3,-3.3
E Michigan,-3.8,-3.8
Cincinnati,-3.8,-3.8
Toledo,-4.1,-4.1
UCF,-4.4,-4.4
Louisville,-4.4,-4.4
Rutgers,-4.8,-4.8
Miami OH,-4.9,-4.9
Fresno St,-5.0,-5.0
Memphis,-5.2,-5.2
Houston,-5.3,-5.3
Buffalo,-5.5,-5.5
Louisiana Tech,-5.5,-5.5
Illinois,-6.0,-6.0
Ohio,-6.4,-6.4
Wyoming,-6.4,-6.4
W Michigan,-6.7,-6.7
Tulsa,-6.8,-6.8
Middle Tenn,-7.1,-7.1
C Michigan,-7.4,-7.4
Akron,-7.5,-7.5
Louisiana,-7.9,-7.9
Arkansas St,-8.1,-8.1
Coastal Car,-8.4,-8.4
Marshall,-8.5,-8.5
E Carolina,-8.9,-8.9
N Texas,-9.0,-9.0
New Mexico,-9.1,-9.1
Georgia So,-9.2,-9.2
Old Dominion,-9.4,-9.4
Troy,-9.5,-9.5
S Florida,-9.8,-9.8
UL Monroe,-9.8,-9.8
S Alabama,-10.3,-10.3
Bowling Green,-10.4,-10.4
Ball St,-10.5,-10.5
Kent St,-10.6,-10.6
UConn,-11.0,-11.0
UNLV,-11.1,-11.1
Hawai'i,-11.2,-11.2
UAB,-11.2,-11.2
Colorado St,-11.3,-11.3
Liberty,-11.5,-11.5
San Jose St,-11.6,-11.6
Florida Intl,-11.9,-11.9
Charlotte,-12.0,-12.0
UMass,-12.2,-12.2
W Kentucky,-12.5,-12.5
Georgia St,-12.6,-12.6
Southern Miss,-12.7,-12.7
UTSA,-13.2,-13.2
New Mexico St,-14.8,-14.8
UTEP,-15.9,-15.9
Rice,-16.5,-16.5
Texas St,-17.6,-17.6
