team,L3,Year
Oregon,60.0,60.0
Oklahoma St,57.0,57.0
Nevada,51.5,51.5
Stanford,51.5,51.5
Nebraska,47.7,47.7
Alabama,44.7,44.7
Kentucky,44.3,44.3
E Carolina,42.3,42.3
Boise St,42.0,42.0
California,41.5,41.5
Ohio St,41.3,41.3
Utah,40.3,40.3
Virginia Tech,39.5,39.5
Wake Forest,39.0,39.0
Indiana,38.0,38.0
Texas A&M,37.5,37.5
TCU,37.5,37.5
Arizona,37.5,37.5
Tulsa,36.7,36.7
Oklahoma,35.0,35.0
Fresno St,34.5,34.5
Florida,34.3,34.3
Michigan St,34.0,34.0
Troy,33.7,33.7
Texas Tech,33.7,33.7
Houston,33.5,33.5
UTEP,33.0,33.0
USC,32.7,32.7
San Diego St,32.5,32.5
Auburn,32.0,32.0
Arkansas,31.0,31.0
Iowa,31.0,31.0
C Michigan,31.0,31.0
Texas,30.7,30.7
Duke,30.5,30.5
Bowling Green,30.3,30.3
SMU,30.0,30.0
Air Force,29.5,29.5
Clemson,29.5,29.5
Wisconsin,29.3,29.3
Michigan,29.0,29.0
NC State,29.0,29.0
South Carolina,29.0,29.0
Kansas St,29.0,29.0
LSU,28.7,28.7
Georgia,28.3,28.3
Oregon St,28.0,28.0
Arkansas St,28.0,28.0
Army,27.7,27.7
West Virginia,27.5,27.5
Georgia Tech,27.5,27.5
Hawai'i,26.7,26.7
Northwestern,26.5,26.5
Washington,26.3,26.3
Boston College,26.0,26.0
Notre Dame,26.0,26.0
Florida St,25.5,25.5
Navy,25.5,25.5
Missouri,25.0,25.0
Florida Atlantic,24.5,24.5
Syracuse,24.5,24.5
Pittsburgh,24.0,24.0
Utah St,24.0,24.0
North Carolina,24.0,24.0
UAB,24.0,24.0
Miami,24.0,24.0
Miami OH,23.7,23.7
Idaho,23.5,23.5
Mississippi St,23.3,23.3
UCF,22.5,22.5
Minnesota,22.5,22.5
Louisville,22.0,22.0
Baylor,22.0,22.0
Kansas,22.0,22.0
Southern Miss,22.0,22.0
Temple,21.5,21.5
E Michigan,20.7,20.7
Rice,20.7,20.7
Colorado,20.7,20.7
Illinois,20.5,20.5
Mississippi,20.5,20.5
Toledo,19.7,19.7
W Kentucky,19.7,19.7
Louisiana Tech,19.5,19.5
Memphis,19.3,19.3
W Michigan,19.0,19.0
Arizona St,19.0,19.0
Rutgers,19.0,19.0
Washington St,19.0,19.0
Louisiana,19.0,19.0
Marshall,18.7,18.7
Iowa St,18.0,18.0
Purdue,18.0,18.0
UCLA,17.7,17.7
Vanderbilt,17.3,17.3
Florida Intl,17.0,17.0
Maryland,17.0,17.0
Middle Tenn,17.0,17.0
Cincinnati,16.5,16.5
N Illinois,16.0,16.0
BYU,15.7,15.7
New Mexico St,15.5,15.5
Tennessee,15.0,15.0
S Florida,14.0,14.0
Virginia,14.0,14.0
N Texas,13.7,13.7
Penn St,13.5,13.5
UL Monroe,13.5,13.5
Tulane,13.0,13.0
UConn,13.0,13.0
Ball St,13.0,13.0
UNLV,12.7,12.7
New Mexico,10.3,10.3
Ohio,10.0,10.0
San Jose St,8.5,8.5
Buffalo,8.0,8.0
Akron,6.5,6.5
Wyoming,6.5,6.5
Kent St,6.5,6.5
Colorado St,6.3,6.3
