team,L3,Year
Miami,37.3,43.8
Boise St,42.0,42.2
Indiana,32.7,40.2
Tulane,40.3,39.3
Jacksonville St,36.3,38.7
Alabama,31.0,38.1
Notre Dame,46.0,38.0
Ohio St,32.0,37.8
SMU,38.0,37.8
J Madison,35.0,37.8
Texas,32.0,37.0
Mississippi,39.0,36.8
UNLV,31.3,36.3
Clemson,23.0,36.3
Texas St,37.7,35.8
N Texas,22.3,35.7
Washington St,37.7,35.4
Oregon,31.0,34.9
Memphis,38.7,34.8
Colorado,41.3,34.4
Army,26.3,34.4
New Mexico,34.7,34.1
Baylor,41.3,34.0
Texas Tech,28.0,33.7
Louisiana,33.3,33.2
Louisville,33.0,33.2
Penn St,32.3,33.0
Iowa St,30.7,32.6
North Carolina,35.7,32.4
E Carolina,47.7,32.0
TCU,35.7,31.9
Tennessee,26.0,31.8
Arizona St,33.7,30.8
Pittsburgh,21.3,30.8
Syracuse,34.0,30.7
South Carolina,35.3,30.6
BYU,24.0,30.6
UCF,37.0,30.3
USC,30.3,30.3
Navy,12.7,30.2
Liberty,31.0,30.1
Utah St,36.7,29.9
UTSA,45.7,29.7
Texas A&M,32.0,29.3
Coastal Car,27.0,29.3
Virginia Tech,22.0,29.1
Marshall,32.0,29.0
Georgia,25.0,28.7
S Alabama,33.3,28.6
Ohio,41.0,28.3
Iowa,33.0,28.2
UConn,27.3,28.2
Kansas St,20.7,28.2
W Michigan,31.0,28.2
Kansas,29.7,28.2
California,38.3,28.0
Toledo,30.7,27.8
W Kentucky,26.3,27.7
NC State,34.0,27.6
LSU,17.3,27.4
West Virginia,32.3,27.4
Duke,29.0,26.9
Georgia So,24.3,26.8
Buffalo,36.0,26.6
S Florida,36.7,26.4
San Jose St,18.3,26.4
E Michigan,19.7,26.3
Arkansas,33.0,26.3
Cincinnati,21.3,26.2
Florida,21.3,26.1
Old Dominion,33.0,26.1
Oklahoma St,20.7,26.0
Wake Forest,29.0,25.8
Fresno St,27.0,25.8
Missouri,20.0,25.7
Bowling Green,31.7,25.6
Ball St,31.3,25.3
App State,28.3,25.1
Illinois,21.3,25.1
Maryland,19.3,25.1
Vanderbilt,16.0,25.0
Sam Houston,14.0,24.7
Boston College,30.7,24.4
Mississippi St,28.0,24.4
Rutgers,25.7,24.3
Minnesota,30.7,24.3
Miami OH,35.7,24.3
Georgia Tech,15.7,24.2
Virginia,17.3,23.8
Florida Intl,24.0,23.7
Wisconsin,12.0,23.6
UAB,33.3,22.9
Arizona,21.7,22.7
N Illinois,31.3,22.7
Arkansas St,26.7,22.7
Auburn,26.3,22.6
Nebraska,19.0,22.0
Colorado St,26.3,22.0
Nevada,18.3,21.8
Troy,32.3,21.8
Louisiana Tech,17.3,21.6
Oregon St,6.7,21.6
Washington,21.0,21.4
Oklahoma,15.3,21.3
Tulsa,32.7,21.3
Wyoming,28.0,21.2
Charlotte,18.3,21.0
Michigan,18.7,20.4
Georgia St,18.0,20.3
Stanford,30.0,20.1
Florida Atlantic,16.7,20.0
Utah,19.7,19.8
UL Monroe,18.0,19.8
C Michigan,10.0,19.2
Temple,19.3,19.1
San Diego St,20.0,19.0
Kentucky,16.0,19.0
UCLA,22.0,18.8
UTEP,22.0,18.7
New Mexico St,14.7,18.3
Hawai'i,19.3,17.7
Kennesaw St,22.0,17.6
Akron,23.7,17.2
UMass,19.0,17.1
Michigan St,14.3,17.1
Air Force,22.3,17.0
Northwestern,15.7,16.6
Rice,18.0,16.4
Middle Tenn,19.0,15.6
Kent St,9.3,14.0
Houston,14.7,14.0
Purdue,10.0,13.7
Florida St,9.3,13.3
Southern Miss,7.0,12.7
