team,L3,Year
Miami,321.0,373.1
Mississippi,378.7,347.6
San Jose St,375.0,345.9
N Texas,301.3,345.1
Syracuse,331.7,343.4
TCU,325.3,333.1
LSU,302.0,316.6
Colorado,318.0,308.6
UTSA,376.3,303.9
Maryland,288.0,302.1
Texas,272.0,288.5
Georgia,280.7,288.1
USC,286.7,288.0
Louisville,252.7,285.6
California,324.7,284.3
Utah St,232.3,281.2
Pittsburgh,288.3,276.9
Clemson,242.3,276.1
Oklahoma St,259.3,275.4
Oregon,231.7,271.5
App State,245.7,271.3
UAB,327.0,271.2
Texas Tech,256.7,271.0
Memphis,304.0,269.6
Iowa St,305.3,267.8
E Carolina,308.7,267.8
Ohio St,229.7,267.6
Middle Tenn,266.3,265.6
Arizona,262.7,265.4
Indiana,197.7,265.2
Washington St,270.3,264.6
Arkansas,276.0,263.4
Texas St,236.7,262.0
W Kentucky,241.7,258.7
Georgia St,274.7,257.8
SMU,287.3,257.6
Louisiana,276.3,257.1
Washington,187.7,254.9
Penn St,225.0,254.1
Wake Forest,253.0,250.6
Toledo,237.0,245.9
S Alabama,242.3,245.6
Georgia So,235.0,245.3
New Mexico,171.0,242.0
Fresno St,240.3,242.0
North Carolina,212.0,241.4
Virginia,207.7,240.6
E Michigan,258.0,240.3
Baylor,264.3,240.0
Hawai'i,262.7,239.1
Alabama,187.7,238.6
Mississippi St,207.7,238.0
Ball St,276.3,236.7
J Madison,197.0,235.6
UCLA,230.0,235.3
Auburn,238.3,234.9
Cincinnati,175.0,232.8
NC State,254.7,231.9
Duke,288.3,231.2
Boise St,242.3,229.8
Bowling Green,190.0,228.4
Louisiana Tech,179.7,227.2
Michigan St,224.7,226.4
Tulsa,299.7,224.7
Kansas St,249.7,224.4
Miami OH,220.7,224.1
Rice,191.0,223.6
BYU,213.0,221.4
Rutgers,263.7,220.1
Minnesota,265.0,220.1
Arkansas St,212.7,219.7
Nebraska,184.0,217.8
Akron,246.7,217.0
Coastal Car,207.7,216.3
Georgia Tech,209.3,214.1
South Carolina,278.3,213.7
Illinois,206.0,212.3
Temple,189.3,210.5
Missouri,150.7,210.3
Arizona St,246.7,208.9
Tennessee,223.7,208.8
Florida Intl,223.3,207.6
Florida,157.0,205.6
Tulane,204.7,204.9
Kansas,224.3,204.1
UCF,240.3,203.7
Utah,189.7,202.8
S Florida,204.7,202.6
Troy,253.7,201.8
Texas A&M,232.0,200.3
San Diego St,171.0,199.3
Nevada,256.7,199.0
Notre Dame,222.3,199.0
Jacksonville St,168.7,197.3
West Virginia,197.0,197.2
UTEP,187.7,197.2
Florida Atlantic,254.0,197.0
Vanderbilt,154.7,196.9
Old Dominion,275.0,194.1
Charlotte,171.7,193.6
Oregon St,179.3,192.1
Wyoming,218.7,192.0
Wisconsin,150.0,191.6
Ohio,219.0,187.1
UConn,126.3,185.9
UNLV,205.3,185.4
W Michigan,198.3,185.3
Virginia Tech,176.0,184.6
Colorado St,165.7,182.8
Liberty,140.7,182.5
Buffalo,243.7,181.9
UMass,147.0,179.3
Florida St,120.7,178.4
Boston College,155.3,176.4
Stanford,244.7,176.0
Oklahoma,185.0,172.4
Marshall,214.7,171.2
Northwestern,207.7,171.1
Kentucky,170.3,169.0
Sam Houston,139.3,168.7
Purdue,205.0,164.0
Southern Miss,106.0,162.8
N Illinois,177.3,159.6
Houston,121.0,152.9
C Michigan,91.7,150.1
Kent St,86.0,148.0
Kennesaw St,138.7,134.7
Michigan,149.3,134.6
UL Monroe,140.7,131.1
Iowa,143.3,126.3
New Mexico St,83.7,120.1
Navy,63.7,119.1
Air Force,81.7,97.6
Army,70.0,88.5
