team,L3,Year
Arizona,125.3,118.8
New Mexico St,124.3,124.3
South Carolina,177.0,134.0
Boston College,140.0,138.5
Wake Forest,140.7,144.5
Georgia Tech,148.0,146.5
Texas A&M,143.0,148.6
Tulane,139.0,150.0
Colorado,141.3,152.8
Miami OH,174.0,153.3
Tennessee,114.3,153.8
Auburn,148.0,154.3
Wyoming,173.7,156.8
Kentucky,158.7,157.0
USC,160.7,159.3
Mississippi St,159.0,163.3
Penn St,154.3,164.6
Washington St,171.3,164.8
Florida,189.0,165.4
Clemson,168.0,168.0
Ball St,159.7,169.0
Ohio St,184.0,169.0
Rutgers,156.0,171.0
Utah,180.0,173.2
Akron,180.7,175.3
San Diego St,155.7,176.0
Pittsburgh,156.3,176.4
Oregon St,194.0,177.6
Virginia Tech,192.3,179.4
Air Force,214.3,179.8
West Virginia,165.3,184.8
San Jose St,174.7,185.0
UConn,190.7,186.0
Wisconsin,155.0,186.2
Houston,141.7,186.3
Louisiana,194.3,187.2
W Kentucky,200.0,188.3
E Michigan,218.7,190.0
BYU,186.3,190.5
North Carolina,175.0,192.0
Florida St,192.3,192.3
LSU,193.3,193.3
Oklahoma,178.7,193.8
Hawai'i,208.0,193.8
Louisville,194.0,194.0
N Illinois,160.7,195.0
California,182.0,195.4
TCU,242.3,195.8
Troy,197.7,197.7
Arkansas,174.3,198.3
Kansas,241.7,199.5
Toledo,190.3,200.2
Temple,234.0,201.7
Iowa,199.0,202.2
Arizona St,231.0,203.3
Duke,191.3,206.3
Fresno St,207.0,206.8
Alabama,244.0,211.3
Vanderbilt,193.7,211.6
Ohio,280.3,212.4
Bowling Green,189.0,212.8
UL Monroe,255.7,213.0
Iowa St,228.7,213.3
UNLV,208.3,214.2
Boise St,214.3,214.3
Virginia,173.7,215.3
Northwestern,253.3,215.8
Army,232.7,216.0
Kent St,253.7,216.2
Arkansas St,233.3,217.5
Michigan St,228.0,218.3
Texas Tech,220.0,220.0
Middle Tenn,251.3,220.2
E Carolina,297.3,220.6
S Florida,194.7,223.0
Southern Miss,250.0,225.8
UCLA,203.7,227.4
Colorado St,232.7,228.0
Minnesota,184.7,228.2
Georgia,228.0,233.5
Memphis,210.7,234.4
Florida Intl,217.7,236.0
Notre Dame,228.0,237.4
Florida Atlantic,197.3,237.8
Illinois,210.3,238.5
Miami,232.7,238.5
Michigan,227.7,238.6
Tulsa,262.3,239.0
Oklahoma St,292.3,239.8
Utah St,234.0,240.6
Nebraska,219.0,243.0
Texas,232.7,244.0
Navy,195.0,245.6
Purdue,262.0,245.8
Syracuse,256.7,246.3
Baylor,255.0,246.3
Indiana,258.0,248.3
W Michigan,200.7,248.8
Mississippi,239.0,249.8
New Mexico,307.3,251.2
UTEP,251.3,251.4
Kansas St,312.7,259.5
Rice,263.0,259.8
Washington,244.0,262.2
Buffalo,292.0,263.2
Cincinnati,222.3,265.5
Oregon,340.3,265.5
Marshall,213.3,267.4
Maryland,219.7,273.2
Stanford,249.7,273.8
NC State,304.3,274.6
SMU,202.3,275.6
Idaho,304.0,281.8
UAB,240.3,288.0
Missouri,235.7,289.5
C Michigan,298.7,296.3
N Texas,258.0,300.0
UCF,290.7,304.5
Louisiana Tech,333.7,333.7
Nevada,379.7,359.0
