team,L3,Year
Alabama,15.3,15.3
Tennessee,14.5,14.5
Texas,12.1,12.1
LSU,11.6,11.6
Georgia,11.1,11.1
Ohio St,10.3,10.3
Kansas St,10.1,10.1
Penn St,9.8,9.8
Texas Tech,9.6,9.6
Oklahoma,8.8,8.8
Oklahoma St,8.7,8.7
Florida,8.7,8.7
Michigan St,8.5,8.5
Mississippi St,8.2,8.2
Iowa St,8.0,8.0
Notre Dame,7.7,7.7
TCU,7.4,7.4
Kansas,7.4,7.4
Baylor,7.2,7.2
Texas A&M,7.1,7.1
West Virginia,7.1,7.1
Auburn,6.8,6.8
Florida St,6.6,6.6
Arkansas,6.4,6.4
Utah,6.1,6.1
Clemson,6.0,6.0
Iowa,5.6,5.6
Wisconsin,5.6,5.6
Oregon,5.6,5.6
Purdue,5.5,5.5
Michigan,5.4,5.4
Kentucky,5.3,5.3
Washington St,5.1,5.1
NC State,5.0,5.0
Louisville,5.0,5.0
Syracuse,4.8,4.8
Stanford,4.1,4.1
Wake Forest,3.8,3.8
USC,3.7,3.7
Missouri,3.6,3.6
Maryland,3.5,3.5
Oregon St,3.4,3.4
Mississippi,3.0,3.0
SMU,3.0,3.0
Minnesota,2.9,2.9
BYU,2.9,2.9
UCLA,2.5,2.5
Pittsburgh,2.3,2.3
Illinois,2.2,2.2
Indiana,2.1,2.1
South Carolina,2.0,2.0
UCF,1.8,1.8
Houston,1.7,1.7
North Carolina,1.6,1.6
Colorado,1.6,1.6
Memphis,1.3,1.3
Northwestern,1.1,1.1
Georgia Tech,0.7,0.7
E Carolina,0.4,0.4
Washington,0.3,0.3
Arizona St,0.1,0.1
Virginia,0.1,0.1
Arizona,0.0,0.0
Cincinnati,-0.1,-0.1
California,-0.3,-0.3
Nebraska,-0.9,-0.9
Tulane,-1.1,-1.1
Vanderbilt,-1.5,-1.5
Troy,-1.7,-1.7
Rutgers,-1.8,-1.8
Miami,-1.9,-1.9
Navy,-2.1,-2.1
S Florida,-2.4,-2.4
App State,-2.7,-2.7
Duke,-3.0,-3.0
Old Dominion,-3.0,-3.0
Virginia Tech,-3.0,-3.0
UTSA,-3.0,-3.0
Georgia St,-3.1,-3.1
J Madison,-3.2,-3.2
Boston College,-3.2,-3.2
Marshall,-3.5,-3.5
Liberty,-3.6,-3.6
Georgia So,-4.0,-4.0
Tulsa,-4.2,-4.2
S Alabama,-5.1,-5.1
Boise St,-5.5,-5.5
Arkansas St,-5.7,-5.7
Coastal Car,-5.7,-5.7
Southern Miss,-5.7,-5.7
Fresno St,-6.0,-6.0
UAB,-6.3,-6.3
Kent St,-6.3,-6.3
N Texas,-6.7,-6.7
C Michigan,-7.0,-7.0
Army,-7.1,-7.1
Toledo,-7.1,-7.1
Florida Atlantic,-7.3,-7.3
UL Monroe,-7.5,-7.5
W Kentucky,-7.6,-7.6
UNLV,-7.9,-7.9
N Illinois,-7.9,-7.9
Ohio,-8.1,-8.1
Louisiana,-8.2,-8.2
Middle Tenn,-8.3,-8.3
Buffalo,-8.3,-8.3
San Diego St,-8.5,-8.5
Miami OH,-9.0,-9.0
Air Force,-9.1,-9.1
Bowling Green,-9.2,-9.2
W Michigan,-9.6,-9.6
Wyoming,-9.6,-9.6
Texas St,-9.8,-9.8
Temple,-10.1,-10.1
San Jose St,-10.4,-10.4
Utah St,-10.4,-10.4
Rice,-10.5,-10.5
Akron,-10.8,-10.8
Ball St,-10.9,-10.9
Louisiana Tech,-11.3,-11.3
E Michigan,-11.4,-11.4
Charlotte,-11.8,-11.8
UTEP,-12.0,-12.0
UConn,-12.1,-12.1
Colorado St,-12.5,-12.5
New Mexico,-13.8,-13.8
Nevada,-14.5,-14.5
Hawai'i,-15.6,-15.6
UMass,-16.9,-16.9
Florida Intl,-17.0,-17.0
New Mexico St,-20.2,-20.2
