team,L3,Year
TCU,51.7,48.0
Baylor,49.3,47.6
Ohio St,47.3,45.6
Michigan St,45.3,45.6
Marshall,43.0,45.6
Oregon,49.7,43.4
Nebraska,38.3,41.6
Oklahoma,40.0,41.5
W Kentucky,38.0,41.1
Georgia,33.0,40.5
California,40.0,40.3
Georgia So,52.7,39.6
Mississippi St,33.3,39.1
Auburn,33.3,38.8
Florida St,37.0,38.6
Wisconsin,42.3,37.1
Louisiana Tech,39.0,36.9
Georgia Tech,44.7,36.8
Alabama,35.7,36.5
Arizona,30.7,36.4
Kansas St,34.0,35.9
Notre Dame,42.0,35.4
South Carolina,38.3,35.3
USC,40.3,34.9
Boise St,47.7,34.9
Cincinnati,37.7,34.8
West Virginia,35.0,33.9
UAB,23.3,33.8
UCLA,31.0,33.7
E Carolina,23.0,33.6
Duke,34.0,33.4
W Michigan,36.3,33.3
North Carolina,32.0,32.9
Arizona St,23.0,32.9
Memphis,37.3,32.4
Toledo,30.7,32.3
Miami,44.0,32.0
Arkansas St,45.3,32.0
Texas A&M,13.7,31.9
Mississippi,24.0,31.8
BYU,30.7,31.8
Bowling Green,27.0,31.6
Old Dominion,38.0,31.5
Rice,37.7,31.4
Colorado St,33.0,31.4
Arkansas,29.0,31.3
Colorado,29.3,30.9
UMass,37.0,30.8
Utah,23.0,30.1
UTEP,37.0,30.1
Nevada,32.7,30.1
Florida,26.0,30.0
Washington St,23.7,30.0
LSU,27.0,29.9
Iowa,41.3,29.4
Navy,33.7,29.4
Middle Tenn,21.7,29.3
Buffalo,25.3,28.5
N Illinois,32.0,28.3
Texas St,23.0,28.1
App State,39.3,27.7
Missouri,28.7,27.6
Maryland,21.7,27.6
Indiana,18.7,27.6
Air Force,24.7,27.6
Ball St,35.0,27.5
Iowa St,32.0,27.4
Pittsburgh,32.3,27.3
Washington,22.7,27.3
NC State,18.7,27.0
Oklahoma St,11.0,27.0
Texas Tech,24.7,26.8
Illinois,23.3,26.8
Louisiana,36.0,26.6
Louisville,26.0,26.5
Clemson,18.7,26.4
Minnesota,29.0,26.1
Idaho,27.0,26.1
Utah St,27.3,26.0
Boston College,23.0,25.9
New Mexico,25.3,25.8
Oregon St,22.7,25.7
Purdue,27.7,25.6
Kentucky,14.7,25.5
C Michigan,29.0,25.3
Houston,28.7,25.3
Virginia Tech,17.7,25.3
Temple,14.7,25.1
New Mexico St,23.3,24.8
Virginia,16.7,24.4
Florida Atlantic,29.7,24.0
Tulsa,24.7,23.9
Tennessee,22.7,23.9
Fresno St,23.7,23.6
Wyoming,32.0,23.6
UCF,27.7,23.6
Miami OH,20.3,23.3
Georgia St,19.3,22.8
Rutgers,13.7,22.5
N Texas,20.7,22.4
S Alabama,22.0,22.4
Texas,27.3,22.2
Stanford,21.3,22.1
Michigan,21.0,21.9
San Jose St,29.7,21.7
Penn St,18.7,21.3
UNLV,26.0,20.8
Army,14.7,20.7
Florida Intl,14.3,20.4
Akron,23.3,20.3
San Diego St,19.3,19.9
Vanderbilt,24.3,19.8
Syracuse,17.7,19.3
Hawai'i,14.0,19.0
Southern Miss,21.3,18.9
Northwestern,13.7,18.4
UTSA,12.0,18.1
UL Monroe,16.0,17.4
Ohio,19.0,17.1
S Florida,19.3,17.0
UConn,20.3,16.6
Tulane,13.0,15.7
Troy,12.3,15.6
Kent St,19.7,14.1
Kansas,18.3,13.7
Wake Forest,9.0,13.6
E Michigan,12.7,12.3
SMU,12.3,7.0
