team,L3,Year
LSU,32.3,26.8
Oregon St,27.7,27.7
Boston College,54.3,41.3
Oklahoma,54.0,44.3
Florida,56.7,54.5
Penn St,74.0,54.8
Cincinnati,57.3,57.3
Ohio St,58.3,58.3
USC,64.3,64.3
Kansas St,67.5,67.5
Georgia Tech,68.3,68.3
Wyoming,97.0,74.5
Florida St,74.7,74.7
Boise St,84.0,84.0
UCLA,96.7,85.5
New Mexico,86.7,86.7
West Virginia,105.3,87.0
Texas,74.7,87.3
Wisconsin,88.0,88.0
Iowa,111.0,88.5
Illinois,89.0,89.0
UConn,92.0,92.0
BYU,116.0,95.0
Michigan St,123.7,95.8
Pittsburgh,99.3,99.3
S Florida,102.0,102.0
Arizona St,124.0,103.0
Oklahoma St,91.3,104.0
Miami,124.3,106.0
Air Force,107.0,107.0
California,106.0,107.3
Colorado,92.3,108.5
Auburn,142.3,113.5
Wake Forest,135.3,115.0
Virginia,88.3,120.8
SMU,134.7,121.0
Georgia,124.7,124.7
Baylor,126.0,126.0
UNLV,137.0,127.0
UTEP,127.7,127.7
Arizona,128.0,128.0
TCU,157.0,130.5
Louisiana Tech,131.0,131.0
Arkansas St,133.7,133.7
Minnesota,147.3,135.5
Kansas,136.7,136.7
Vanderbilt,137.5,137.5
Florida Atlantic,177.7,137.8
Iowa St,138.3,138.3
Michigan,142.0,142.0
Southern Miss,145.0,145.0
Rice,145.3,145.3
Indiana,146.0,146.0
UCF,148.0,148.0
Northwestern,148.7,148.7
North Carolina,151.7,151.7
Arkansas,151.7,151.7
W Kentucky,152.0,152.0
Mississippi St,152.7,152.7
New Mexico St,154.0,154.0
Clemson,154.0,154.0
Buffalo,128.0,154.8
E Michigan,155.7,155.7
Washington St,147.0,155.8
Navy,183.3,156.0
Virginia Tech,159.0,159.0
Missouri,160.0,160.0
Texas A&M,160.3,160.3
Rutgers,162.0,162.0
Bowling Green,163.3,163.3
E Carolina,207.3,163.8
Louisville,164.0,164.0
Oregon,114.7,164.8
Army,166.3,166.3
Purdue,168.3,168.3
Alabama,170.3,170.3
N Texas,176.7,176.7
Washington,233.0,176.8
Houston,179.7,179.7
Idaho,180.0,180.0
Colorado St,180.3,180.3
Hawai'i,183.0,183.0
C Michigan,184.7,184.7
Kent St,185.7,185.7
Tennessee,174.3,188.3
Duke,191.7,191.0
Mississippi,215.7,192.8
Memphis,193.5,193.5
Stanford,197.3,197.3
Texas Tech,226.7,198.8
Florida Intl,187.7,199.8
N Illinois,200.7,200.7
Utah St,210.0,200.8
Nebraska,245.7,203.5
Maryland,204.3,204.3
Louisiana,206.0,206.0
Akron,256.3,206.8
Temple,158.7,209.3
Toledo,198.7,210.0
San Jose St,201.3,213.5
Utah,204.3,213.5
Syracuse,189.7,217.8
Tulsa,218.0,218.0
South Carolina,223.3,223.3
San Diego St,226.5,226.5
Ball St,247.3,229.8
Notre Dame,224.0,232.8
Tulane,233.5,233.5
Miami OH,268.7,236.5
UL Monroe,240.3,240.3
Ohio,241.7,241.7
UAB,243.0,243.0
Middle Tenn,253.3,244.0
Kentucky,254.3,254.3
NC State,259.0,259.0
W Michigan,269.7,269.7
Marshall,279.7,279.7
Troy,283.3,300.0
Nevada,308.5,308.5
Fresno St,312.5,312.5
