team,L3,Year
Rutgers,100.0,100.0
South Carolina,115.3,115.3
Fresno St,116.5,116.5
Notre Dame,118.7,119.3
S Florida,125.0,125.0
Ohio St,130.0,130.0
Kansas,130.0,130.0
Maryland,131.7,131.7
LSU,134.3,134.8
Clemson,145.7,145.7
Iowa,124.7,147.0
Marshall,149.7,149.7
Mississippi St,151.7,151.7
Pittsburgh,154.3,154.3
Utah,163.3,154.8
Kent St,159.3,159.3
Iowa St,159.3,159.3
Akron,153.0,160.8
Virginia Tech,165.3,165.3
NC State,167.7,167.7
Michigan St,155.3,170.0
Wyoming,194.7,171.8
Vanderbilt,179.0,179.0
Colorado,163.3,179.8
Miami,180.7,181.3
Michigan,182.3,182.3
Alabama,182.7,182.7
Georgia,185.0,185.0
Troy,195.3,185.8
West Virginia,166.7,186.3
Arizona St,225.3,187.8
Oklahoma,176.0,190.0
Army,191.3,191.3
UConn,191.3,191.3
Penn St,217.7,192.5
Auburn,161.3,193.3
Ball St,219.0,193.8
Houston,196.3,196.3
Hawai'i,196.5,196.5
Colorado St,198.0,198.0
Wisconsin,199.3,199.3
Nebraska,235.3,203.5
Texas Tech,224.0,206.8
Temple,254.3,210.3
San Jose St,193.3,212.5
UNLV,243.0,216.5
TCU,211.7,216.5
Kentucky,217.3,217.3
Boise St,218.0,218.0
Nevada,219.5,219.5
Buffalo,183.7,219.8
E Michigan,220.3,220.3
Texas A&M,222.7,222.7
Texas,207.0,223.3
Kansas St,224.5,224.5
Washington,235.7,226.5
Idaho,227.0,227.0
Florida St,230.7,230.7
Indiana,234.0,234.0
BYU,238.0,234.3
UCF,234.7,234.7
Wake Forest,179.3,236.5
Southern Miss,239.5,239.5
Baylor,240.0,240.0
Ohio,241.0,241.0
Virginia,238.0,241.8
USC,242.3,242.3
Memphis,244.5,244.5
Oregon,250.0,245.0
Bowling Green,245.7,245.7
Oregon St,246.0,246.0
W Kentucky,247.0,247.0
N Illinois,248.3,248.3
Tennessee,254.0,250.8
Purdue,251.7,251.7
Florida,284.7,252.5
Middle Tenn,273.3,253.8
Utah St,293.3,255.3
E Carolina,261.0,257.0
California,254.3,258.5
Miami OH,281.0,260.3
Stanford,261.3,261.3
Northwestern,262.7,262.7
Tulane,263.5,263.5
North Carolina,264.3,264.3
W Michigan,264.7,264.7
Florida Intl,250.0,265.8
Toledo,273.3,266.0
Cincinnati,266.0,266.0
Georgia Tech,266.0,266.0
Louisiana,266.3,266.3
New Mexico St,267.0,267.0
Arkansas,268.7,268.7
Arkansas St,269.7,269.7
Florida Atlantic,297.0,272.5
Duke,265.0,273.3
Washington St,264.0,274.0
Syracuse,325.0,279.3
Illinois,281.7,281.7
Arizona,283.3,283.3
Mississippi,263.7,283.5
Boston College,256.7,284.0
Air Force,284.3,284.3
Missouri,287.0,287.0
UL Monroe,287.7,287.7
Tulsa,290.3,290.3
Navy,323.7,292.5
UCLA,290.3,300.5
UAB,313.5,313.5
Louisville,329.3,329.3
New Mexico,333.3,333.3
San Diego St,340.0,340.0
C Michigan,349.7,349.7
N Texas,359.3,359.3
Oklahoma St,403.0,360.8
SMU,325.0,362.0
UTEP,369.3,369.3
Louisiana Tech,389.0,389.0
Minnesota,406.3,407.8
Rice,412.3,412.3
