team,L3,Year
Florida St,0.0,0.0
Ohio St,0.0,0.0
Kentucky,3.0,3.0
Stanford,3.0,3.0
Florida,3.0,3.0
Missouri,6.0,6.0
Alabama,7.0,7.0
Texas,9.0,9.0
Colorado St,10.0,10.0
Michigan,10.0,10.0
West Virginia,13.0,13.0
BYU,13.0,13.0
W Kentucky,14.0,14.0
New Mexico,14.0,14.0
Mississippi,14.0,14.0
Mississippi St,14.0,14.0
Texas A&M,14.0,14.0
Oklahoma,14.0,14.0
Illinois,15.0,15.0
Bowling Green,15.0,15.0
Pittsburgh,16.0,16.0
Florida Intl,16.0,16.0
Hawai'i,17.0,17.0
Miami OH,17.0,17.0
Northwestern,17.0,17.0
USC,17.0,17.0
Wisconsin,17.0,17.0
Southern Miss,17.0,17.0
Clemson,19.0,19.0
Louisiana Tech,19.0,19.0
Minnesota,19.0,19.0
Ball St,20.0,20.0
S Florida,20.0,20.0
Boise St,21.0,21.0
California,21.0,21.0
Notre Dame,23.0,23.0
Purdue,24.0,24.0
Ohio,24.0,24.0
Boston College,24.0,24.0
N Illinois,26.0,26.0
Middle Tenn,27.0,27.0
Indiana,27.0,27.0
LSU,27.0,27.0
Syracuse,29.0,29.0
Idaho,32.0,32.0
Arkansas St,33.0,33.0
Rice,34.0,34.0
UL Monroe,34.0,34.0
Houston,34.0,34.0
Colorado,34.0,34.0
W Michigan,34.0,34.0
Marshall,34.0,34.0
Oklahoma St,34.0,34.0
Buffalo,35.0,35.0
Georgia,35.0,35.0
Fresno St,36.0,36.0
Wake Forest,36.0,36.0
South Carolina,37.0,37.0
Auburn,38.0,38.0
UCLA,38.0,38.0
Oregon,40.0,40.0
Florida Atlantic,41.0,41.0
N Texas,41.0,41.0
Utah St,42.0,42.0
Akron,42.0,42.0
Troy,43.0,43.0
New Mexico St,44.0,44.0
SMU,46.0,46.0
Tulsa,47.0,47.0
Kent St,48.0,48.0
Baylor,48.0,48.0
Army,49.0,49.0
TCU,50.0,50.0
UNLV,51.0,51.0
E Carolina,56.0,56.0
San Jose St,57.0,57.0
Memphis,59.0,59.0
Louisiana,61.0,61.0
