team,L3,Year
Mississippi St,309.0,309.0
Army,303.0,303.0
N Illinois,289.0,289.0
Oklahoma,246.0,246.0
Wisconsin,241.0,241.0
Ohio,241.0,241.0
UCLA,232.0,232.0
Pittsburgh,231.0,231.0
Texas,229.0,229.0
Utah St,227.0,227.0
Northwestern,227.0,227.0
Ohio St,224.0,224.0
South Carolina,220.0,220.0
TCU,215.0,215.0
Texas A&M,212.0,212.0
Ball St,210.0,210.0
Florida Intl,208.0,208.0
Oklahoma St,208.0,208.0
Illinois,202.0,202.0
Purdue,201.0,201.0
Clemson,197.0,197.0
Florida,197.0,197.0
Michigan,190.0,190.0
Bowling Green,187.0,187.0
Alabama,183.0,183.0
LSU,175.0,175.0
Hawai'i,165.0,165.0
Troy,165.0,165.0
Memphis,164.0,164.0
Missouri,162.0,162.0
Houston,159.0,159.0
Southern Miss,153.0,153.0
California,152.0,152.0
New Mexico,150.0,150.0
Baylor,150.0,150.0
UNLV,146.0,146.0
W Kentucky,141.0,141.0
Stanford,141.0,141.0
Georgia,137.0,137.0
Rice,130.0,130.0
Middle Tenn,130.0,130.0
Boise St,129.0,129.0
Tulsa,129.0,129.0
Buffalo,127.0,127.0
S Florida,126.0,126.0
Syracuse,121.0,121.0
Notre Dame,117.0,117.0
Minnesota,110.0,110.0
Louisiana,108.0,108.0
Boston College,104.0,104.0
Indiana,103.0,103.0
UL Monroe,99.0,99.0
N Texas,97.0,97.0
W Michigan,96.0,96.0
Oregon,95.0,95.0
Kentucky,93.0,93.0
Florida St,92.0,92.0
Colorado St,92.0,92.0
BYU,91.0,91.0
E Carolina,85.0,85.0
Wake Forest,80.0,80.0
SMU,79.0,79.0
Auburn,78.0,78.0
Miami OH,76.0,76.0
Marshall,72.0,72.0
Fresno St,68.0,68.0
Louisiana Tech,68.0,68.0
USC,67.0,67.0
Mississippi,64.0,64.0
Arkansas St,60.0,60.0
Idaho,52.0,52.0
West Virginia,42.0,42.0
Akron,35.0,35.0
Florida Atlantic,30.0,30.0
San Jose St,27.0,27.0
Colorado,17.0,17.0
New Mexico St,6.0,6.0
Kent St,-9.0,-9.0
