team,L3,Year
Michigan,6.9,6.9
Notre Dame,6.4,6.4
Ohio St,6.0,6.0
Georgia Tech,5.7,5.7
S Florida,5.7,5.7
Oklahoma,5.1,5.1
North Carolina,5.1,5.1
Minnesota,5.0,5.0
Miami,4.9,4.9
Oregon,4.6,4.6
USC,4.1,4.1
Rice,3.7,3.7
Tennessee,3.4,3.4
Texas,3.3,3.3
Clemson,3.1,3.1
New Mexico St,2.7,2.7
Michigan St,2.6,2.6
Arizona St,2.5,2.5
Purdue,2.5,2.5
Colorado St,2.4,2.4
Penn St,2.2,2.2
Northwestern,2.1,2.1
LSU,2.1,2.1
Colorado,1.6,1.6
Washington,1.5,1.5
Florida St,1.0,1.0
Syracuse,0.7,0.7
Arizona,0.4,0.4
Air Force,0.3,0.3
Ball St,0.2,0.2
NC State,-0.1,-0.1
South Carolina,-0.1,-0.1
West Virginia,-0.1,-0.1
Virginia Tech,-0.1,-0.1
Wisconsin,-0.1,-0.1
Mississippi St,-0.1,-0.1
Illinois,-0.2,-0.2
Hawai'i,-0.2,-0.2
Tulsa,-0.2,-0.2
TCU,-0.3,-0.3
Army,-0.5,-0.5
Florida,-0.6,-0.6
San Diego St,-0.7,-0.7
N Illinois,-0.7,-0.7
Ohio,-0.8,-0.8
UCLA,-1.0,-1.0
Fresno St,-1.0,-1.0
Houston,-1.2,-1.2
Wyoming,-1.2,-1.2
Texas A&M,-1.3,-1.3
Utah,-1.4,-1.4
Miami OH,-1.4,-1.4
Alabama,-1.4,-1.4
C Michigan,-1.5,-1.5
SMU,-1.6,-1.6
Boston College,-1.6,-1.6
Missouri,-1.8,-1.8
Virginia,-1.8,-1.8
Wake Forest,-1.8,-1.8
Louisville,-2.0,-2.0
California,-2.2,-2.2
Southern Miss,-2.3,-2.3
UCF,-2.4,-2.4
Iowa St,-2.6,-2.6
BYU,-2.6,-2.6
Oregon St,-2.8,-2.8
Kentucky,-2.9,-2.9
Georgia,-2.9,-2.9
New Mexico,-2.9,-2.9
Iowa,-3.0,-3.0
Stanford,-3.1,-3.1
Boise St,-3.2,-3.2
Mississippi,-3.3,-3.3
Kansas,-3.4,-3.4
Louisiana Tech,-3.5,-3.5
Pittsburgh,-3.7,-3.7
Buffalo,-3.9,-3.9
E Michigan,-4.1,-4.1
UNLV,-4.1,-4.1
Maryland,-4.1,-4.1
Baylor,-4.2,-4.2
Arkansas,-4.2,-4.2
Akron,-4.2,-4.2
UTEP,-4.4,-4.4
Memphis,-4.5,-4.5
Temple,-4.5,-4.5
Marshall,-4.5,-4.5
Nebraska,-4.7,-4.7
Idaho,-4.8,-4.8
Florida Atlantic,-4.8,-4.8
Duke,-5.1,-5.1
Bowling Green,-5.1,-5.1
Texas Tech,-5.2,-5.2
Middle Tenn,-5.3,-5.3
Cincinnati,-5.4,-5.4
Indiana,-5.4,-5.4
Kansas St,-5.4,-5.4
Navy,-5.5,-5.5
UConn,-5.5,-5.5
Florida Intl,-5.7,-5.7
Vanderbilt,-6.1,-6.1
N Texas,-6.2,-6.2
Kent St,-6.2,-6.2
Nevada,-6.3,-6.3
E Carolina,-6.4,-6.4
Oklahoma St,-6.6,-6.6
UL Monroe,-6.7,-6.7
Toledo,-7.4,-7.4
Washington St,-7.9,-7.9
Utah St,-7.9,-7.9
Rutgers,-8.0,-8.0
Auburn,-8.1,-8.1
San Jose St,-9.0,-9.0
Arkansas St,-9.1,-9.1
Troy,-9.3,-9.3
UAB,-9.8,-9.8
Tulane,-10.1,-10.1
Louisiana,-10.2,-10.2
W Michigan,-13.9,-13.9
