team,L3,Year
Texas Tech,406.3,406.3
BYU,383.0,369.8
Arizona St,334.7,367.8
Bowling Green,309.0,362.4
USC,320.0,349.2
Hawai'i,358.3,337.6
Oregon St,351.3,333.3
Notre Dame,427.3,329.8
Oregon,312.7,323.6
UAB,337.3,323.5
Kent St,323.0,317.5
Louisville,326.0,317.0
N Illinois,355.0,316.3
Michigan St,312.7,314.0
Washington St,326.3,302.3
Akron,273.7,300.4
UTEP,329.3,298.0
Colorado St,262.3,288.0
Northwestern,275.3,280.4
Miami OH,250.0,279.4
Houston,266.3,277.8
Florida St,344.7,277.0
Purdue,316.3,271.2
Nevada,274.0,268.8
NC State,266.0,266.0
Marshall,267.0,265.8
Colorado,265.7,262.6
UCLA,275.3,261.8
Florida,275.3,258.2
E Carolina,254.3,258.0
Georgia,260.7,257.6
Washington,248.0,257.4
Maryland,247.0,256.2
Boston College,256.7,255.2
W Michigan,261.3,254.0
UCF,260.7,249.6
Auburn,216.3,247.8
North Carolina,222.7,245.8
Utah,257.0,244.5
Vanderbilt,222.0,244.0
Florida Intl,243.3,243.3
Wyoming,262.0,242.8
Missouri,208.3,242.6
Cincinnati,259.0,238.3
South Carolina,225.0,237.7
Tennessee,255.3,237.4
Tulsa,249.7,234.3
Idaho,208.3,230.8
Alabama,203.3,230.4
Arizona,211.0,230.0
LSU,224.7,229.5
Rutgers,190.3,228.3
Michigan,223.0,227.3
Clemson,247.0,226.4
Texas A&M,265.0,226.3
Miami,248.7,226.0
E Michigan,262.7,223.7
Illinois,203.7,220.2
Toledo,173.7,219.8
San Diego St,217.3,219.5
Georgia Tech,188.0,218.2
San Jose St,218.7,218.0
New Mexico St,176.7,217.8
Nebraska,251.0,216.8
Stanford,216.0,216.0
Southern Miss,215.3,215.3
Virginia,226.3,215.2
Pittsburgh,245.3,215.2
Indiana,192.3,213.3
New Mexico,199.7,212.8
Iowa,226.0,210.4
Iowa St,228.3,209.8
Texas,199.7,208.4
Penn St,174.7,206.7
Minnesota,194.7,206.5
California,212.0,205.6
Wisconsin,249.0,205.0
C Michigan,166.0,204.7
Kansas St,242.0,202.6
Mississippi,198.7,200.8
Fresno St,199.7,199.7
Arkansas St,197.0,199.3
Baylor,195.7,196.3
Florida Atlantic,210.3,195.8
Boise St,216.3,193.0
Louisiana Tech,218.3,193.0
UNLV,197.3,192.5
Ball St,182.0,189.0
Virginia Tech,192.0,187.2
Ohio St,183.7,183.4
TCU,217.3,183.3
Tulane,179.7,179.7
SMU,181.0,176.5
UL Monroe,208.3,174.8
Army,163.3,174.4
Kansas,172.3,173.5
Kentucky,132.3,168.8
Utah St,193.0,168.5
Air Force,158.3,161.0
Middle Tenn,166.3,155.5
Wake Forest,174.3,151.2
Navy,168.7,150.8
Mississippi St,170.7,149.2
Temple,125.3,146.7
Oklahoma St,161.0,145.3
Buffalo,195.7,144.0
Louisiana,134.3,142.3
Ohio,139.3,141.8
Syracuse,161.7,141.8
Troy,133.0,140.8
Arkansas,109.7,133.3
Oklahoma,158.0,128.8
Memphis,116.3,124.5
West Virginia,120.3,122.8
S Florida,91.0,118.3
UConn,97.3,106.0
N Texas,87.3,96.0
Rice,94.7,86.8
Duke,89.3,85.8
