team,L3,Year
J Madison,63.0,50.3
Clemson,59.3,54.2
Illinois,41.0,67.4
Michigan,60.7,81.7
Penn St,79.3,82.2
Alabama,90.3,84.5
Tennessee,77.0,89.4
Iowa St,122.0,89.6
Minnesota,111.3,93.0
Ohio St,102.0,93.2
Oregon,98.3,97.6
Miami OH,102.0,98.6
Baylor,104.7,99.3
UCLA,102.7,101.4
Miami,128.3,102.3
Marshall,102.3,102.3
Georgia,96.0,104.0
Navy,110.0,105.3
West Virginia,115.3,105.5
Purdue,102.7,106.2
Rutgers,151.0,106.2
Memphis,83.7,109.7
S Alabama,120.7,110.8
Syracuse,102.3,111.0
California,118.0,114.3
Boise St,126.3,116.4
App State,94.0,117.2
Maryland,118.7,118.5
E Carolina,144.7,120.0
Washington St,130.0,120.2
Mississippi,164.0,121.0
LSU,135.0,122.4
Washington,142.0,123.0
Duke,159.0,123.6
W Kentucky,134.7,123.8
N Illinois,113.0,123.8
Cincinnati,109.3,123.8
Kansas,103.0,125.8
Texas,121.7,126.2
Iowa,144.3,126.2
Troy,69.3,127.0
Oklahoma St,130.3,128.3
NC State,157.3,128.4
Wisconsin,158.0,129.0
Coastal Car,133.7,133.0
Louisiana,163.0,133.0
Kansas St,137.3,133.2
San Jose St,108.3,133.8
Louisville,68.0,134.7
UNLV,137.7,134.8
New Mexico,157.3,135.0
Pittsburgh,136.0,137.8
Oregon St,143.7,137.8
Liberty,105.0,138.2
Houston,110.0,138.8
Mississippi St,151.7,139.8
Rice,120.3,142.3
Air Force,141.7,144.8
Notre Dame,111.3,145.0
Missouri,160.7,145.6
Texas St,179.0,145.8
TCU,157.3,146.3
Kentucky,164.3,148.0
Tulane,121.7,150.2
Indiana,106.7,150.4
Arkansas St,135.7,152.4
Colorado St,125.3,152.5
USC,128.3,152.7
Florida Intl,195.7,153.3
Michigan St,217.3,153.5
E Michigan,153.3,154.8
Utah,126.7,155.4
UL Monroe,124.7,156.2
Middle Tenn,176.7,156.2
Vanderbilt,174.0,156.2
Virginia Tech,234.7,157.6
UTEP,98.0,158.0
Temple,154.0,158.5
UConn,117.3,160.2
UAB,153.0,161.8
Virginia,173.7,162.2
UTSA,163.3,162.2
Wake Forest,175.0,163.8
Boston College,157.0,165.4
C Michigan,185.0,165.6
Texas Tech,210.3,166.2
UCF,146.3,166.3
Arkansas,227.3,167.0
Florida St,149.3,167.8
W Michigan,162.7,168.2
Buffalo,158.7,169.2
Wyoming,176.0,170.0
BYU,187.7,175.0
Nevada,267.3,175.0
Toledo,130.0,175.2
Kent St,207.0,177.4
Georgia St,239.3,180.0
Southern Miss,160.7,181.5
South Carolina,136.0,181.6
Ohio,187.0,181.8
Auburn,203.3,181.8
San Diego St,194.7,184.0
Nebraska,164.7,188.2
UMass,172.7,189.6
North Carolina,142.7,190.2
N Texas,231.7,190.4
Old Dominion,183.7,191.8
Northwestern,209.7,192.0
Akron,155.3,193.2
Georgia Tech,177.3,193.4
Bowling Green,169.7,193.8
Arizona St,158.7,197.6
New Mexico St,190.7,198.2
SMU,192.7,198.8
Florida Atlantic,267.3,199.0
Utah St,162.3,202.0
Florida,225.7,203.2
Texas A&M,225.3,206.4
Ball St,208.7,210.2
Oklahoma,310.7,214.5
Arizona,271.3,218.0
Stanford,237.3,219.0
Fresno St,244.0,227.8
S Florida,204.7,229.8
Army,224.7,234.8
Georgia So,214.3,237.6
Louisiana Tech,212.0,239.8
Charlotte,268.7,243.8
Tulsa,320.3,246.0
Hawai'i,240.0,254.6
Colorado,253.7,303.0
